"Step","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean__MAX"
"680","199.29786682128906","199.29786682128906","199.29786682128906","66.38563537597656","66.38563537597656","66.38563537597656","173.81915283203125","173.81915283203125","173.81915283203125","","","","25.47135353088379","25.47135353088379","25.47135353088379","123.74739837646484","123.74739837646484","123.74739837646484"
"681","199.29786682128906","199.29786682128906","199.29786682128906","66.40957641601562","66.40957641601562","66.40957641601562","173.9335174560547","173.9335174560547","173.9335174560547","","","","25.48177146911621","25.48177146911621","25.48177146911621","130.921875","130.921875","130.921875"
"682","199.29786682128906","199.29786682128906","199.29786682128906","66.32978820800781","66.32978820800781","66.32978820800781","173.9335174560547","173.9335174560547","173.9335174560547","","","","25.37760353088379","25.37760353088379","25.37760353088379","126.79947662353516","126.79947662353516","126.79947662353516"
"683","199.29786682128906","199.29786682128906","199.29786682128906","68.375","68.375","68.375","173.4042510986328","173.4042510986328","173.4042510986328","","","","22.2265625","22.2265625","22.2265625","125.27864837646484","125.27864837646484","125.27864837646484"
"684","199.29786682128906","199.29786682128906","199.29786682128906","71.4122314453125","71.4122314453125","71.4122314453125","173.4042510986328","173.4042510986328","173.4042510986328","","","","22.234375","22.234375","22.234375","124.25260162353516","124.25260162353516","124.25260162353516"
"685","199.29786682128906","199.29786682128906","199.29786682128906","73.68085479736328","73.68085479736328","73.68085479736328","173.4042510986328","173.4042510986328","173.4042510986328","","","","22.21354103088379","22.21354103088379","22.21354103088379","121.41927337646484","121.41927337646484","121.41927337646484"
"686","199.29786682128906","199.29786682128906","199.29786682128906","75.69149017333984","75.69149017333984","75.69149017333984","173.4042510986328","173.4042510986328","173.4042510986328","","","","22.16145896911621","22.16145896911621","22.16145896911621","126.49739837646484","126.49739837646484","126.49739837646484"
"687","199.29786682128906","199.29786682128906","199.29786682128906","79.58244323730469","79.58244323730469","79.58244323730469","173.4042510986328","173.4042510986328","173.4042510986328","","","","22.28125","22.28125","22.28125","127.4609375","127.4609375","127.4609375"
"688","199.29786682128906","199.29786682128906","199.29786682128906","79.42819213867188","79.42819213867188","79.42819213867188","173.4042510986328","173.4042510986328","173.4042510986328","","","","22.22135353088379","22.22135353088379","22.22135353088379","127.4609375","127.4609375","127.4609375"
"689","199.29786682128906","199.29786682128906","199.29786682128906","79.28191375732422","79.28191375732422","79.28191375732422","173.4042510986328","173.4042510986328","173.4042510986328","","","","21.2421875","21.2421875","21.2421875","129.1197967529297","129.1197967529297","129.1197967529297"
"690","199.29786682128906","199.29786682128906","199.29786682128906","77.47074127197266","77.47074127197266","77.47074127197266","173.4122314453125","173.4122314453125","173.4122314453125","","","","21.27604103088379","21.27604103088379","21.27604103088379","129.5911407470703","129.5911407470703","129.5911407470703"
"691","199.29786682128906","199.29786682128906","199.29786682128906","77.4122314453125","77.4122314453125","77.4122314453125","176.8670196533203","176.8670196533203","176.8670196533203","","","","16.88020896911621","16.88020896911621","16.88020896911621","131.4296875","131.4296875","131.4296875"
"692","199.29786682128906","199.29786682128906","199.29786682128906","79.1622314453125","79.1622314453125","79.1622314453125","176.8670196533203","176.8670196533203","176.8670196533203","","","","16.9140625","16.9140625","16.9140625","133.5130157470703","133.5130157470703","133.5130157470703"
"693","199.29786682128906","199.29786682128906","199.29786682128906","78.79521179199219","78.79521179199219","78.79521179199219","176.8670196533203","176.8670196533203","176.8670196533203","","","","16.83333396911621","16.83333396911621","16.83333396911621","136.15625","136.15625","136.15625"
"694","199.29786682128906","199.29786682128906","199.29786682128906","79.22872161865234","79.22872161865234","79.22872161865234","180.41488647460938","180.41488647460938","180.41488647460938","","","","16.83854103088379","16.83854103088379","16.83854103088379","137.9635467529297","137.9635467529297","137.9635467529297"
"695","199.29786682128906","199.29786682128906","199.29786682128906","79.11170196533203","79.11170196533203","79.11170196533203","176.6329803466797","176.6329803466797","176.6329803466797","","","","16.87239646911621","16.87239646911621","16.87239646911621","144.1380157470703","144.1380157470703","144.1380157470703"
"696","199.29786682128906","199.29786682128906","199.29786682128906","78.78457641601562","78.78457641601562","78.78457641601562","176.6329803466797","176.6329803466797","176.6329803466797","","","","16.87239646911621","16.87239646911621","16.87239646911621","141.0703125","141.0703125","141.0703125"
"697","199.29786682128906","199.29786682128906","199.29786682128906","80.47872161865234","80.47872161865234","80.47872161865234","176.6329803466797","176.6329803466797","176.6329803466797","","","","20.98697853088379","20.98697853088379","20.98697853088379","141.1588592529297","141.1588592529297","141.1588592529297"
"698","199.29786682128906","199.29786682128906","199.29786682128906","80.03457641601562","80.03457641601562","80.03457641601562","179.6914825439453","179.6914825439453","179.6914825439453","","","","20.42708396911621","20.42708396911621","20.42708396911621","141.1588592529297","141.1588592529297","141.1588592529297"
"699","199.29786682128906","199.29786682128906","199.29786682128906","80.03457641601562","80.03457641601562","80.03457641601562","182.6835174560547","182.6835174560547","182.6835174560547","","","","20.4375","20.4375","20.4375","142.0651092529297","142.0651092529297","142.0651092529297"
"700","199.29786682128906","199.29786682128906","199.29786682128906","79.86170196533203","79.86170196533203","79.86170196533203","182.6835174560547","182.6835174560547","182.6835174560547","","","","14.1953125","14.1953125","14.1953125","137.7786407470703","137.7786407470703","137.7786407470703"
"701","199.29786682128906","199.29786682128906","199.29786682128906","79.34574127197266","79.34574127197266","79.34574127197266","186.32180786132812","186.32180786132812","186.32180786132812","","","","14.6328125","14.6328125","14.6328125","137.7760467529297","137.7760467529297","137.7760467529297"
"702","199.29786682128906","199.29786682128906","199.29786682128906","77.67552947998047","77.67552947998047","77.67552947998047","190.10638427734375","190.10638427734375","190.10638427734375","","","","14.703125","14.703125","14.703125","131.453125","131.453125","131.453125"
"703","199.29786682128906","199.29786682128906","199.29786682128906","77.48936462402344","77.48936462402344","77.48936462402344","190.10638427734375","190.10638427734375","190.10638427734375","","","","22.44270896911621","22.44270896911621","22.44270896911621","133.2239532470703","133.2239532470703","133.2239532470703"
"704","199.29786682128906","199.29786682128906","199.29786682128906","75.76063537597656","75.76063537597656","75.76063537597656","190.10638427734375","190.10638427734375","190.10638427734375","","","","22.359375","22.359375","22.359375","137.8255157470703","137.8255157470703","137.8255157470703"
"705","199.29786682128906","199.29786682128906","199.29786682128906","73.80052947998047","73.80052947998047","73.80052947998047","190.10638427734375","190.10638427734375","190.10638427734375","","","","27.49479103088379","27.49479103088379","27.49479103088379","137.8255157470703","137.8255157470703","137.8255157470703"
"706","200","200","200","71.80850982666016","71.80850982666016","71.80850982666016","191.324462890625","191.324462890625","191.324462890625","","","","27.7109375","27.7109375","27.7109375","143.9505157470703","143.9505157470703","143.9505157470703"
"707","200","200","200","69.56382751464844","69.56382751464844","69.56382751464844","191.324462890625","191.324462890625","191.324462890625","","","","28.57552146911621","28.57552146911621","28.57552146911621","144.5807342529297","144.5807342529297","144.5807342529297"
"708","200","200","200","67.59308624267578","67.59308624267578","67.59308624267578","191.324462890625","191.324462890625","191.324462890625","","","","28.54947853088379","28.54947853088379","28.54947853088379","144.7890625","144.7890625","144.7890625"
"709","200","200","200","65.17021179199219","65.17021179199219","65.17021179199219","191.324462890625","191.324462890625","191.324462890625","","","","32.16926956176758","32.16926956176758","32.16926956176758","150.7161407470703","150.7161407470703","150.7161407470703"
"710","200","200","200","65.14893341064453","65.14893341064453","65.14893341064453","191.324462890625","191.324462890625","191.324462890625","","","","32.16666793823242","32.16666793823242","32.16666793823242","150.90625","150.90625","150.90625"
"711","200","200","200","63.35638427734375","63.35638427734375","63.35638427734375","191.324462890625","191.324462890625","191.324462890625","","","","32.07551956176758","32.07551956176758","32.07551956176758","144.4557342529297","144.4557342529297","144.4557342529297"
"712","200","200","200","62.12765884399414","62.12765884399414","62.12765884399414","191.324462890625","191.324462890625","191.324462890625","","","","32.08073043823242","32.08073043823242","32.08073043823242","143.8046875","143.8046875","143.8046875"
"713","200","200","200","60.199466705322266","60.199466705322266","60.199466705322266","192.74734497070312","192.74734497070312","192.74734497070312","","","","37.70051956176758","37.70051956176758","37.70051956176758","147.4791717529297","147.4791717529297","147.4791717529297"
"714","200","200","200","58.603721618652344","58.603721618652344","58.603721618652344","192.74734497070312","192.74734497070312","192.74734497070312","","","","41.65364456176758","41.65364456176758","41.65364456176758","150.34375","150.34375","150.34375"
"715","200","200","200","56.77925491333008","56.77925491333008","56.77925491333008","192.74734497070312","192.74734497070312","192.74734497070312","","","","41.48176956176758","41.48176956176758","41.48176956176758","155.2604217529297","155.2604217529297","155.2604217529297"
"716","200","200","200","54.712764739990234","54.712764739990234","54.712764739990234","192.74734497070312","192.74734497070312","192.74734497070312","","","","42.4296875","42.4296875","42.4296875","152.7421875","152.7421875","152.7421875"
"717","200","200","200","53.146278381347656","53.146278381347656","53.146278381347656","195.6675567626953","195.6675567626953","195.6675567626953","","","","42.43489456176758","42.43489456176758","42.43489456176758","152.7421875","152.7421875","152.7421875"
"718","200","200","200","51.83244705200195","51.83244705200195","51.83244705200195","195.6675567626953","195.6675567626953","195.6675567626953","","","","42.5234375","42.5234375","42.5234375","146.8333282470703","146.8333282470703","146.8333282470703"
"719","200","200","200","48.175533294677734","48.175533294677734","48.175533294677734","195.68882751464844","195.68882751464844","195.68882751464844","","","","47.8203125","47.8203125","47.8203125","146.8333282470703","146.8333282470703","146.8333282470703"
"720","200","200","200","48.15691375732422","48.15691375732422","48.15691375732422","195.68882751464844","195.68882751464844","195.68882751464844","","","","48.57551956176758","48.57551956176758","48.57551956176758","153.4505157470703","153.4505157470703","153.4505157470703"
"721","200","200","200","46.180850982666016","46.180850982666016","46.180850982666016","195.68882751464844","195.68882751464844","195.68882751464844","","","","44.51301956176758","44.51301956176758","44.51301956176758","147.7604217529297","147.7604217529297","147.7604217529297"
"722","200","200","200","46.24468231201172","46.24468231201172","46.24468231201172","195.68882751464844","195.68882751464844","195.68882751464844","","","","44.734375","44.734375","44.734375","147.015625","147.015625","147.015625"
"723","199.699462890625","199.699462890625","199.699462890625","46.76861572265625","46.76861572265625","46.76861572265625","195.68882751464844","195.68882751464844","195.68882751464844","","","","49.74479293823242","49.74479293823242","49.74479293823242","147.015625","147.015625","147.015625"
"724","199.699462890625","199.699462890625","199.699462890625","43.553192138671875","43.553192138671875","43.553192138671875","195.68882751464844","195.68882751464844","195.68882751464844","","","","53.69270706176758","53.69270706176758","53.69270706176758","146.3489532470703","146.3489532470703","146.3489532470703"
"725","199.699462890625","199.699462890625","199.699462890625","41.40691375732422","41.40691375732422","41.40691375732422","195.68882751464844","195.68882751464844","195.68882751464844","","","","53.234375","53.234375","53.234375","144.78125","144.78125","144.78125"
"726","199.699462890625","199.699462890625","199.699462890625","38.571807861328125","38.571807861328125","38.571807861328125","195.68882751464844","195.68882751464844","195.68882751464844","","","","53.31510543823242","53.31510543823242","53.31510543823242","151.1041717529297","151.1041717529297","151.1041717529297"
"727","199.699462890625","199.699462890625","199.699462890625","36.50798034667969","36.50798034667969","36.50798034667969","195.68882751464844","195.68882751464844","195.68882751464844","","","","49.77083206176758","49.77083206176758","49.77083206176758","156.71875","156.71875","156.71875"
"728","199.699462890625","199.699462890625","199.699462890625","36.585105895996094","36.585105895996094","36.585105895996094","195.68882751464844","195.68882751464844","195.68882751464844","","","","49.92708206176758","49.92708206176758","49.92708206176758","155.9505157470703","155.9505157470703","155.9505157470703"
"729","199.699462890625","199.699462890625","199.699462890625","36.59042739868164","36.59042739868164","36.59042739868164","193.36170959472656","193.36170959472656","193.36170959472656","","","","45.68489456176758","45.68489456176758","45.68489456176758","155.9505157470703","155.9505157470703","155.9505157470703"
"730","199.699462890625","199.699462890625","199.699462890625","34.48936080932617","34.48936080932617","34.48936080932617","192.37765502929688","192.37765502929688","192.37765502929688","","","","49.5078125","49.5078125","49.5078125","150.7239532470703","150.7239532470703","150.7239532470703"
"731","199.699462890625","199.699462890625","199.699462890625","31.340425491333008","31.340425491333008","31.340425491333008","192.37765502929688","192.37765502929688","192.37765502929688","","","","53.29426956176758","53.29426956176758","53.29426956176758","154.2161407470703","154.2161407470703","154.2161407470703"
"732","198.84307861328125","198.84307861328125","198.84307861328125","29.03191566467285","29.03191566467285","29.03191566467285","191.2127685546875","191.2127685546875","191.2127685546875","","","","57.90625","57.90625","57.90625","155.1145782470703","155.1145782470703","155.1145782470703"
"733","198.84307861328125","198.84307861328125","198.84307861328125","26.973403930664062","26.973403930664062","26.973403930664062","191.2127685546875","191.2127685546875","191.2127685546875","","","","54.41926956176758","54.41926956176758","54.41926956176758","154.625","154.625","154.625"
"734","198.84307861328125","198.84307861328125","198.84307861328125","23.095745086669922","23.095745086669922","23.095745086669922","191.2127685546875","191.2127685546875","191.2127685546875","","","","54.390625","54.390625","54.390625","154.625","154.625","154.625"
"735","198.84307861328125","198.84307861328125","198.84307861328125","23.085105895996094","23.085105895996094","23.085105895996094","189.77659606933594","189.77659606933594","189.77659606933594","","","","57.44270706176758","57.44270706176758","57.44270706176758","161.4166717529297","161.4166717529297","161.4166717529297"
"736","198.84307861328125","198.84307861328125","198.84307861328125","23.069149017333984","23.069149017333984","23.069149017333984","189.77659606933594","189.77659606933594","189.77659606933594","","","","57.80729293823242","57.80729293823242","57.80729293823242","156.2395782470703","156.2395782470703","156.2395782470703"
"737","198.84307861328125","198.84307861328125","198.84307861328125","21.06117057800293","21.06117057800293","21.06117057800293","189.77659606933594","189.77659606933594","189.77659606933594","","","","52.04426956176758","52.04426956176758","52.04426956176758","155.078125","155.078125","155.078125"
"738","198.84307861328125","198.84307861328125","198.84307861328125","21.146276473999023","21.146276473999023","21.146276473999023","189.77659606933594","189.77659606933594","189.77659606933594","","","","48.44791793823242","48.44791793823242","48.44791793823242","153.96875","153.96875","153.96875"
"739","198.84307861328125","198.84307861328125","198.84307861328125","18.691490173339844","18.691490173339844","18.691490173339844","189.77659606933594","189.77659606933594","189.77659606933594","","","","48.921875","48.921875","48.921875","147.1015625","147.1015625","147.1015625"
"740","198.84307861328125","198.84307861328125","198.84307861328125","18.667552947998047","18.667552947998047","18.667552947998047","189.77659606933594","189.77659606933594","189.77659606933594","","","","48.17448043823242","48.17448043823242","48.17448043823242","150.171875","150.171875","150.171875"
"741","198.84307861328125","198.84307861328125","198.84307861328125","14.611701965332031","14.611701965332031","14.611701965332031","189.77659606933594","189.77659606933594","189.77659606933594","","","","48.296875","48.296875","48.296875","150.171875","150.171875","150.171875"
"742","198.84307861328125","198.84307861328125","198.84307861328125","14.622340202331543","14.622340202331543","14.622340202331543","192.81915283203125","192.81915283203125","192.81915283203125","","","","50.60416793823242","50.60416793823242","50.60416793823242","156.0807342529297","156.0807342529297","156.0807342529297"
"743","198.84307861328125","198.84307861328125","198.84307861328125","14.66489315032959","14.66489315032959","14.66489315032959","192.81915283203125","192.81915283203125","192.81915283203125","","","","53.2109375","53.2109375","53.2109375","156.0807342529297","156.0807342529297","156.0807342529297"
"744","198.84307861328125","198.84307861328125","198.84307861328125","12.981383323669434","12.981383323669434","12.981383323669434","192.81915283203125","192.81915283203125","192.81915283203125","","","","56.25","56.25","56.25","152.5755157470703","152.5755157470703","152.5755157470703"
"745","198.84307861328125","198.84307861328125","198.84307861328125","12.992021560668945","12.992021560668945","12.992021560668945","191.21542358398438","191.21542358398438","191.21542358398438","","","","56.1875","56.1875","56.1875","158.265625","158.265625","158.265625"
"746","198.84307861328125","198.84307861328125","198.84307861328125","12.997340202331543","12.997340202331543","12.997340202331543","189.88829040527344","189.88829040527344","189.88829040527344","","","","56.83854293823242","56.83854293823242","56.83854293823242","159.0104217529297","159.0104217529297","159.0104217529297"
"747","198.84307861328125","198.84307861328125","198.84307861328125","13.045212745666504","13.045212745666504","13.045212745666504","189.88829040527344","189.88829040527344","189.88829040527344","","","","52","52","52","152.1119842529297","152.1119842529297","152.1119842529297"
"748","198.84307861328125","198.84307861328125","198.84307861328125","13.047872543334961","13.047872543334961","13.047872543334961","189.88829040527344","189.88829040527344","189.88829040527344","","","","48.61979293823242","48.61979293823242","48.61979293823242","157.0651092529297","157.0651092529297","157.0651092529297"
"749","198.84307861328125","198.84307861328125","198.84307861328125","12.861701965332031","12.861701965332031","12.861701965332031","189.88829040527344","189.88829040527344","189.88829040527344","","","","48.6171875","48.6171875","48.6171875","153.2864532470703","153.2864532470703","153.2864532470703"
"750","198.84307861328125","198.84307861328125","198.84307861328125","12.779254913330078","12.779254913330078","12.779254913330078","186.23138427734375","186.23138427734375","186.23138427734375","","","","48.48958206176758","48.48958206176758","48.48958206176758","153.2864532470703","153.2864532470703","153.2864532470703"
"751","198.84307861328125","198.84307861328125","198.84307861328125","12.800532341003418","12.800532341003418","12.800532341003418","186.23138427734375","186.23138427734375","186.23138427734375","","","","44.58854293823242","44.58854293823242","44.58854293823242","153.2864532470703","153.2864532470703","153.2864532470703"
"752","198.84307861328125","198.84307861328125","198.84307861328125","12.824467658996582","12.824467658996582","12.824467658996582","186.23138427734375","186.23138427734375","186.23138427734375","","","","44.6328125","44.6328125","44.6328125","152","152","152"
"753","198.84307861328125","198.84307861328125","198.84307861328125","12.803191184997559","12.803191184997559","12.803191184997559","186.23138427734375","186.23138427734375","186.23138427734375","","","","44.05989456176758","44.05989456176758","44.05989456176758","150.5885467529297","150.5885467529297","150.5885467529297"
"754","198.84307861328125","198.84307861328125","198.84307861328125","12.81382942199707","12.81382942199707","12.81382942199707","186.23138427734375","186.23138427734375","186.23138427734375","","","","40.11979293823242","40.11979293823242","40.11979293823242","155.8151092529297","155.8151092529297","155.8151092529297"
"755","198.84307861328125","198.84307861328125","198.84307861328125","12.803191184997559","12.803191184997559","12.803191184997559","186.23138427734375","186.23138427734375","186.23138427734375","","","","35.9140625","35.9140625","35.9140625","157.7864532470703","157.7864532470703","157.7864532470703"
"756","198.84307861328125","198.84307861328125","198.84307861328125","12.781914710998535","12.781914710998535","12.781914710998535","184.68084716796875","184.68084716796875","184.68084716796875","","","","31.34895896911621","31.34895896911621","31.34895896911621","162.7369842529297","162.7369842529297","162.7369842529297"
"757","198.84307861328125","198.84307861328125","198.84307861328125","12.816489219665527","12.816489219665527","12.816489219665527","184.68084716796875","184.68084716796875","184.68084716796875","","","","31.21614646911621","31.21614646911621","31.21614646911621","164.078125","164.078125","164.078125"
"758","198.84307861328125","198.84307861328125","198.84307861328125","12.843085289001465","12.843085289001465","12.843085289001465","182.89894104003906","182.89894104003906","182.89894104003906","","","","35.96614456176758","35.96614456176758","35.96614456176758","163.640625","163.640625","163.640625"
"759","198.84307861328125","198.84307861328125","198.84307861328125","12.803191184997559","12.803191184997559","12.803191184997559","182.89894104003906","182.89894104003906","182.89894104003906","","","","33.47135543823242","33.47135543823242","33.47135543823242","160.3072967529297","160.3072967529297","160.3072967529297"
"760","198.84307861328125","198.84307861328125","198.84307861328125","12.797872543334961","12.797872543334961","12.797872543334961","182.89894104003906","182.89894104003906","182.89894104003906","","","","40.18229293823242","40.18229293823242","40.18229293823242","164.9401092529297","164.9401092529297","164.9401092529297"
"761","198.84307861328125","198.84307861328125","198.84307861328125","12.577127456665039","12.577127456665039","12.577127456665039","181.17819213867188","181.17819213867188","181.17819213867188","","","","41.3515625","41.3515625","41.3515625","162.9114532470703","162.9114532470703","162.9114532470703"
"762","198.84307861328125","198.84307861328125","198.84307861328125","12.571808815002441","12.571808815002441","12.571808815002441","181.17819213867188","181.17819213867188","181.17819213867188","","","","44.609375","44.609375","44.609375","163.2395782470703","163.2395782470703","163.2395782470703"
"763","198.84307861328125","198.84307861328125","198.84307861328125","12.515957832336426","12.515957832336426","12.515957832336426","180.37234497070312","180.37234497070312","180.37234497070312","","","","44.58333206176758","44.58333206176758","44.58333206176758","170.1067657470703","170.1067657470703","170.1067657470703"
"764","198.84307861328125","198.84307861328125","198.84307861328125","12.393616676330566","12.393616676330566","12.393616676330566","180.37234497070312","180.37234497070312","180.37234497070312","","","","48.85676956176758","48.85676956176758","48.85676956176758","171.015625","171.015625","171.015625"
"765","198.39096069335938","198.39096069335938","198.39096069335938","11.992021560668945","11.992021560668945","11.992021560668945","178.96542358398438","178.96542358398438","178.96542358398438","","","","48.8671875","48.8671875","48.8671875","171.015625","171.015625","171.015625"
"766","198.39096069335938","198.39096069335938","198.39096069335938","12.010638236999512","12.010638236999512","12.010638236999512","178.96542358398438","178.96542358398438","178.96542358398438","","","","46.46354293823242","46.46354293823242","46.46354293823242","163.4453125","163.4453125","163.4453125"
"767","198.39096069335938","198.39096069335938","198.39096069335938","12.156914710998535","12.156914710998535","12.156914710998535","177.35638427734375","177.35638427734375","177.35638427734375","","","","38.53385543823242","38.53385543823242","38.53385543823242","163.4453125","163.4453125","163.4453125"
"768","198.39096069335938","198.39096069335938","198.39096069335938","12.138298034667969","12.138298034667969","12.138298034667969","175.4627685546875","175.4627685546875","175.4627685546875","","","","35.15885543823242","35.15885543823242","35.15885543823242","167.6875","167.6875","167.6875"
"769","198.39096069335938","198.39096069335938","198.39096069335938","12.082447052001953","12.082447052001953","12.082447052001953","175.4627685546875","175.4627685546875","175.4627685546875","","","","35.12239456176758","35.12239456176758","35.12239456176758","166.9427032470703","166.9427032470703","166.9427032470703"
"770","198.6914825439453","198.6914825439453","198.6914825439453","11.590425491333008","11.590425491333008","11.590425491333008","175.4627685546875","175.4627685546875","175.4627685546875","","","","34.97135543823242","34.97135543823242","34.97135543823242","166.9427032470703","166.9427032470703","166.9427032470703"
"771","198.6914825439453","198.6914825439453","198.6914825439453","11.502659797668457","11.502659797668457","11.502659797668457","174.4574432373047","174.4574432373047","174.4574432373047","","","","34.78385543823242","34.78385543823242","34.78385543823242","173.8411407470703","173.8411407470703","173.8411407470703"
"772","198.6914825439453","198.6914825439453","198.6914825439453","11.172872543334961","11.172872543334961","11.172872543334961","173.22872924804688","173.22872924804688","173.22872924804688","","","","34.22395706176758","34.22395706176758","34.22395706176758","173.8411407470703","173.8411407470703","173.8411407470703"
"773","198.6914825439453","198.6914825439453","198.6914825439453","10.420212745666504","10.420212745666504","10.420212745666504","173.22872924804688","173.22872924804688","173.22872924804688","","","","34.36198043823242","34.36198043823242","34.36198043823242","179.1901092529297","179.1901092529297","179.1901092529297"
"774","198.6914825439453","198.6914825439453","198.6914825439453","10.47606372833252","10.47606372833252","10.47606372833252","173.22872924804688","173.22872924804688","173.22872924804688","","","","34.3828125","34.3828125","34.3828125","179.1901092529297","179.1901092529297","179.1901092529297"
"775","198.6914825439453","198.6914825439453","198.6914825439453","10.53723430633545","10.53723430633545","10.53723430633545","171.69415283203125","171.69415283203125","171.69415283203125","","","","34.58073043823242","34.58073043823242","34.58073043823242","179.1901092529297","179.1901092529297","179.1901092529297"
"776","198.6914825439453","198.6914825439453","198.6914825439453","10.670212745666504","10.670212745666504","10.670212745666504","174.02127075195312","174.02127075195312","174.02127075195312","","","","34.47916793823242","34.47916793823242","34.47916793823242","181.2447967529297","181.2447967529297","181.2447967529297"
"777","198.6914825439453","198.6914825439453","198.6914825439453","10.619680404663086","10.619680404663086","10.619680404663086","173.0877685546875","173.0877685546875","173.0877685546875","","","","34.15885543823242","34.15885543823242","34.15885543823242","182.65625","182.65625","182.65625"
"778","198.6914825439453","198.6914825439453","198.6914825439453","10.614361763000488","10.614361763000488","10.614361763000488","173.0877685546875","173.0877685546875","173.0877685546875","","","","34.33073043823242","34.33073043823242","34.33073043823242","182.65625","182.65625","182.65625"
"779","199.54786682128906","199.54786682128906","199.54786682128906","10.526596069335938","10.526596069335938","10.526596069335938","174.25265502929688","174.25265502929688","174.25265502929688","","","","33.87760543823242","33.87760543823242","33.87760543823242","182.6067657470703","182.6067657470703","182.6067657470703"
"780","199.54786682128906","199.54786682128906","199.54786682128906","10.468085289001465","10.468085289001465","10.468085289001465","174.25265502929688","174.25265502929688","174.25265502929688","","","","33.88541793823242","33.88541793823242","33.88541793823242","176.3411407470703","176.3411407470703","176.3411407470703"
"781","199.54786682128906","199.54786682128906","199.54786682128906","10.41489315032959","10.41489315032959","10.41489315032959","174.25265502929688","174.25265502929688","174.25265502929688","","","","33.88541793823242","33.88541793823242","33.88541793823242","176.3411407470703","176.3411407470703","176.3411407470703"
"782","199.54786682128906","199.54786682128906","199.54786682128906","10.577127456665039","10.577127456665039","10.577127456665039","175.68882751464844","175.68882751464844","175.68882751464844","","","","29.15885353088379","29.15885353088379","29.15885353088379","176.7578125","176.7578125","176.7578125"
"783","199.54786682128906","199.54786682128906","199.54786682128906","10.582447052001953","10.582447052001953","10.582447052001953","174.574462890625","174.574462890625","174.574462890625","","","","28.578125","28.578125","28.578125","180.1067657470703","180.1067657470703","180.1067657470703"
"784","199.54786682128906","199.54786682128906","199.54786682128906","10.739361763000488","10.739361763000488","10.739361763000488","172.26329040527344","172.26329040527344","172.26329040527344","","","","25.79947853088379","25.79947853088379","25.79947853088379","181.3020782470703","181.3020782470703","181.3020782470703"
"785","199.54786682128906","199.54786682128906","199.54786682128906","10.64893627166748","10.64893627166748","10.64893627166748","172.26329040527344","172.26329040527344","172.26329040527344","","","","24.82291603088379","24.82291603088379","24.82291603088379","184.5520782470703","184.5520782470703","184.5520782470703"
"786","199.54786682128906","199.54786682128906","199.54786682128906","10.853723526000977","10.853723526000977","10.853723526000977","172.26329040527344","172.26329040527344","172.26329040527344","","","","21.35416603088379","21.35416603088379","21.35416603088379","185.3333282470703","185.3333282470703","185.3333282470703"
"787","199.54786682128906","199.54786682128906","199.54786682128906","10.896276473999023","10.896276473999023","10.896276473999023","172.26329040527344","172.26329040527344","172.26329040527344","","","","20.90364646911621","20.90364646911621","20.90364646911621","183.2916717529297","183.2916717529297","183.2916717529297"
"788","199.54786682128906","199.54786682128906","199.54786682128906","10.896276473999023","10.896276473999023","10.896276473999023","172.26329040527344","172.26329040527344","172.26329040527344","","","","16.5234375","16.5234375","16.5234375","178.3072967529297","178.3072967529297","178.3072967529297"
"789","199.54786682128906","199.54786682128906","199.54786682128906","10.91489315032959","10.91489315032959","10.91489315032959","173.00265502929688","173.00265502929688","173.00265502929688","","","","16.4296875","16.4296875","16.4296875","178.3072967529297","178.3072967529297","178.3072967529297"
