"Step","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_clip_rew_mean","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_clip_rew_mean","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_clip_rew_mean","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_clip_rew_mean","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_clip_rew_mean","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_clip_rew_mean","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MAX"
"829","-24.383201599121094","-24.383201599121094","-24.383201599121094","-23.64240074157715","-23.64240074157715","-23.64240074157715","177.95208740234375","177.95208740234375","177.95208740234375","178.2537841796875","178.2537841796875","178.2537841796875","43.6932373046875","43.6932373046875","43.6932373046875","44.48299026489258","44.48299026489258","44.48299026489258","17.69936180114746","17.69936180114746","17.69936180114746","16.904563903808594","16.904563903808594","16.904563903808594","13.207597732543945","13.207597732543945","13.207597732543945","13.690896034240723","13.690896034240723","13.690896034240723","196.14959716796875","196.14959716796875","196.14959716796875","-3.687252998352051","-3.687252998352051","-3.687252998352051","187.84092712402344","187.84092712402344","187.84092712402344","71.51265716552734","71.51265716552734","71.51265716552734","","","","","","","187.73968505859375","187.73968505859375","187.73968505859375","69.75102996826172","69.75102996826172","69.75102996826172"
"830","-24.45332908630371","-24.45332908630371","-24.45332908630371","-23.644010543823242","-23.644010543823242","-23.644010543823242","177.95834350585938","177.95834350585938","177.95834350585938","178.25564575195312","178.25564575195312","178.25564575195312","43.71680450439453","43.71680450439453","43.71680450439453","44.51901626586914","44.51901626586914","44.51901626586914","17.69213104248047","17.69213104248047","17.69213104248047","16.950286865234375","16.950286865234375","16.950286865234375","13.19792366027832","13.19792366027832","13.19792366027832","13.706238746643066","13.706238746643066","13.706238746643066","196.14962768554688","196.14962768554688","196.14962768554688","-3.6959238052368164","-3.6959238052368164","-3.6959238052368164","187.8137969970703","187.8137969970703","187.8137969970703","71.47740173339844","71.47740173339844","71.47740173339844","","","","","","","187.73973083496094","187.73973083496094","187.73973083496094","69.81390380859375","69.81390380859375","69.81390380859375"
"831","-24.43164825439453","-24.43164825439453","-24.43164825439453","-23.533477783203125","-23.533477783203125","-23.533477783203125","177.9692840576172","177.9692840576172","177.9692840576172","178.26226806640625","178.26226806640625","178.26226806640625","43.744205474853516","43.744205474853516","43.744205474853516","44.48081588745117","44.48081588745117","44.48081588745117","17.641937255859375","17.641937255859375","17.641937255859375","16.962961196899414","16.962961196899414","16.962961196899414","13.162901878356934","13.162901878356934","13.162901878356934","13.702290534973145","13.702290534973145","13.702290534973145","196.13897705078125","196.13897705078125","196.13897705078125","-3.672682046890259","-3.672682046890259","-3.672682046890259","187.7897186279297","187.7897186279297","187.7897186279297","71.48051452636719","71.48051452636719","71.48051452636719","","","","","","","187.7058868408203","187.7058868408203","187.7058868408203","69.84258270263672","69.84258270263672","69.84258270263672"
"832","-24.5565242767334","-24.5565242767334","-24.5565242767334","-23.518051147460938","-23.518051147460938","-23.518051147460938","177.97230529785156","177.97230529785156","177.97230529785156","178.2535858154297","178.2535858154297","178.2535858154297","43.78229522705078","43.78229522705078","43.78229522705078","44.44295883178711","44.44295883178711","44.44295883178711","17.588773727416992","17.588773727416992","17.588773727416992","17.0422306060791","17.0422306060791","17.0422306060791","13.108025550842285","13.108025550842285","13.108025550842285","13.682055473327637","13.682055473327637","13.682055473327637","196.13833618164062","196.13833618164062","196.13833618164062","-3.646224021911621","-3.646224021911621","-3.646224021911621","187.81483459472656","187.81483459472656","187.81483459472656","71.47494506835938","71.47494506835938","71.47494506835938","","","","","","","187.65286254882812","187.65286254882812","187.65286254882812","69.4878921508789","69.4878921508789","69.4878921508789"
"833","-24.672243118286133","-24.672243118286133","-24.672243118286133","-23.40793800354004","-23.40793800354004","-23.40793800354004","177.9858856201172","177.9858856201172","177.9858856201172","178.24644470214844","178.24644470214844","178.24644470214844","43.7883186340332","43.7883186340332","43.7883186340332","44.45379638671875","44.45379638671875","44.45379638671875","17.590377807617188","17.590377807617188","17.590377807617188","17.074193954467773","17.074193954467773","17.074193954467773","13.177850723266602","13.177850723266602","13.177850723266602","13.709037780761719","13.709037780761719","13.709037780761719","196.13973999023438","196.13973999023438","196.13973999023438","-3.6176199913024902","-3.6176199913024902","-3.6176199913024902","187.807373046875","187.807373046875","187.807373046875","71.47138214111328","71.47138214111328","71.47138214111328","","","","","","","187.6216583251953","187.6216583251953","187.6216583251953","69.63665008544922","69.63665008544922","69.63665008544922"
"834","-24.72156524658203","-24.72156524658203","-24.72156524658203","-23.424489974975586","-23.424489974975586","-23.424489974975586","177.98486328125","177.98486328125","177.98486328125","178.24688720703125","178.24688720703125","178.24688720703125","43.78521728515625","43.78521728515625","43.78521728515625","44.44132614135742","44.44132614135742","44.44132614135742","17.592771530151367","17.592771530151367","17.592771530151367","17.107744216918945","17.107744216918945","17.107744216918945","13.200501441955566","13.200501441955566","13.200501441955566","13.656153678894043","13.656153678894043","13.656153678894043","196.1424102783203","196.1424102783203","196.1424102783203","-3.5839807987213135","-3.5839807987213135","-3.5839807987213135","187.79075622558594","187.79075622558594","187.79075622558594","71.39921569824219","71.39921569824219","71.39921569824219","","","","","","","187.57691955566406","187.57691955566406","187.57691955566406","69.61610412597656","69.61610412597656","69.61610412597656"
"835","-24.827072143554688","-24.827072143554688","-24.827072143554688","-23.393178939819336","-23.393178939819336","-23.393178939819336","177.9866180419922","177.9866180419922","177.9866180419922","178.24668884277344","178.24668884277344","178.24668884277344","43.74734115600586","43.74734115600586","43.74734115600586","44.42137908935547","44.42137908935547","44.42137908935547","17.51498031616211","17.51498031616211","17.51498031616211","17.118083953857422","17.118083953857422","17.118083953857422","13.147652626037598","13.147652626037598","13.147652626037598","13.712963104248047","13.712963104248047","13.712963104248047","196.1477813720703","196.1477813720703","196.1477813720703","-3.548440933227539","-3.548440933227539","-3.548440933227539","187.83413696289062","187.83413696289062","187.83413696289062","71.46559143066406","71.46559143066406","71.46559143066406","","","","","","","187.5424346923828","187.5424346923828","187.5424346923828","69.89544677734375","69.89544677734375","69.89544677734375"
"836","-24.945194244384766","-24.945194244384766","-24.945194244384766","-23.308208465576172","-23.308208465576172","-23.308208465576172","177.98890686035156","177.98890686035156","177.98890686035156","178.24867248535156","178.24867248535156","178.24867248535156","43.680641174316406","43.680641174316406","43.680641174316406","44.38047409057617","44.38047409057617","44.38047409057617","17.553897857666016","17.553897857666016","17.553897857666016","17.159976959228516","17.159976959228516","17.159976959228516","13.20063304901123","13.20063304901123","13.20063304901123","13.732686042785645","13.732686042785645","13.732686042785645","196.15045166015625","196.15045166015625","196.15045166015625","-3.515366554260254","-3.515366554260254","-3.515366554260254","187.8040313720703","187.8040313720703","187.8040313720703","71.5047378540039","71.5047378540039","71.5047378540039","","","","","","","187.54200744628906","187.54200744628906","187.54200744628906","69.883544921875","69.883544921875","69.883544921875"
"837","-25.031394958496094","-25.031394958496094","-25.031394958496094","-23.227209091186523","-23.227209091186523","-23.227209091186523","177.9778594970703","177.9778594970703","177.9778594970703","178.2482452392578","178.2482452392578","178.2482452392578","43.68341064453125","43.68341064453125","43.68341064453125","44.37871551513672","44.37871551513672","44.37871551513672","17.54568099975586","17.54568099975586","17.54568099975586","17.157400131225586","17.157400131225586","17.157400131225586","13.23350715637207","13.23350715637207","13.23350715637207","13.786026954650879","13.786026954650879","13.786026954650879","196.15249633789062","196.15249633789062","196.15249633789062","-3.428708553314209","-3.428708553314209","-3.428708553314209","187.80152893066406","187.80152893066406","187.80152893066406","71.50557708740234","71.50557708740234","71.50557708740234","","","","","","","187.53558349609375","187.53558349609375","187.53558349609375","69.7712631225586","69.7712631225586","69.7712631225586"
"838","-25.090133666992188","-25.090133666992188","-25.090133666992188","-23.180423736572266","-23.180423736572266","-23.180423736572266","177.9881134033203","177.9881134033203","177.9881134033203","178.2510528564453","178.2510528564453","178.2510528564453","43.694679260253906","43.694679260253906","43.694679260253906","44.393367767333984","44.393367767333984","44.393367767333984","17.570898056030273","17.570898056030273","17.570898056030273","17.171968460083008","17.171968460083008","17.171968460083008","13.230456352233887","13.230456352233887","13.230456352233887","13.784425735473633","13.784425735473633","13.784425735473633","196.15065002441406","196.15065002441406","196.15065002441406","-3.508923053741455","-3.508923053741455","-3.508923053741455","187.8438720703125","187.8438720703125","187.8438720703125","71.60808563232422","71.60808563232422","71.60808563232422","","","","","","","187.53204345703125","187.53204345703125","187.53204345703125","69.47982788085938","69.47982788085938","69.47982788085938"
"839","-25.123010635375977","-25.123010635375977","-25.123010635375977","-23.18505859375","-23.18505859375","-23.18505859375","178.00830078125","178.00830078125","178.00830078125","178.25030517578125","178.25030517578125","178.25030517578125","43.688690185546875","43.688690185546875","43.688690185546875","44.33766174316406","44.33766174316406","44.33766174316406","17.58294677734375","17.58294677734375","17.58294677734375","17.20419692993164","17.20419692993164","17.20419692993164","13.247100830078125","13.247100830078125","13.247100830078125","13.765338897705078","13.765338897705078","13.765338897705078","196.15174865722656","196.15174865722656","196.15174865722656","-3.6138110160827637","-3.6138110160827637","-3.6138110160827637","187.81295776367188","187.81295776367188","187.81295776367188","71.47468566894531","71.47468566894531","71.47468566894531","","","","","","","187.5299072265625","187.5299072265625","187.5299072265625","69.48182678222656","69.48182678222656","69.48182678222656"
"840","-25.087249755859375","-25.087249755859375","-25.087249755859375","-23.11691665649414","-23.11691665649414","-23.11691665649414","178.0111541748047","178.0111541748047","178.0111541748047","178.25218200683594","178.25218200683594","178.25218200683594","43.70325469970703","43.70325469970703","43.70325469970703","44.29058074951172","44.29058074951172","44.29058074951172","17.58547592163086","17.58547592163086","17.58547592163086","17.196245193481445","17.196245193481445","17.196245193481445","13.297548294067383","13.297548294067383","13.297548294067383","13.773103713989258","13.773103713989258","13.773103713989258","196.1587371826172","196.1587371826172","196.1587371826172","-3.8106353282928467","-3.8106353282928467","-3.8106353282928467","187.82244873046875","187.82244873046875","187.82244873046875","71.48312377929688","71.48312377929688","71.48312377929688","","","","","","","187.5218505859375","187.5218505859375","187.5218505859375","69.30545806884766","69.30545806884766","69.30545806884766"
"841","-25.148508071899414","-25.148508071899414","-25.148508071899414","-23.05972671508789","-23.05972671508789","-23.05972671508789","178.00570678710938","178.00570678710938","178.00570678710938","178.23947143554688","178.23947143554688","178.23947143554688","43.74794387817383","43.74794387817383","43.74794387817383","44.25114059448242","44.25114059448242","44.25114059448242","17.580724716186523","17.580724716186523","17.580724716186523","17.19795036315918","17.19795036315918","17.19795036315918","13.310101509094238","13.310101509094238","13.310101509094238","13.791918754577637","13.791918754577637","13.791918754577637","196.1590576171875","196.1590576171875","196.1590576171875","-3.9833500385284424","-3.9833500385284424","-3.9833500385284424","187.78736877441406","187.78736877441406","187.78736877441406","71.52574920654297","71.52574920654297","71.52574920654297","","","","","","","187.52999877929688","187.52999877929688","187.52999877929688","69.48089599609375","69.48089599609375","69.48089599609375"
"842","-25.247562408447266","-25.247562408447266","-25.247562408447266","-22.971590042114258","-22.971590042114258","-22.971590042114258","178.01658630371094","178.01658630371094","178.01658630371094","178.240234375","178.240234375","178.240234375","43.7274169921875","43.7274169921875","43.7274169921875","44.23483657836914","44.23483657836914","44.23483657836914","17.514225006103516","17.514225006103516","17.514225006103516","17.16228675842285","17.16228675842285","17.16228675842285","13.313218116760254","13.313218116760254","13.313218116760254","13.817071914672852","13.817071914672852","13.817071914672852","196.16619873046875","196.16619873046875","196.16619873046875","-4.225722789764404","-4.225722789764404","-4.225722789764404","187.76319885253906","187.76319885253906","187.76319885253906","71.6509017944336","71.6509017944336","71.6509017944336","","","","","","","187.53213500976562","187.53213500976562","187.53213500976562","69.47183227539062","69.47183227539062","69.47183227539062"
"843","-25.36032485961914","-25.36032485961914","-25.36032485961914","-22.956668853759766","-22.956668853759766","-22.956668853759766","178.0038299560547","178.0038299560547","178.0038299560547","178.23919677734375","178.23919677734375","178.23919677734375","43.744754791259766","43.744754791259766","43.744754791259766","44.195499420166016","44.195499420166016","44.195499420166016","17.493858337402344","17.493858337402344","17.493858337402344","17.184642791748047","17.184642791748047","17.184642791748047","13.30927562713623","13.30927562713623","13.30927562713623","13.812369346618652","13.812369346618652","13.812369346618652","196.17190551757812","196.17190551757812","196.17190551757812","-4.322958946228027","-4.322958946228027","-4.322958946228027","187.77987670898438","187.77987670898438","187.77987670898438","71.55894470214844","71.55894470214844","71.55894470214844","","","","","","","187.5299072265625","187.5299072265625","187.5299072265625","69.57730865478516","69.57730865478516","69.57730865478516"
"844","-25.366024017333984","-25.366024017333984","-25.366024017333984","-22.943729400634766","-22.943729400634766","-22.943729400634766","177.99542236328125","177.99542236328125","177.99542236328125","178.24298095703125","178.24298095703125","178.24298095703125","43.764923095703125","43.764923095703125","43.764923095703125","44.115779876708984","44.115779876708984","44.115779876708984","17.482351303100586","17.482351303100586","17.482351303100586","17.194766998291016","17.194766998291016","17.194766998291016","13.320965766906738","13.320965766906738","13.320965766906738","13.816425323486328","13.816425323486328","13.816425323486328","196.17239379882812","196.17239379882812","196.17239379882812","-4.491392612457275","-4.491392612457275","-4.491392612457275","187.78843688964844","187.78843688964844","187.78843688964844","71.54422760009766","71.54422760009766","71.54422760009766","","","","","","","187.52720642089844","187.52720642089844","187.52720642089844","69.83213806152344","69.83213806152344","69.83213806152344"
"845","-25.379850387573242","-25.379850387573242","-25.379850387573242","-22.86907958984375","-22.86907958984375","-22.86907958984375","177.9918670654297","177.9918670654297","177.9918670654297","178.25198364257812","178.25198364257812","178.25198364257812","43.785301208496094","43.785301208496094","43.785301208496094","44.05137634277344","44.05137634277344","44.05137634277344","17.581029891967773","17.581029891967773","17.581029891967773","17.198089599609375","17.198089599609375","17.198089599609375","13.289199829101562","13.289199829101562","13.289199829101562","13.818638801574707","13.818638801574707","13.818638801574707","196.1741180419922","196.1741180419922","196.1741180419922","-4.683320999145508","-4.683320999145508","-4.683320999145508","187.78494262695312","187.78494262695312","187.78494262695312","71.56626892089844","71.56626892089844","71.56626892089844","","","","","","","187.46585083007812","187.46585083007812","187.46585083007812","69.67388153076172","69.67388153076172","69.67388153076172"
"846","-25.44402313232422","-25.44402313232422","-25.44402313232422","-22.784324645996094","-22.784324645996094","-22.784324645996094","177.9901123046875","177.9901123046875","177.9901123046875","178.2528533935547","178.2528533935547","178.2528533935547","43.74078369140625","43.74078369140625","43.74078369140625","43.98292922973633","43.98292922973633","43.98292922973633","17.573301315307617","17.573301315307617","17.573301315307617","17.191526412963867","17.191526412963867","17.191526412963867","13.298039436340332","13.298039436340332","13.298039436340332","13.834535598754883","13.834535598754883","13.834535598754883","196.17755126953125","196.17755126953125","196.17755126953125","-4.92041540145874","-4.92041540145874","-4.92041540145874","187.78060913085938","187.78060913085938","187.78060913085938","71.6691665649414","71.6691665649414","71.6691665649414","","","","","","","187.47193908691406","187.47193908691406","187.47193908691406","69.9896240234375","69.9896240234375","69.9896240234375"
"847","-25.489057540893555","-25.489057540893555","-25.489057540893555","-22.749046325683594","-22.749046325683594","-22.749046325683594","178.00015258789062","178.00015258789062","178.00015258789062","178.26333618164062","178.26333618164062","178.26333618164062","43.73237228393555","43.73237228393555","43.73237228393555","43.93852233886719","43.93852233886719","43.93852233886719","17.574913024902344","17.574913024902344","17.574913024902344","17.168073654174805","17.168073654174805","17.168073654174805","13.286050796508789","13.286050796508789","13.286050796508789","13.833407402038574","13.833407402038574","13.833407402038574","196.18406677246094","196.18406677246094","196.18406677246094","-5.1343560218811035","-5.1343560218811035","-5.1343560218811035","187.7921142578125","187.7921142578125","187.7921142578125","71.67291259765625","71.67291259765625","71.67291259765625","","","","","","","187.49330139160156","187.49330139160156","187.49330139160156","70.09619903564453","70.09619903564453","70.09619903564453"
"848","-25.55120277404785","-25.55120277404785","-25.55120277404785","-22.63210678100586","-22.63210678100586","-22.63210678100586","178.0105743408203","178.0105743408203","178.0105743408203","178.26402282714844","178.26402282714844","178.26402282714844","43.77977752685547","43.77977752685547","43.77977752685547","43.86064147949219","43.86064147949219","43.86064147949219","17.57186508178711","17.57186508178711","17.57186508178711","17.132369995117188","17.132369995117188","17.132369995117188","13.348432540893555","13.348432540893555","13.348432540893555","13.871442794799805","13.871442794799805","13.871442794799805","196.18968200683594","196.18968200683594","196.18968200683594","-5.225636959075928","-5.225636959075928","-5.225636959075928","187.7912139892578","187.7912139892578","187.7912139892578","71.61292266845703","71.61292266845703","71.61292266845703","","","","","","","187.50363159179688","187.50363159179688","187.50363159179688","69.9205551147461","69.9205551147461","69.9205551147461"
"849","-25.555688858032227","-25.555688858032227","-25.555688858032227","-22.581899642944336","-22.581899642944336","-22.581899642944336","178.0162353515625","178.0162353515625","178.0162353515625","178.2729034423828","178.2729034423828","178.2729034423828","43.75362014770508","43.75362014770508","43.75362014770508","43.82926559448242","43.82926559448242","43.82926559448242","17.56401824951172","17.56401824951172","17.56401824951172","17.118879318237305","17.118879318237305","17.118879318237305","13.384904861450195","13.384904861450195","13.384904861450195","13.965046882629395","13.965046882629395","13.965046882629395","196.1952667236328","196.1952667236328","196.1952667236328","-5.3886566162109375","-5.3886566162109375","-5.3886566162109375","187.83396911621094","187.83396911621094","187.83396911621094","71.6000747680664","71.6000747680664","71.6000747680664","","","","","","","187.5054168701172","187.5054168701172","187.5054168701172","69.86035919189453","69.86035919189453","69.86035919189453"
"850","-25.643695831298828","-25.643695831298828","-25.643695831298828","-22.552167892456055","-22.552167892456055","-22.552167892456055","178.03248596191406","178.03248596191406","178.03248596191406","178.2724151611328","178.2724151611328","178.2724151611328","43.764766693115234","43.764766693115234","43.764766693115234","43.767765045166016","43.767765045166016","43.767765045166016","17.56591033935547","17.56591033935547","17.56591033935547","17.07964515686035","17.07964515686035","17.07964515686035","13.366260528564453","13.366260528564453","13.366260528564453","13.960739135742188","13.960739135742188","13.960739135742188","196.20191955566406","196.20191955566406","196.20191955566406","-5.522819519042969","-5.522819519042969","-5.522819519042969","187.79977416992188","187.79977416992188","187.79977416992188","71.60342407226562","71.60342407226562","71.60342407226562","","","","","","","187.4964141845703","187.4964141845703","187.4964141845703","69.7563247680664","69.7563247680664","69.7563247680664"
"851","-25.699134826660156","-25.699134826660156","-25.699134826660156","-22.49769401550293","-22.49769401550293","-22.49769401550293","178.03187561035156","178.03187561035156","178.03187561035156","178.27035522460938","178.27035522460938","178.27035522460938","43.71217727661133","43.71217727661133","43.71217727661133","43.74495315551758","43.74495315551758","43.74495315551758","17.56160545349121","17.56160545349121","17.56160545349121","17.042232513427734","17.042232513427734","17.042232513427734","13.363777160644531","13.363777160644531","13.363777160644531","13.952972412109375","13.952972412109375","13.952972412109375","196.20297241210938","196.20297241210938","196.20297241210938","-5.558578968048096","-5.558578968048096","-5.558578968048096","187.8021697998047","187.8021697998047","187.8021697998047","71.60374450683594","71.60374450683594","71.60374450683594","","","","","","","187.4971923828125","187.4971923828125","187.4971923828125","69.692138671875","69.692138671875","69.692138671875"
"852","-25.718664169311523","-25.718664169311523","-25.718664169311523","-22.46682357788086","-22.46682357788086","-22.46682357788086","178.03318786621094","178.03318786621094","178.03318786621094","178.26773071289062","178.26773071289062","178.26773071289062","43.66600799560547","43.66600799560547","43.66600799560547","43.722408294677734","43.722408294677734","43.722408294677734","17.640518188476562","17.640518188476562","17.640518188476562","17.02046012878418","17.02046012878418","17.02046012878418","13.3832426071167","13.3832426071167","13.3832426071167","13.95385456085205","13.95385456085205","13.95385456085205","196.20355224609375","196.20355224609375","196.20355224609375","-5.6588568687438965","-5.6588568687438965","-5.6588568687438965","187.7858123779297","187.7858123779297","187.7858123779297","71.63941192626953","71.63941192626953","71.63941192626953","","","","","","","187.45242309570312","187.45242309570312","187.45242309570312","69.64993286132812","69.64993286132812","69.64993286132812"
"853","-25.77580451965332","-25.77580451965332","-25.77580451965332","-22.408544540405273","-22.408544540405273","-22.408544540405273","178.0444793701172","178.0444793701172","178.0444793701172","178.25885009765625","178.25885009765625","178.25885009765625","43.620574951171875","43.620574951171875","43.620574951171875","43.633575439453125","43.633575439453125","43.633575439453125","17.628408432006836","17.628408432006836","17.628408432006836","17.027799606323242","17.027799606323242","17.027799606323242","13.406241416931152","13.406241416931152","13.406241416931152","13.956892967224121","13.956892967224121","13.956892967224121","196.20455932617188","196.20455932617188","196.20455932617188","-5.667906284332275","-5.667906284332275","-5.667906284332275","187.78158569335938","187.78158569335938","187.78158569335938","71.65440368652344","71.65440368652344","71.65440368652344","","","","","","","187.44509887695312","187.44509887695312","187.44509887695312","69.46571350097656","69.46571350097656","69.46571350097656"
"854","-25.842395782470703","-25.842395782470703","-25.842395782470703","-22.408655166625977","-22.408655166625977","-22.408655166625977","178.0321502685547","178.0321502685547","178.0321502685547","178.25799560546875","178.25799560546875","178.25799560546875","43.57486343383789","43.57486343383789","43.57486343383789","43.583675384521484","43.583675384521484","43.583675384521484","17.70319175720215","17.70319175720215","17.70319175720215","17.044025421142578","17.044025421142578","17.044025421142578","13.424239158630371","13.424239158630371","13.424239158630371","13.95753002166748","13.95753002166748","13.95753002166748","196.21002197265625","196.21002197265625","196.21002197265625","-5.661420822143555","-5.661420822143555","-5.661420822143555","187.81285095214844","187.81285095214844","187.81285095214844","71.6720199584961","71.6720199584961","71.6720199584961","","","","","","","187.4510040283203","187.4510040283203","187.4510040283203","69.452880859375","69.452880859375","69.452880859375"
"855","-25.847143173217773","-25.847143173217773","-25.847143173217773","-22.34345817565918","-22.34345817565918","-22.34345817565918","178.04098510742188","178.04098510742188","178.04098510742188","178.2690887451172","178.2690887451172","178.2690887451172","43.58535385131836","43.58535385131836","43.58535385131836","43.52302932739258","43.52302932739258","43.52302932739258","17.70867156982422","17.70867156982422","17.70867156982422","17.0882625579834","17.0882625579834","17.0882625579834","13.368624687194824","13.368624687194824","13.368624687194824","13.974263191223145","13.974263191223145","13.974263191223145","196.21192932128906","196.21192932128906","196.21192932128906","-5.764737606048584","-5.764737606048584","-5.764737606048584","187.787841796875","187.787841796875","187.787841796875","71.6935043334961","71.6935043334961","71.6935043334961","","","","","","","187.4413604736328","187.4413604736328","187.4413604736328","69.3189468383789","69.3189468383789","69.3189468383789"
"856","-25.902414321899414","-25.902414321899414","-25.902414321899414","-22.305835723876953","-22.305835723876953","-22.305835723876953","178.03997802734375","178.03997802734375","178.03997802734375","178.26953125","178.26953125","178.26953125","43.57329177856445","43.57329177856445","43.57329177856445","43.4397087097168","43.4397087097168","43.4397087097168","17.701725006103516","17.701725006103516","17.701725006103516","17.060274124145508","17.060274124145508","17.060274124145508","13.388035774230957","13.388035774230957","13.388035774230957","13.966888427734375","13.966888427734375","13.966888427734375","196.21505737304688","196.21505737304688","196.21505737304688","-5.6667656898498535","-5.6667656898498535","-5.6667656898498535","187.74281311035156","187.74281311035156","187.74281311035156","71.689697265625","71.689697265625","71.689697265625","","","","","","","187.4468994140625","187.4468994140625","187.4468994140625","69.64907836914062","69.64907836914062","69.64907836914062"
