"Step","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MAX"
"1606","-1.0757051706314087","-1.0757051706314087","-1.0757051706314087","-1.2333500385284424","-1.2333500385284424","-1.2333500385284424","197.36622619628906","197.36622619628906","197.36622619628906","11.457490921020508","11.457490921020508","11.457490921020508","7.184452056884766","7.184452056884766","7.184452056884766","197.0645294189453","197.0645294189453","197.0645294189453","-0.0597524531185627","-0.0597524531185627","-0.0597524531185627","-0.33522987365722656","-0.33522987365722656","-0.33522987365722656","8.636469841003418","8.636469841003418","8.636469841003418","14.164793968200684","14.164793968200684","14.164793968200684","13.24254322052002","13.24254322052002","13.24254322052002","196.04037475585938","196.04037475585938","196.04037475585938","","",""
"1607","-1.0878669023513794","-1.0878669023513794","-1.0878669023513794","-1.240363597869873","-1.240363597869873","-1.240363597869873","197.35964965820312","197.35964965820312","197.35964965820312","11.445088386535645","11.445088386535645","11.445088386535645","7.184425354003906","7.184425354003906","7.184425354003906","197.06475830078125","197.06475830078125","197.06475830078125","-0.08122418075799942","-0.08122418075799942","-0.08122418075799942","-0.38514798879623413","-0.38514798879623413","-0.38514798879623413","8.635822296142578","8.635822296142578","8.635822296142578","14.217977523803711","14.217977523803711","14.217977523803711","13.260722160339355","13.260722160339355","13.260722160339355","196.0443878173828","196.0443878173828","196.0443878173828","","",""
"1608","-1.092455267906189","-1.092455267906189","-1.092455267906189","-1.2230803966522217","-1.2230803966522217","-1.2230803966522217","197.34828186035156","197.34828186035156","197.34828186035156","11.431785583496094","11.431785583496094","11.431785583496094","7.184878826141357","7.184878826141357","7.184878826141357","197.06475830078125","197.06475830078125","197.06475830078125","-0.10991917550563812","-0.10991917550563812","-0.10991917550563812","-0.3999010920524597","-0.3999010920524597","-0.3999010920524597","8.627680778503418","8.627680778503418","8.627680778503418","14.249876976013184","14.249876976013184","14.249876976013184","13.265523910522461","13.265523910522461","13.265523910522461","196.0438995361328","196.0438995361328","196.0438995361328","","",""
"1609","-1.0882192850112915","-1.0882192850112915","-1.0882192850112915","-1.2096502780914307","-1.2096502780914307","-1.2096502780914307","197.3370819091797","197.3370819091797","197.3370819091797","11.477560997009277","11.477560997009277","11.477560997009277","7.184520721435547","7.184520721435547","7.184520721435547","197.0644989013672","197.0644989013672","197.0644989013672","-0.15462979674339294","-0.15462979674339294","-0.15462979674339294","-0.4508989453315735","-0.4508989453315735","-0.4508989453315735","8.619973182678223","8.619973182678223","8.619973182678223","14.278767585754395","14.278767585754395","14.278767585754395","13.280696868896484","13.280696868896484","13.280696868896484","196.0436553955078","196.0436553955078","196.0436553955078","","",""
"1610","-1.0992677211761475","-1.0992677211761475","-1.0992677211761475","-1.20176100730896","-1.20176100730896","-1.20176100730896","197.3368377685547","197.3368377685547","197.3368377685547","11.575505256652832","11.575505256652832","11.575505256652832","7.180972576141357","7.180972576141357","7.180972576141357","197.06434631347656","197.06434631347656","197.06434631347656","-0.20823369920253754","-0.20823369920253754","-0.20823369920253754","-0.4451996982097626","-0.4451996982097626","-0.4451996982097626","8.634563446044922","8.634563446044922","8.634563446044922","14.299156188964844","14.299156188964844","14.299156188964844","13.284934043884277","13.284934043884277","13.284934043884277","196.04156494140625","196.04156494140625","196.04156494140625","","",""
"1611","-1.1071828603744507","-1.1071828603744507","-1.1071828603744507","-1.189245343208313","-1.189245343208313","-1.189245343208313","197.33682250976562","197.33682250976562","197.33682250976562","11.622063636779785","11.622063636779785","11.622063636779785","7.178651332855225","7.178651332855225","7.178651332855225","197.064697265625","197.064697265625","197.064697265625","-0.26518720388412476","-0.26518720388412476","-0.26518720388412476","-0.4307100176811218","-0.4307100176811218","-0.4307100176811218","8.629789352416992","8.629789352416992","8.629789352416992","14.35489273071289","14.35489273071289","14.35489273071289","13.304585456848145","13.304585456848145","13.304585456848145","196.041015625","196.041015625","196.041015625","","",""
"1612","-1.120632290840149","-1.120632290840149","-1.120632290840149","-1.2131562232971191","-1.2131562232971191","-1.2131562232971191","197.3258056640625","197.3258056640625","197.3258056640625","11.598443984985352","11.598443984985352","11.598443984985352","7.177243709564209","7.177243709564209","7.177243709564209","197.0647430419922","197.0647430419922","197.0647430419922","-0.3236403465270996","-0.3236403465270996","-0.3236403465270996","-0.4407234191894531","-0.4407234191894531","-0.4407234191894531","8.640430450439453","8.640430450439453","8.640430450439453","14.394062995910645","14.394062995910645","14.394062995910645","13.299684524536133","13.299684524536133","13.299684524536133","196.04112243652344","196.04112243652344","196.04112243652344","","",""
"1613","-1.1233569383621216","-1.1233569383621216","-1.1233569383621216","-1.2159531116485596","-1.2159531116485596","-1.2159531116485596","197.3359832763672","197.3359832763672","197.3359832763672","11.623518943786621","11.623518943786621","11.623518943786621","7.175092697143555","7.175092697143555","7.175092697143555","197.0651092529297","197.0651092529297","197.0651092529297","-0.38317984342575073","-0.38317984342575073","-0.38317984342575073","-0.4409884810447693","-0.4409884810447693","-0.4409884810447693","8.646397590637207","8.646397590637207","8.646397590637207","14.432390213012695","14.432390213012695","14.432390213012695","13.304238319396973","13.304238319396973","13.304238319396973","196.0413818359375","196.0413818359375","196.0413818359375","","",""
"1614","-1.1266558170318604","-1.1266558170318604","-1.1266558170318604","-1.209285020828247","-1.209285020828247","-1.209285020828247","197.33493041992188","197.33493041992188","197.33493041992188","11.578301429748535","11.578301429748535","11.578301429748535","7.174700736999512","7.174700736999512","7.174700736999512","197.0648651123047","197.0648651123047","197.0648651123047","-0.44037267565727234","-0.44037267565727234","-0.44037267565727234","-0.4394089877605438","-0.4394089877605438","-0.4394089877605438","8.651116371154785","8.651116371154785","8.651116371154785","14.463393211364746","14.463393211364746","14.463393211364746","13.326377868652344","13.326377868652344","13.326377868652344","196.04078674316406","196.04078674316406","196.04078674316406","","",""
"1615","-1.1303086280822754","-1.1303086280822754","-1.1303086280822754","-1.21240234375","-1.21240234375","-1.21240234375","197.3240509033203","197.3240509033203","197.3240509033203","11.54132080078125","11.54132080078125","11.54132080078125","7.173698425292969","7.173698425292969","7.173698425292969","197.06491088867188","197.06491088867188","197.06491088867188","-0.4901264011859894","-0.4901264011859894","-0.4901264011859894","-0.4387660026550293","-0.4387660026550293","-0.4387660026550293","8.648924827575684","8.648924827575684","8.648924827575684","14.492908477783203","14.492908477783203","14.492908477783203","13.38422679901123","13.38422679901123","13.38422679901123","196.04042053222656","196.04042053222656","196.04042053222656","","",""
"1616","-1.1302480697631836","-1.1302480697631836","-1.1302480697631836","-1.1930469274520874","-1.1930469274520874","-1.1930469274520874","197.32412719726562","197.32412719726562","197.32412719726562","11.506110191345215","11.506110191345215","11.506110191345215","7.173302173614502","7.173302173614502","7.173302173614502","197.06512451171875","197.06512451171875","197.06512451171875","-0.5474704504013062","-0.5474704504013062","-0.5474704504013062","-0.46062958240509033","-0.46062958240509033","-0.46062958240509033","8.641108512878418","8.641108512878418","8.641108512878418","14.52745246887207","14.52745246887207","14.52745246887207","13.402040481567383","13.402040481567383","13.402040481567383","196.0405731201172","196.0405731201172","196.0405731201172","","",""
"1617","-1.1211408376693726","-1.1211408376693726","-1.1211408376693726","-1.1674928665161133","-1.1674928665161133","-1.1674928665161133","197.31198120117188","197.31198120117188","197.31198120117188","11.487293243408203","11.487293243408203","11.487293243408203","7.174197196960449","7.174197196960449","7.174197196960449","197.064697265625","197.064697265625","197.064697265625","-0.6101422905921936","-0.6101422905921936","-0.6101422905921936","-0.4451550245285034","-0.4451550245285034","-0.4451550245285034","8.638168334960938","8.638168334960938","8.638168334960938","14.561127662658691","14.561127662658691","14.561127662658691","13.460869789123535","13.460869789123535","13.460869789123535","196.04014587402344","196.04014587402344","196.04014587402344","","",""
"1618","-1.1421844959259033","-1.1421844959259033","-1.1421844959259033","-1.1678109169006348","-1.1678109169006348","-1.1678109169006348","197.301025390625","197.301025390625","197.301025390625","11.45784854888916","11.45784854888916","11.45784854888916","7.175599575042725","7.175599575042725","7.175599575042725","197.06466674804688","197.06466674804688","197.06466674804688","-0.6628150939941406","-0.6628150939941406","-0.6628150939941406","-0.4330660402774811","-0.4330660402774811","-0.4330660402774811","8.63417911529541","8.63417911529541","8.63417911529541","14.595595359802246","14.595595359802246","14.595595359802246","13.478995323181152","13.478995323181152","13.478995323181152","196.04080200195312","196.04080200195312","196.04080200195312","","",""
"1619","-1.1559250354766846","-1.1559250354766846","-1.1559250354766846","-1.196349859237671","-1.196349859237671","-1.196349859237671","197.29525756835938","197.29525756835938","197.29525756835938","11.404328346252441","11.404328346252441","11.404328346252441","7.175859451293945","7.175859451293945","7.175859451293945","197.06454467773438","197.06454467773438","197.06454467773438","-0.7132632732391357","-0.7132632732391357","-0.7132632732391357","-0.4429335594177246","-0.4429335594177246","-0.4429335594177246","8.64437484741211","8.64437484741211","8.64437484741211","14.641988754272461","14.641988754272461","14.641988754272461","13.471288681030273","13.471288681030273","13.471288681030273","196.04171752929688","196.04171752929688","196.04171752929688","","",""
"1620","-1.164180874824524","-1.164180874824524","-1.164180874824524","-1.1643387079238892","-1.1643387079238892","-1.1643387079238892","197.3073272705078","197.3073272705078","197.3073272705078","11.525834083557129","11.525834083557129","11.525834083557129","7.17451286315918","7.17451286315918","7.17451286315918","197.06419372558594","197.06419372558594","197.06419372558594","-0.7594711780548096","-0.7594711780548096","-0.7594711780548096","-0.41906091570854187","-0.41906091570854187","-0.41906091570854187","8.640002250671387","8.640002250671387","8.640002250671387","14.681066513061523","14.681066513061523","14.681066513061523","13.479191780090332","13.479191780090332","13.479191780090332","196.0394287109375","196.0394287109375","196.0394287109375","","",""
"1621","-1.1558175086975098","-1.1558175086975098","-1.1558175086975098","-1.13688325881958","-1.13688325881958","-1.13688325881958","197.3066864013672","197.3066864013672","197.3066864013672","11.59927749633789","11.59927749633789","11.59927749633789","7.172160625457764","7.172160625457764","7.172160625457764","197.06454467773438","197.06454467773438","197.06454467773438","-0.7939876317977905","-0.7939876317977905","-0.7939876317977905","-0.44532543420791626","-0.44532543420791626","-0.44532543420791626","8.674699783325195","8.674699783325195","8.674699783325195","14.715214729309082","14.715214729309082","14.715214729309082","13.465033531188965","13.465033531188965","13.465033531188965","196.0375518798828","196.0375518798828","196.0375518798828","","",""
"1622","-1.1675395965576172","-1.1675395965576172","-1.1675395965576172","-1.1175843477249146","-1.1175843477249146","-1.1175843477249146","197.30418395996094","197.30418395996094","197.30418395996094","11.697667121887207","11.697667121887207","11.697667121887207","7.170613765716553","7.170613765716553","7.170613765716553","197.06427001953125","197.06427001953125","197.06427001953125","-0.8177681565284729","-0.8177681565284729","-0.8177681565284729","-0.45719197392463684","-0.45719197392463684","-0.45719197392463684","8.677257537841797","8.677257537841797","8.677257537841797","14.72254467010498","14.72254467010498","14.72254467010498","13.471071243286133","13.471071243286133","13.471071243286133","196.03759765625","196.03759765625","196.03759765625","","",""
"1623","-1.172837734222412","-1.172837734222412","-1.172837734222412","-1.1081732511520386","-1.1081732511520386","-1.1081732511520386","197.3045196533203","197.3045196533203","197.3045196533203","11.756332397460938","11.756332397460938","11.756332397460938","7.169379234313965","7.169379234313965","7.169379234313965","197.0642852783203","197.0642852783203","197.0642852783203","-0.8517045974731445","-0.8517045974731445","-0.8517045974731445","-0.4624129831790924","-0.4624129831790924","-0.4624129831790924","8.689529418945312","8.689529418945312","8.689529418945312","14.742853164672852","14.742853164672852","14.742853164672852","13.449427604675293","13.449427604675293","13.449427604675293","196.03814697265625","196.03814697265625","196.03814697265625","","",""
"1624","-1.1862261295318604","-1.1862261295318604","-1.1862261295318604","-1.1103765964508057","-1.1103765964508057","-1.1103765964508057","197.2923583984375","197.2923583984375","197.2923583984375","11.89767074584961","11.89767074584961","11.89767074584961","7.169816970825195","7.169816970825195","7.169816970825195","197.06472778320312","197.06472778320312","197.06472778320312","-0.8829414248466492","-0.8829414248466492","-0.8829414248466492","-0.46001288294792175","-0.46001288294792175","-0.46001288294792175","8.690021514892578","8.690021514892578","8.690021514892578","14.77404499053955","14.77404499053955","14.77404499053955","13.443718910217285","13.443718910217285","13.443718910217285","196.03826904296875","196.03826904296875","196.03826904296875","","",""
"1625","-1.1941888332366943","-1.1941888332366943","-1.1941888332366943","-1.0810245275497437","-1.0810245275497437","-1.0810245275497437","197.2779541015625","197.2779541015625","197.2779541015625","12.001928329467773","12.001928329467773","12.001928329467773","7.167868614196777","7.167868614196777","7.167868614196777","197.06460571289062","197.06460571289062","197.06460571289062","-0.9071820974349976","-0.9071820974349976","-0.9071820974349976","-0.47911927103996277","-0.47911927103996277","-0.47911927103996277","8.69097900390625","8.69097900390625","8.69097900390625","14.797614097595215","14.797614097595215","14.797614097595215","13.436335563659668","13.436335563659668","13.436335563659668","196.04067993164062","196.04067993164062","196.04067993164062","","",""
"1626","-1.2086868286132812","-1.2086868286132812","-1.2086868286132812","-1.0660277605056763","-1.0660277605056763","-1.0660277605056763","197.2780303955078","197.2780303955078","197.2780303955078","12.121341705322266","12.121341705322266","12.121341705322266","7.162332057952881","7.162332057952881","7.162332057952881","197.06495666503906","197.06495666503906","197.06495666503906","-0.9341798424720764","-0.9341798424720764","-0.9341798424720764","-0.4873170852661133","-0.4873170852661133","-0.4873170852661133","8.691176414489746","8.691176414489746","8.691176414489746","14.827475547790527","14.827475547790527","14.827475547790527","13.435940742492676","13.435940742492676","13.435940742492676","196.0408477783203","196.0408477783203","196.0408477783203","","",""
"1627","-1.2191332578659058","-1.2191332578659058","-1.2191332578659058","-1.0694580078125","-1.0694580078125","-1.0694580078125","197.2665557861328","197.2665557861328","197.2665557861328","12.262008666992188","12.262008666992188","12.262008666992188","7.160423755645752","7.160423755645752","7.160423755645752","197.065185546875","197.065185546875","197.065185546875","-0.9773566126823425","-0.9773566126823425","-0.9773566126823425","-0.5094966888427734","-0.5094966888427734","-0.5094966888427734","8.691946983337402","8.691946983337402","8.691946983337402","14.858776092529297","14.858776092529297","14.858776092529297","13.422091484069824","13.422091484069824","13.422091484069824","196.04067993164062","196.04067993164062","196.04067993164062","","",""
"1628","-1.228597640991211","-1.228597640991211","-1.228597640991211","-1.0358763933181763","-1.0358763933181763","-1.0358763933181763","197.26780700683594","197.26780700683594","197.26780700683594","12.356176376342773","12.356176376342773","12.356176376342773","7.158498764038086","7.158498764038086","7.158498764038086","197.0654754638672","197.0654754638672","197.0654754638672","-1.0005873441696167","-1.0005873441696167","-1.0005873441696167","-0.528066873550415","-0.528066873550415","-0.528066873550415","8.694971084594727","8.694971084594727","8.694971084594727","14.889214515686035","14.889214515686035","14.889214515686035","13.408041000366211","13.408041000366211","13.408041000366211","196.04055786132812","196.04055786132812","196.04055786132812","","",""
"1629","-1.2175875902175903","-1.2175875902175903","-1.2175875902175903","-1.0186530351638794","-1.0186530351638794","-1.0186530351638794","197.2670440673828","197.2670440673828","197.2670440673828","12.441853523254395","12.441853523254395","12.441853523254395","7.159017086029053","7.159017086029053","7.159017086029053","197.06573486328125","197.06573486328125","197.06573486328125","-1.0292073488235474","-1.0292073488235474","-1.0292073488235474","-0.5374948978424072","-0.5374948978424072","-0.5374948978424072","8.704473495483398","8.704473495483398","8.704473495483398","14.937294960021973","14.937294960021973","14.937294960021973","13.401055335998535","13.401055335998535","13.401055335998535","196.03436279296875","196.03436279296875","196.03436279296875","","",""
"1630","-1.1967581510543823","-1.1967581510543823","-1.1967581510543823","-0.9985344409942627","-0.9985344409942627","-0.9985344409942627","197.2672882080078","197.2672882080078","197.2672882080078","12.54711627960205","12.54711627960205","12.54711627960205","7.154116630554199","7.154116630554199","7.154116630554199","197.06593322753906","197.06593322753906","197.06593322753906","-1.0550427436828613","-1.0550427436828613","-1.0550427436828613","-0.5793431997299194","-0.5793431997299194","-0.5793431997299194","8.709609985351562","8.709609985351562","8.709609985351562","14.983409881591797","14.983409881591797","14.983409881591797","13.385517120361328","13.385517120361328","13.385517120361328","196.0341796875","196.0341796875","196.0341796875","","",""
"1631","-1.1806732416152954","-1.1806732416152954","-1.1806732416152954","-0.9769477248191833","-0.9769477248191833","-0.9769477248191833","197.2692108154297","197.2692108154297","197.2692108154297","12.65799617767334","12.65799617767334","12.65799617767334","7.1512956619262695","7.1512956619262695","7.1512956619262695","197.0659637451172","197.0659637451172","197.0659637451172","-1.0847227573394775","-1.0847227573394775","-1.0847227573394775","-0.624531090259552","-0.624531090259552","-0.624531090259552","8.744803428649902","8.744803428649902","8.744803428649902","15.029995918273926","15.029995918273926","15.029995918273926","13.380853652954102","13.380853652954102","13.380853652954102","196.0348663330078","196.0348663330078","196.0348663330078","","",""
"1632","-1.1775141954421997","-1.1775141954421997","-1.1775141954421997","-0.9778644442558289","-0.9778644442558289","-0.9778644442558289","197.26907348632812","197.26907348632812","197.26907348632812","12.750919342041016","12.750919342041016","12.750919342041016","7.1479597091674805","7.1479597091674805","7.1479597091674805","197.06588745117188","197.06588745117188","197.06588745117188","-1.0890357494354248","-1.0890357494354248","-1.0890357494354248","-0.6416347026824951","-0.6416347026824951","-0.6416347026824951","8.771784782409668","8.771784782409668","8.771784782409668","15.07534122467041","15.07534122467041","15.07534122467041","13.363682746887207","13.363682746887207","13.363682746887207","196.03115844726562","196.03115844726562","196.03115844726562","","",""
"1633","-1.1931062936782837","-1.1931062936782837","-1.1931062936782837","-0.9635636806488037","-0.9635636806488037","-0.9635636806488037","197.26931762695312","197.26931762695312","197.26931762695312","12.86401081085205","12.86401081085205","12.86401081085205","7.145832061767578","7.145832061767578","7.145832061767578","197.06610107421875","197.06610107421875","197.06610107421875","-1.1031633615493774","-1.1031633615493774","-1.1031633615493774","-0.6630724668502808","-0.6630724668502808","-0.6630724668502808","8.783771514892578","8.783771514892578","8.783771514892578","15.123726844787598","15.123726844787598","15.123726844787598","13.354879379272461","13.354879379272461","13.354879379272461","196.03367614746094","196.03367614746094","196.03367614746094","","",""
"1634","-1.2080837488174438","-1.2080837488174438","-1.2080837488174438","-0.9353123307228088","-0.9353123307228088","-0.9353123307228088","197.26925659179688","197.26925659179688","197.26925659179688","12.949931144714355","12.949931144714355","12.949931144714355","7.1437530517578125","7.1437530517578125","7.1437530517578125","197.06597900390625","197.06597900390625","197.06597900390625","-1.1121188402175903","-1.1121188402175903","-1.1121188402175903","-0.6904418468475342","-0.6904418468475342","-0.6904418468475342","8.79971981048584","8.79971981048584","8.79971981048584","15.170818328857422","15.170818328857422","15.170818328857422","13.34648323059082","13.34648323059082","13.34648323059082","196.03404235839844","196.03404235839844","196.03404235839844","","",""
"1635","-1.196413278579712","-1.196413278579712","-1.196413278579712","-0.9050537943840027","-0.9050537943840027","-0.9050537943840027","197.26747131347656","197.26747131347656","197.26747131347656","13.043998718261719","13.043998718261719","13.043998718261719","7.139398097991943","7.139398097991943","7.139398097991943","197.0659942626953","197.0659942626953","197.0659942626953","-1.121581792831421","-1.121581792831421","-1.121581792831421","-0.7389007210731506","-0.7389007210731506","-0.7389007210731506","8.843785285949707","8.843785285949707","8.843785285949707","15.231822967529297","15.231822967529297","15.231822967529297","13.34271240234375","13.34271240234375","13.34271240234375","196.03489685058594","196.03489685058594","196.03489685058594","","",""
"1636","-1.1943291425704956","-1.1943291425704956","-1.1943291425704956","-0.869917631149292","-0.869917631149292","-0.869917631149292","197.26699829101562","197.26699829101562","197.26699829101562","13.12613582611084","13.12613582611084","13.12613582611084","7.136046886444092","7.136046886444092","7.136046886444092","197.06594848632812","197.06594848632812","197.06594848632812","-1.123339295387268","-1.123339295387268","-1.123339295387268","-0.767310619354248","-0.767310619354248","-0.767310619354248","8.87922191619873","8.87922191619873","8.87922191619873","15.305194854736328","15.305194854736328","15.305194854736328","13.330818176269531","13.330818176269531","13.330818176269531","196.03501892089844","196.03501892089844","196.03501892089844","","",""
"1637","-1.2126671075820923","-1.2126671075820923","-1.2126671075820923","-0.8447331190109253","-0.8447331190109253","-0.8447331190109253","197.2550048828125","197.2550048828125","197.2550048828125","13.262613296508789","13.262613296508789","13.262613296508789","7.132286071777344","7.132286071777344","7.132286071777344","197.06597900390625","197.06597900390625","197.06597900390625","-1.1212005615234375","-1.1212005615234375","-1.1212005615234375","-0.7672555446624756","-0.7672555446624756","-0.7672555446624756","8.887232780456543","8.887232780456543","8.887232780456543","15.369176864624023","15.369176864624023","15.369176864624023","13.321656227111816","13.321656227111816","13.321656227111816","196.03598022460938","196.03598022460938","196.03598022460938","","",""
"1638","-1.2382253408432007","-1.2382253408432007","-1.2382253408432007","-0.8205916881561279","-0.8205916881561279","-0.8205916881561279","197.24790954589844","197.24790954589844","197.24790954589844","13.342859268188477","13.342859268188477","13.342859268188477","7.129955768585205","7.129955768585205","7.129955768585205","197.0655517578125","197.0655517578125","197.0655517578125","-1.1368427276611328","-1.1368427276611328","-1.1368427276611328","-0.7634652256965637","-0.7634652256965637","-0.7634652256965637","8.894665718078613","8.894665718078613","8.894665718078613","15.453161239624023","15.453161239624023","15.453161239624023","13.309779167175293","13.309779167175293","13.309779167175293","196.03652954101562","196.03652954101562","196.03652954101562","","",""
"1639","-1.2793526649475098","-1.2793526649475098","-1.2793526649475098","-0.7775253057479858","-0.7775253057479858","-0.7775253057479858","197.2480010986328","197.2480010986328","197.2480010986328","13.418281555175781","13.418281555175781","13.418281555175781","7.126026630401611","7.126026630401611","7.126026630401611","197.06546020507812","197.06546020507812","197.06546020507812","-1.141149640083313","-1.141149640083313","-1.141149640083313","-0.7713932394981384","-0.7713932394981384","-0.7713932394981384","8.909591674804688","8.909591674804688","8.909591674804688","15.522557258605957","15.522557258605957","15.522557258605957","13.309686660766602","13.309686660766602","13.309686660766602","196.03944396972656","196.03944396972656","196.03944396972656","","",""
"1640","-1.3110182285308838","-1.3110182285308838","-1.3110182285308838","-0.7535516023635864","-0.7535516023635864","-0.7535516023635864","197.24798583984375","197.24798583984375","197.24798583984375","13.499008178710938","13.499008178710938","13.499008178710938","7.123191833496094","7.123191833496094","7.123191833496094","197.0655059814453","197.0655059814453","197.0655059814453","-1.1462239027023315","-1.1462239027023315","-1.1462239027023315","-0.8183244466781616","-0.8183244466781616","-0.8183244466781616","8.911111831665039","8.911111831665039","8.911111831665039","15.611639976501465","15.611639976501465","15.611639976501465","13.308748245239258","13.308748245239258","13.308748245239258","196.03872680664062","196.03872680664062","196.03872680664062","","",""
"1641","-1.3188976049423218","-1.3188976049423218","-1.3188976049423218","-0.7319005727767944","-0.7319005727767944","-0.7319005727767944","197.2463836669922","197.2463836669922","197.2463836669922","13.542254447937012","13.542254447937012","13.542254447937012","7.119824409484863","7.119824409484863","7.119824409484863","197.06602478027344","197.06602478027344","197.06602478027344","-1.1431221961975098","-1.1431221961975098","-1.1431221961975098","-0.8213414549827576","-0.8213414549827576","-0.8213414549827576","8.914203643798828","8.914203643798828","8.914203643798828","15.71139907836914","15.71139907836914","15.71139907836914","13.301718711853027","13.301718711853027","13.301718711853027","196.0414276123047","196.0414276123047","196.0414276123047","","",""
"1642","-1.3202306032180786","-1.3202306032180786","-1.3202306032180786","-0.6952117681503296","-0.6952117681503296","-0.6952117681503296","197.2484893798828","197.2484893798828","197.2484893798828","13.60970401763916","13.60970401763916","13.60970401763916","7.118828296661377","7.118828296661377","7.118828296661377","197.0658416748047","197.0658416748047","197.0658416748047","-1.1457395553588867","-1.1457395553588867","-1.1457395553588867","-0.8484783172607422","-0.8484783172607422","-0.8484783172607422","8.938936233520508","8.938936233520508","8.938936233520508","15.7904691696167","15.7904691696167","15.7904691696167","13.290185928344727","13.290185928344727","13.290185928344727","196.0394744873047","196.0394744873047","196.0394744873047","","",""
