"Step","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean__MAX","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean__MAX","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean__MAX","CartPole_openai_contrastive_20240424_231510 - rollout/ep_gt_rew_mean","CartPole_openai_contrastive_20240424_231510 - rollout/ep_gt_rew_mean__MIN","CartPole_openai_contrastive_20240424_231510 - rollout/ep_gt_rew_mean__MAX","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_gt_rew_mean","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_gt_rew_mean__MIN","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_gt_rew_mean__MAX","CartPole_openai_cosine_20240424_201844 - rollout/ep_gt_rew_mean","CartPole_openai_cosine_20240424_201844 - rollout/ep_gt_rew_mean__MIN","CartPole_openai_cosine_20240424_201844 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_gt_rew_mean","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_gt_rew_mean","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_gt_rew_mean","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean__MAX"
"930","68.32447052001953","68.32447052001953","68.32447052001953","199.73138427734375","199.73138427734375","199.73138427734375","10.369680404663086","10.369680404663086","10.369680404663086","148.1702117919922","148.1702117919922","148.1702117919922","58.1010627746582","58.1010627746582","58.1010627746582","161.375","161.375","161.375","12.433510780334473","12.433510780334473","12.433510780334473","44.70744705200195","44.70744705200195","44.70744705200195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"931","69.73936462402344","69.73936462402344","69.73936462402344","199.75","199.75","199.75","10.406914710998535","10.406914710998535","10.406914710998535","150.8085174560547","150.8085174560547","150.8085174560547","58.04787063598633","58.04787063598633","58.04787063598633","161.1675567626953","161.1675567626953","161.1675567626953","12.43882942199707","12.43882942199707","12.43882942199707","42.6888313293457","42.6888313293457","42.6888313293457","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"932","71.55052947998047","71.55052947998047","71.55052947998047","199.75","199.75","199.75","10.406914710998535","10.406914710998535","10.406914710998535","151.23403930664062","151.23403930664062","151.23403930664062","61.70478820800781","61.70478820800781","61.70478820800781","163.51063537597656","163.51063537597656","163.51063537597656","12.244680404663086","12.244680404663086","12.244680404663086","39.50531768798828","39.50531768798828","39.50531768798828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"933","72.98936462402344","72.98936462402344","72.98936462402344","199.75","199.75","199.75","10.375","10.375","10.375","151.449462890625","151.449462890625","151.449462890625","62.933509826660156","62.933509826660156","62.933509826660156","159.7952117919922","159.7952117919922","159.7952117919922","12.21276569366455","12.21276569366455","12.21276569366455","38.48138427734375","38.48138427734375","38.48138427734375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"934","74.9627685546875","74.9627685546875","74.9627685546875","199.75","199.75","199.75","10.375","10.375","10.375","148.07713317871094","148.07713317871094","148.07713317871094","59.071807861328125","59.071807861328125","59.071807861328125","162.050537109375","162.050537109375","162.050537109375","12.194149017333984","12.194149017333984","12.194149017333984","38.212764739990234","38.212764739990234","38.212764739990234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"935","76.14096069335938","76.14096069335938","76.14096069335938","199.75","199.75","199.75","10.377659797668457","10.377659797668457","10.377659797668457","148.07713317871094","148.07713317871094","148.07713317871094","59.396278381347656","59.396278381347656","59.396278381347656","160.84307861328125","160.84307861328125","160.84307861328125","12.08510684967041","12.08510684967041","12.08510684967041","36.24468231201172","36.24468231201172","36.24468231201172","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"936","76.79521179199219","76.79521179199219","76.79521179199219","199.75","199.75","199.75","10.428191184997559","10.428191184997559","10.428191184997559","148.38829040527344","148.38829040527344","148.38829040527344","58.425533294677734","58.425533294677734","58.425533294677734","158.01861572265625","158.01861572265625","158.01861572265625","12.077127456665039","12.077127456665039","12.077127456665039","37.22074508666992","37.22074508666992","37.22074508666992","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"937","79.05319213867188","79.05319213867188","79.05319213867188","199.75","199.75","199.75","10.39893627166748","10.39893627166748","10.39893627166748","146.8696746826172","146.8696746826172","146.8696746826172","54.625","54.625","54.625","158.01861572265625","158.01861572265625","158.01861572265625","12.069149017333984","12.069149017333984","12.069149017333984","37.17021179199219","37.17021179199219","37.17021179199219","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"938","80.05585479736328","80.05585479736328","80.05585479736328","199.75","199.75","199.75","10.316489219665527","10.316489219665527","10.316489219665527","148.550537109375","148.550537109375","148.550537109375","54.86436080932617","54.86436080932617","54.86436080932617","158.01861572265625","158.01861572265625","158.01861572265625","12.018616676330566","12.018616676330566","12.018616676330566","37.16755294799805","37.16755294799805","37.16755294799805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"939","81.74468231201172","81.74468231201172","81.74468231201172","199.75","199.75","199.75","10.316489219665527","10.316489219665527","10.316489219665527","146.06915283203125","146.06915283203125","146.06915283203125","55.944149017333984","55.944149017333984","55.944149017333984","158.01861572265625","158.01861572265625","158.01861572265625","12.018616676330566","12.018616676330566","12.018616676330566","36.62234115600586","36.62234115600586","36.62234115600586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"940","81.82978820800781","81.82978820800781","81.82978820800781","199.75","199.75","199.75","10.207447052001953","10.207447052001953","10.207447052001953","146.61436462402344","146.61436462402344","146.61436462402344","52.087764739990234","52.087764739990234","52.087764739990234","158.23670959472656","158.23670959472656","158.23670959472656","12.013298034667969","12.013298034667969","12.013298034667969","36.63563919067383","36.63563919067383","36.63563919067383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"941","82.84308624267578","82.84308624267578","82.84308624267578","199.75","199.75","199.75","10.340425491333008","10.340425491333008","10.340425491333008","148.30584716796875","148.30584716796875","148.30584716796875","52.396278381347656","52.396278381347656","52.396278381347656","158.18882751464844","158.18882751464844","158.18882751464844","11.949467658996582","11.949467658996582","11.949467658996582","36.34840393066406","36.34840393066406","36.34840393066406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"942","83.06382751464844","83.06382751464844","83.06382751464844","199.75","199.75","199.75","10.353723526000977","10.353723526000977","10.353723526000977","148.30584716796875","148.30584716796875","148.30584716796875","52.09042739868164","52.09042739868164","52.09042739868164","160.3324432373047","160.3324432373047","160.3324432373047","11.819149017333984","11.819149017333984","11.819149017333984","36.35904312133789","36.35904312133789","36.35904312133789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"943","84.04255676269531","84.04255676269531","84.04255676269531","199.75","199.75","199.75","10.377659797668457","10.377659797668457","10.377659797668457","147.6702117919922","147.6702117919922","147.6702117919922","55.99734115600586","55.99734115600586","55.99734115600586","160.3324432373047","160.3324432373047","160.3324432373047","11.989361763000488","11.989361763000488","11.989361763000488","34.664894104003906","34.664894104003906","34.664894104003906","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"944","84.80052947998047","84.80052947998047","84.80052947998047","199.75","199.75","199.75","10.28989315032959","10.28989315032959","10.28989315032959","150.074462890625","150.074462890625","150.074462890625","58.428192138671875","58.428192138671875","58.428192138671875","159.96542358398438","159.96542358398438","159.96542358398438","11.220745086669922","11.220745086669922","11.220745086669922","34.50265884399414","34.50265884399414","34.50265884399414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"945","85.88031768798828","85.88031768798828","85.88031768798828","199.75","199.75","199.75","10.303191184997559","10.303191184997559","10.303191184997559","152.4042510986328","152.4042510986328","152.4042510986328","59.146278381347656","59.146278381347656","59.146278381347656","159.96542358398438","159.96542358398438","159.96542358398438","10.390957832336426","10.390957832336426","10.390957832336426","34.49468231201172","34.49468231201172","34.49468231201172","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"946","87.99201965332031","87.99201965332031","87.99201965332031","199.75","199.75","199.75","10.31117057800293","10.31117057800293","10.31117057800293","152.4042510986328","152.4042510986328","152.4042510986328","56.32712936401367","56.32712936401367","56.32712936401367","159.4946746826172","159.4946746826172","159.4946746826172","10.43617057800293","10.43617057800293","10.43617057800293","35.180850982666016","35.180850982666016","35.180850982666016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"947","89.26861572265625","89.26861572265625","89.26861572265625","199.43617248535156","199.43617248535156","199.43617248535156","10.31382942199707","10.31382942199707","10.31382942199707","151.6622314453125","151.6622314453125","151.6622314453125","58.21542739868164","58.21542739868164","58.21542739868164","160.9202117919922","160.9202117919922","160.9202117919922","10.43882942199707","10.43882942199707","10.43882942199707","33.63829803466797","33.63829803466797","33.63829803466797","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"948","90.94680786132812","90.94680786132812","90.94680786132812","199.43617248535156","199.43617248535156","199.43617248535156","10.31382942199707","10.31382942199707","10.31382942199707","151.6622314453125","151.6622314453125","151.6622314453125","59.691490173339844","59.691490173339844","59.691490173339844","161.73670959472656","161.73670959472656","161.73670959472656","10.449467658996582","10.449467658996582","10.449467658996582","33.63829803466797","33.63829803466797","33.63829803466797","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"949","93.33244323730469","93.33244323730469","93.33244323730469","199.43617248535156","199.43617248535156","199.43617248535156","10.327127456665039","10.327127456665039","10.327127456665039","154.39361572265625","154.39361572265625","154.39361572265625","60.17021179199219","60.17021179199219","60.17021179199219","161.73670959472656","161.73670959472656","161.73670959472656","10.457447052001953","10.457447052001953","10.457447052001953","34.04255294799805","34.04255294799805","34.04255294799805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"950","95.63563537597656","95.63563537597656","95.63563537597656","199.43617248535156","199.43617248535156","199.43617248535156","10.327127456665039","10.327127456665039","10.327127456665039","155.26861572265625","155.26861572265625","155.26861572265625","58.800533294677734","58.800533294677734","58.800533294677734","162.93617248535156","162.93617248535156","162.93617248535156","10.43882942199707","10.43882942199707","10.43882942199707","33.98138427734375","33.98138427734375","33.98138427734375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"951","97.2101058959961","97.2101058959961","97.2101058959961","199.27127075195312","199.27127075195312","199.27127075195312","10.215425491333008","10.215425491333008","10.215425491333008","158.25","158.25","158.25","58.191490173339844","58.191490173339844","58.191490173339844","162.70213317871094","162.70213317871094","162.70213317871094","10.401596069335938","10.401596069335938","10.401596069335938","34.037235260009766","34.037235260009766","34.037235260009766","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"952","99.55319213867188","99.55319213867188","99.55319213867188","199.03457641601562","199.03457641601562","199.03457641601562","10.194149017333984","10.194149017333984","10.194149017333984","158.9627685546875","158.9627685546875","158.9627685546875","54.271278381347656","54.271278381347656","54.271278381347656","162.3164825439453","162.3164825439453","162.3164825439453","10.375","10.375","10.375","33.771278381347656","33.771278381347656","33.771278381347656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"953","101.30052947998047","101.30052947998047","101.30052947998047","199.03457641601562","199.03457641601562","199.03457641601562","10.194149017333984","10.194149017333984","10.194149017333984","156.93084716796875","156.93084716796875","156.93084716796875","54.11436080932617","54.11436080932617","54.11436080932617","161.3803253173828","161.3803253173828","161.3803253173828","10.079787254333496","10.079787254333496","10.079787254333496","31.507978439331055","31.507978439331055","31.507978439331055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"954","103.68882751464844","103.68882751464844","103.68882751464844","199.03457641601562","199.03457641601562","199.03457641601562","10.18882942199707","10.18882942199707","10.18882942199707","156.93084716796875","156.93084716796875","156.93084716796875","57.61701965332031","57.61701965332031","57.61701965332031","164.15692138671875","164.15692138671875","164.15692138671875","9.949467658996582","9.949467658996582","9.949467658996582","29.601064682006836","29.601064682006836","29.601064682006836","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"955","106.14361572265625","106.14361572265625","106.14361572265625","199.03457641601562","199.03457641601562","199.03457641601562","10.178191184997559","10.178191184997559","10.178191184997559","156.93084716796875","156.93084716796875","156.93084716796875","58.1489372253418","58.1489372253418","58.1489372253418","164.199462890625","164.199462890625","164.199462890625","9.941489219665527","9.941489219665527","9.941489219665527","29.62234115600586","29.62234115600586","29.62234115600586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"956","108.65159606933594","108.65159606933594","108.65159606933594","197.3377685546875","197.3377685546875","197.3377685546875","10.16489315032959","10.16489315032959","10.16489315032959","156.93084716796875","156.93084716796875","156.93084716796875","60.00265884399414","60.00265884399414","60.00265884399414","165.54786682128906","165.54786682128906","165.54786682128906","9.944149017333984","9.944149017333984","9.944149017333984","29.59308433532715","29.59308433532715","29.59308433532715","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"957","110.69149017333984","110.69149017333984","110.69149017333984","197.3377685546875","197.3377685546875","197.3377685546875","10.156914710998535","10.156914710998535","10.156914710998535","156.93084716796875","156.93084716796875","156.93084716796875","58.11170196533203","58.11170196533203","58.11170196533203","166.76861572265625","166.76861572265625","166.76861572265625","9.949467658996582","9.949467658996582","9.949467658996582","29.24734115600586","29.24734115600586","29.24734115600586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"958","113.18085479736328","113.18085479736328","113.18085479736328","197.3377685546875","197.3377685546875","197.3377685546875","10.146276473999023","10.146276473999023","10.146276473999023","154.96807861328125","154.96807861328125","154.96807861328125","57.73404312133789","57.73404312133789","57.73404312133789","164.6196746826172","164.6196746826172","164.6196746826172","9.93882942199707","9.93882942199707","9.93882942199707","25.481382369995117","25.481382369995117","25.481382369995117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"959","115.65957641601562","115.65957641601562","115.65957641601562","197.3377685546875","197.3377685546875","197.3377685546875","10.114361763000488","10.114361763000488","10.114361763000488","157.45213317871094","157.45213317871094","157.45213317871094","60.550533294677734","60.550533294677734","60.550533294677734","164.6196746826172","164.6196746826172","164.6196746826172","9.906914710998535","9.906914710998535","9.906914710998535","25.191490173339844","25.191490173339844","25.191490173339844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"960","118.82978820800781","118.82978820800781","118.82978820800781","196.88563537597656","196.88563537597656","196.88563537597656","10.130319595336914","10.130319595336914","10.130319595336914","157.51329040527344","157.51329040527344","157.51329040527344","61.146278381347656","61.146278381347656","61.146278381347656","164.2553253173828","164.2553253173828","164.2553253173828","9.904254913330078","9.904254913330078","9.904254913330078","23.558509826660156","23.558509826660156","23.558509826660156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"961","121.85106658935547","121.85106658935547","121.85106658935547","196.88563537597656","196.88563537597656","196.88563537597656","10.140957832336426","10.140957832336426","10.140957832336426","154.3377685546875","154.3377685546875","154.3377685546875","60.98138427734375","60.98138427734375","60.98138427734375","161.7792510986328","161.7792510986328","161.7792510986328","9.89893627166748","9.89893627166748","9.89893627166748","24.228723526000977","24.228723526000977","24.228723526000977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"962","125.11701965332031","125.11701965332031","125.11701965332031","196.88563537597656","196.88563537597656","196.88563537597656","10.111701965332031","10.111701965332031","10.111701965332031","154.3377685546875","154.3377685546875","154.3377685546875","59.710105895996094","59.710105895996094","59.710105895996094","160.45213317871094","160.45213317871094","160.45213317871094","9.882978439331055","9.882978439331055","9.882978439331055","24.566490173339844","24.566490173339844","24.566490173339844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"963","128.60105895996094","128.60105895996094","128.60105895996094","196.8297882080078","196.8297882080078","196.8297882080078","10.268616676330566","10.268616676330566","10.268616676330566","153.81117248535156","153.81117248535156","153.81117248535156","59.72340393066406","59.72340393066406","59.72340393066406","159.65957641601562","159.65957641601562","159.65957641601562","9.928191184997559","9.928191184997559","9.928191184997559","24.489360809326172","24.489360809326172","24.489360809326172","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"964","131.4042510986328","131.4042510986328","131.4042510986328","196.800537109375","196.800537109375","196.800537109375","10.297872543334961","10.297872543334961","10.297872543334961","156.10638427734375","156.10638427734375","156.10638427734375","56.7260627746582","56.7260627746582","56.7260627746582","157.6170196533203","157.6170196533203","157.6170196533203","9.952127456665039","9.952127456665039","9.952127456665039","23.912233352661133","23.912233352661133","23.912233352661133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"965","133.87765502929688","133.87765502929688","133.87765502929688","196.9202117919922","196.9202117919922","196.9202117919922","10.295212745666504","10.295212745666504","10.295212745666504","155.4707489013672","155.4707489013672","155.4707489013672","56.70478820800781","56.70478820800781","56.70478820800781","158.88563537597656","158.88563537597656","158.88563537597656","9.96010684967041","9.96010684967041","9.96010684967041","23.928192138671875","23.928192138671875","23.928192138671875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"966","136.14096069335938","136.14096069335938","136.14096069335938","196.9202117919922","196.9202117919922","196.9202117919922","9.928191184997559","9.928191184997559","9.928191184997559","152.28457641601562","152.28457641601562","152.28457641601562","56.34042739868164","56.34042739868164","56.34042739868164","158.88563537597656","158.88563537597656","158.88563537597656","9.96010684967041","9.96010684967041","9.96010684967041","23.135639190673828","23.135639190673828","23.135639190673828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"967","138.20213317871094","138.20213317871094","138.20213317871094","195.60105895996094","195.60105895996094","195.60105895996094","9.922872543334961","9.922872543334961","9.922872543334961","152.28457641601562","152.28457641601562","152.28457641601562","57.928192138671875","57.928192138671875","57.928192138671875","158.88563537597656","158.88563537597656","158.88563537597656","9.952127456665039","9.952127456665039","9.952127456665039","23.12765884399414","23.12765884399414","23.12765884399414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"968","140.76596069335938","140.76596069335938","140.76596069335938","195.60105895996094","195.60105895996094","195.60105895996094","10.369680404663086","10.369680404663086","10.369680404663086","154.42819213867188","154.42819213867188","154.42819213867188","59.587764739990234","59.587764739990234","59.587764739990234","160.17819213867188","160.17819213867188","160.17819213867188","9.957447052001953","9.957447052001953","9.957447052001953","21.978723526000977","21.978723526000977","21.978723526000977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"969","143.4335174560547","143.4335174560547","143.4335174560547","195.60105895996094","195.60105895996094","195.60105895996094","10.382978439331055","10.382978439331055","10.382978439331055","154.42819213867188","154.42819213867188","154.42819213867188","59.57978820800781","59.57978820800781","59.57978820800781","160.7925567626953","160.7925567626953","160.7925567626953","9.949467658996582","9.949467658996582","9.949467658996582","22.75265884399414","22.75265884399414","22.75265884399414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"970","145.6170196533203","145.6170196533203","145.6170196533203","195.73138427734375","195.73138427734375","195.73138427734375","10.385638236999512","10.385638236999512","10.385638236999512","155.60105895996094","155.60105895996094","155.60105895996094","57.6861686706543","57.6861686706543","57.6861686706543","164.050537109375","164.050537109375","164.050537109375","9.93617057800293","9.93617057800293","9.93617057800293","19.441490173339844","19.441490173339844","19.441490173339844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"971","148.300537109375","148.300537109375","148.300537109375","195.73138427734375","195.73138427734375","195.73138427734375","10.388298034667969","10.388298034667969","10.388298034667969","157.27394104003906","157.27394104003906","157.27394104003906","61.7260627746582","61.7260627746582","61.7260627746582","163.26861572265625","163.26861572265625","163.26861572265625","9.922872543334961","9.922872543334961","9.922872543334961","19.537233352661133","19.537233352661133","19.537233352661133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"972","150.59042358398438","150.59042358398438","150.59042358398438","195.73138427734375","195.73138427734375","195.73138427734375","10.345745086669922","10.345745086669922","10.345745086669922","157.27394104003906","157.27394104003906","157.27394104003906","59.914894104003906","59.914894104003906","59.914894104003906","165.4175567626953","165.4175567626953","165.4175567626953","9.925532341003418","9.925532341003418","9.925532341003418","18.183509826660156","18.183509826660156","18.183509826660156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"973","152.41488647460938","152.41488647460938","152.41488647460938","195.73138427734375","195.73138427734375","195.73138427734375","10.465425491333008","10.465425491333008","10.465425491333008","155.93084716796875","155.93084716796875","155.93084716796875","63.069149017333984","63.069149017333984","63.069149017333984","165.4175567626953","165.4175567626953","165.4175567626953","9.925532341003418","9.925532341003418","9.925532341003418","17.832447052001953","17.832447052001953","17.832447052001953","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"974","154.6914825439453","154.6914825439453","154.6914825439453","195.73138427734375","195.73138427734375","195.73138427734375","10.46010684967041","10.46010684967041","10.46010684967041","156.46011352539062","156.46011352539062","156.46011352539062","61.25798034667969","61.25798034667969","61.25798034667969","164.46807861328125","164.46807861328125","164.46807861328125","9.965425491333008","9.965425491333008","9.965425491333008","17.87234115600586","17.87234115600586","17.87234115600586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"975","156.68882751464844","156.68882751464844","156.68882751464844","195.38829040527344","195.38829040527344","195.38829040527344","10.454787254333496","10.454787254333496","10.454787254333496","156.46011352539062","156.46011352539062","156.46011352539062","61.2260627746582","61.2260627746582","61.2260627746582","166.90957641601562","166.90957641601562","166.90957641601562","9.941489219665527","9.941489219665527","9.941489219665527","17.994680404663086","17.994680404663086","17.994680404663086","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"976","158.91488647460938","158.91488647460938","158.91488647460938","195.0079803466797","195.0079803466797","195.0079803466797","10.465425491333008","10.465425491333008","10.465425491333008","157.85638427734375","157.85638427734375","157.85638427734375","59.47340393066406","59.47340393066406","59.47340393066406","166.90957641601562","166.90957641601562","166.90957641601562","9.933510780334473","9.933510780334473","9.933510780334473","17.965425491333008","17.965425491333008","17.965425491333008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"977","161.01063537597656","161.01063537597656","161.01063537597656","195.0079803466797","195.0079803466797","195.0079803466797","10.46010684967041","10.46010684967041","10.46010684967041","156.52127075195312","156.52127075195312","156.52127075195312","61.29787063598633","61.29787063598633","61.29787063598633","166.90957641601562","166.90957641601562","166.90957641601562","9.888298034667969","9.888298034667969","9.888298034667969","17.710105895996094","17.710105895996094","17.710105895996094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"978","163.074462890625","163.074462890625","163.074462890625","194.8829803466797","194.8829803466797","194.8829803466797","10.430850982666016","10.430850982666016","10.430850982666016","157.93084716796875","157.93084716796875","157.93084716796875","63.67287063598633","63.67287063598633","63.67287063598633","167.1170196533203","167.1170196533203","167.1170196533203","9.890957832336426","9.890957832336426","9.890957832336426","17.646276473999023","17.646276473999023","17.646276473999023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"979","164.6170196533203","164.6170196533203","164.6170196533203","194.8829803466797","194.8829803466797","194.8829803466797","10.425532341003418","10.425532341003418","10.425532341003418","157.93084716796875","157.93084716796875","157.93084716796875","60.42287063598633","60.42287063598633","60.42287063598633","165.1196746826172","165.1196746826172","165.1196746826172","9.89893627166748","9.89893627166748","9.89893627166748","17.481382369995117","17.481382369995117","17.481382369995117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"980","166.68617248535156","166.68617248535156","166.68617248535156","194.8829803466797","194.8829803466797","194.8829803466797","10.43882942199707","10.43882942199707","10.43882942199707","158.9627685546875","158.9627685546875","158.9627685546875","59.16755294799805","59.16755294799805","59.16755294799805","168.83511352539062","168.83511352539062","168.83511352539062","9.91223430633545","9.91223430633545","9.91223430633545","17.433509826660156","17.433509826660156","17.433509826660156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
