"Step","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_gt_rew_mean","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_gt_rew_mean__MIN","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_gt_rew_mean__MAX","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_gt_rew_mean","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_gt_rew_mean__MIN","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_gt_rew_mean__MAX","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_gt_rew_mean","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_gt_rew_mean__MIN","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_gt_rew_mean__MAX","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_gt_rew_mean","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_gt_rew_mean__MIN","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_gt_rew_mean__MAX","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_gt_rew_mean","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_gt_rew_mean__MIN","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_gt_rew_mean__MAX","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_gt_rew_mean","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_gt_rew_mean__MIN","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean__MAX","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean__MAX","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean__MAX","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean__MAX"
"926","174.7446746826172","174.7446746826172","174.7446746826172","56.29521179199219","56.29521179199219","56.29521179199219","10.220745086669922","10.220745086669922","10.220745086669922","16.125","16.125","16.125","150.69415283203125","150.69415283203125","150.69415283203125","63.787235260009766","63.787235260009766","63.787235260009766","147.46807861328125","147.46807861328125","147.46807861328125","105.7473373413086","105.7473373413086","105.7473373413086","26.18882942199707","26.18882942199707","26.18882942199707","160.99734497070312","160.99734497070312","160.99734497070312","25.60904312133789","25.60904312133789","25.60904312133789","63.49468231201172","63.49468231201172","63.49468231201172","61.66755294799805","61.66755294799805","61.66755294799805","164.66488647460938","164.66488647460938","164.66488647460938","","","","","","","","","","","",""
"927","176.43084716796875","176.43084716796875","176.43084716796875","53.646278381347656","53.646278381347656","53.646278381347656","10.22606372833252","10.22606372833252","10.22606372833252","16.132978439331055","16.132978439331055","16.132978439331055","148.39894104003906","148.39894104003906","148.39894104003906","65.31117248535156","65.31117248535156","65.31117248535156","146.98138427734375","146.98138427734375","146.98138427734375","102.99468231201172","102.99468231201172","102.99468231201172","25.48404312133789","25.48404312133789","25.48404312133789","160.52659606933594","160.52659606933594","160.52659606933594","25.60904312133789","25.60904312133789","25.60904312133789","64.55052947998047","64.55052947998047","64.55052947998047","60.37765884399414","60.37765884399414","60.37765884399414","163.8164825439453","163.8164825439453","163.8164825439453","","","","","","","","","","","",""
"928","176.9414825439453","176.9414825439453","176.9414825439453","55.305850982666016","55.305850982666016","55.305850982666016","10.234042167663574","10.234042167663574","10.234042167663574","16.11170196533203","16.11170196533203","16.11170196533203","148.07180786132812","148.07180786132812","148.07180786132812","67.7898941040039","67.7898941040039","67.7898941040039","146.6542510986328","146.6542510986328","146.6542510986328","99.64361572265625","99.64361572265625","99.64361572265625","25.465425491333008","25.465425491333008","25.465425491333008","160.4202117919922","160.4202117919922","160.4202117919922","25.5505313873291","25.5505313873291","25.5505313873291","65.95744323730469","65.95744323730469","65.95744323730469","60.23936080932617","60.23936080932617","60.23936080932617","161.375","161.375","161.375","","","","","","","","","","","",""
"929","177.48936462402344","177.48936462402344","177.48936462402344","55.40159606933594","55.40159606933594","55.40159606933594","10.239361763000488","10.239361763000488","10.239361763000488","16.095745086669922","16.095745086669922","16.095745086669922","145.9920196533203","145.9920196533203","145.9920196533203","69.64096069335938","69.64096069335938","69.64096069335938","148.63563537597656","148.63563537597656","148.63563537597656","98.30319213867188","98.30319213867188","98.30319213867188","26.029254913330078","26.029254913330078","26.029254913330078","160.425537109375","160.425537109375","160.425537109375","25.507978439331055","25.507978439331055","25.507978439331055","66.99468231201172","66.99468231201172","66.99468231201172","61.16755294799805","61.16755294799805","61.16755294799805","161.375","161.375","161.375","","","","","","","","","","","",""
"930","179.02394104003906","179.02394104003906","179.02394104003906","57.819149017333984","57.819149017333984","57.819149017333984","10.21276569366455","10.21276569366455","10.21276569366455","16.106382369995117","16.106382369995117","16.106382369995117","142.23138427734375","142.23138427734375","142.23138427734375","71.38829803466797","71.38829803466797","71.38829803466797","147.5292510986328","147.5292510986328","147.5292510986328","94.98936462402344","94.98936462402344","94.98936462402344","25.851064682006836","25.851064682006836","25.851064682006836","160.39361572265625","160.39361572265625","160.39361572265625","25.460105895996094","25.460105895996094","25.460105895996094","68.32447052001953","68.32447052001953","68.32447052001953","58.1010627746582","58.1010627746582","58.1010627746582","161.375","161.375","161.375","","","","","","","","","","","",""
"931","179.31117248535156","179.31117248535156","179.31117248535156","58.16755294799805","58.16755294799805","58.16755294799805","10.25","10.25","10.25","16.103723526000977","16.103723526000977","16.103723526000977","140.2925567626953","140.2925567626953","140.2925567626953","71.90691375732422","71.90691375732422","71.90691375732422","146.85903930664062","146.85903930664062","146.85903930664062","92.84840393066406","92.84840393066406","92.84840393066406","24.380319595336914","24.380319595336914","24.380319595336914","160.39361572265625","160.39361572265625","160.39361572265625","25.23404312133789","25.23404312133789","25.23404312133789","69.73936462402344","69.73936462402344","69.73936462402344","58.04787063598633","58.04787063598633","58.04787063598633","161.1675567626953","161.1675567626953","161.1675567626953","","","","","","","","","","","",""
"932","179.31117248535156","179.31117248535156","179.31117248535156","57.92021179199219","57.92021179199219","57.92021179199219","10.247340202331543","10.247340202331543","10.247340202331543","16.11170196533203","16.11170196533203","16.11170196533203","137.43882751464844","137.43882751464844","137.43882751464844","73.05052947998047","73.05052947998047","73.05052947998047","146.58511352539062","146.58511352539062","146.58511352539062","89.36968231201172","89.36968231201172","89.36968231201172","24.393617630004883","24.393617630004883","24.393617630004883","157.65957641601562","157.65957641601562","157.65957641601562","25.212766647338867","25.212766647338867","25.212766647338867","71.55052947998047","71.55052947998047","71.55052947998047","61.70478820800781","61.70478820800781","61.70478820800781","163.51063537597656","163.51063537597656","163.51063537597656","","","","","","","","","","","",""
"933","179.96542358398438","179.96542358398438","179.96542358398438","61.36436080932617","61.36436080932617","61.36436080932617","10.172872543334961","10.172872543334961","10.172872543334961","16.143617630004883","16.143617630004883","16.143617630004883","134.35638427734375","134.35638427734375","134.35638427734375","75.56914520263672","75.56914520263672","75.56914520263672","145.67286682128906","145.67286682128906","145.67286682128906","85.95744323730469","85.95744323730469","85.95744323730469","24.62234115600586","24.62234115600586","24.62234115600586","157.68617248535156","157.68617248535156","157.68617248535156","25.162233352661133","25.162233352661133","25.162233352661133","72.98936462402344","72.98936462402344","72.98936462402344","62.933509826660156","62.933509826660156","62.933509826660156","159.7952117919922","159.7952117919922","159.7952117919922","","","","","","","","","","","",""
"934","179.96542358398438","179.96542358398438","179.96542358398438","61.396278381347656","61.396278381347656","61.396278381347656","10.172872543334961","10.172872543334961","10.172872543334961","16.178192138671875","16.178192138671875","16.178192138671875","135.21011352539062","135.21011352539062","135.21011352539062","77.15425872802734","77.15425872802734","77.15425872802734","144.28988647460938","144.28988647460938","144.28988647460938","82.23670196533203","82.23670196533203","82.23670196533203","25.007978439331055","25.007978439331055","25.007978439331055","157.68617248535156","157.68617248535156","157.68617248535156","24.095745086669922","24.095745086669922","24.095745086669922","74.9627685546875","74.9627685546875","74.9627685546875","59.071807861328125","59.071807861328125","59.071807861328125","162.050537109375","162.050537109375","162.050537109375","","","","","","","","","","","",""
"935","181.0585174560547","181.0585174560547","181.0585174560547","63.0611686706543","63.0611686706543","63.0611686706543","10.178191184997559","10.178191184997559","10.178191184997559","16.180850982666016","16.180850982666016","16.180850982666016","133.96542358398438","133.96542358398438","133.96542358398438","78.98138427734375","78.98138427734375","78.98138427734375","142.76596069335938","142.76596069335938","142.76596069335938","78.56382751464844","78.56382751464844","78.56382751464844","24.835105895996094","24.835105895996094","24.835105895996094","161.45213317871094","161.45213317871094","161.45213317871094","24.14095687866211","24.14095687866211","24.14095687866211","76.14096069335938","76.14096069335938","76.14096069335938","59.396278381347656","59.396278381347656","59.396278381347656","160.84307861328125","160.84307861328125","160.84307861328125","","","","","","","","","","","",""
"936","183.5425567626953","183.5425567626953","183.5425567626953","63.10638427734375","63.10638427734375","63.10638427734375","10.180850982666016","10.180850982666016","10.180850982666016","16.162233352661133","16.162233352661133","16.162233352661133","132.4547882080078","132.4547882080078","132.4547882080078","80.9228744506836","80.9228744506836","80.9228744506836","142.37234497070312","142.37234497070312","142.37234497070312","76.60106658935547","76.60106658935547","76.60106658935547","25.231382369995117","25.231382369995117","25.231382369995117","163.27394104003906","163.27394104003906","163.27394104003906","24.196807861328125","24.196807861328125","24.196807861328125","76.79521179199219","76.79521179199219","76.79521179199219","58.425533294677734","58.425533294677734","58.425533294677734","158.01861572265625","158.01861572265625","158.01861572265625","","","","","","","","","","","",""
"937","183.9335174560547","183.9335174560547","183.9335174560547","61.38563919067383","61.38563919067383","61.38563919067383","10.16489315032959","10.16489315032959","10.16489315032959","16.15691566467285","16.15691566467285","16.15691566467285","130.7047882080078","130.7047882080078","130.7047882080078","80.64096069335938","80.64096069335938","80.64096069335938","142.4414825439453","142.4414825439453","142.4414825439453","74.43350982666016","74.43350982666016","74.43350982666016","23.5","23.5","23.5","160.9920196533203","160.9920196533203","160.9920196533203","23.779254913330078","23.779254913330078","23.779254913330078","79.05319213867188","79.05319213867188","79.05319213867188","54.625","54.625","54.625","158.01861572265625","158.01861572265625","158.01861572265625","","","","","","","","","","","",""
"938","184.0452117919922","184.0452117919922","184.0452117919922","64.93882751464844","64.93882751464844","64.93882751464844","10.114361763000488","10.114361763000488","10.114361763000488","16.154254913330078","16.154254913330078","16.154254913330078","129.0877685546875","129.0877685546875","129.0877685546875","82.92819213867188","82.92819213867188","82.92819213867188","142.47605895996094","142.47605895996094","142.47605895996094","72.43882751464844","72.43882751464844","72.43882751464844","23.571807861328125","23.571807861328125","23.571807861328125","164.31915283203125","164.31915283203125","164.31915283203125","20.393617630004883","20.393617630004883","20.393617630004883","80.05585479736328","80.05585479736328","80.05585479736328","54.86436080932617","54.86436080932617","54.86436080932617","158.01861572265625","158.01861572265625","158.01861572265625","","","","","","","","","","","",""
"939","187.2553253173828","187.2553253173828","187.2553253173828","65.07180786132812","65.07180786132812","65.07180786132812","9.904254913330078","9.904254913330078","9.904254913330078","16.143617630004883","16.143617630004883","16.143617630004883","126.95744323730469","126.95744323730469","126.95744323730469","85.55585479736328","85.55585479736328","85.55585479736328","142.0452117919922","142.0452117919922","142.0452117919922","70.7021255493164","70.7021255493164","70.7021255493164","24.11170196533203","24.11170196533203","24.11170196533203","164.31915283203125","164.31915283203125","164.31915283203125","20.348403930664062","20.348403930664062","20.348403930664062","81.74468231201172","81.74468231201172","81.74468231201172","55.944149017333984","55.944149017333984","55.944149017333984","158.01861572265625","158.01861572265625","158.01861572265625","","","","","","","","","","","",""
"940","188.89627075195312","188.89627075195312","188.89627075195312","66.38829803466797","66.38829803466797","66.38829803466797","9.795212745666504","9.795212745666504","9.795212745666504","16.132978439331055","16.132978439331055","16.132978439331055","122.97872161865234","122.97872161865234","122.97872161865234","85.73936462402344","85.73936462402344","85.73936462402344","142.93882751464844","142.93882751464844","142.93882751464844","68.7898941040039","68.7898941040039","68.7898941040039","24.132978439331055","24.132978439331055","24.132978439331055","164.31915283203125","164.31915283203125","164.31915283203125","20.348403930664062","20.348403930664062","20.348403930664062","81.82978820800781","81.82978820800781","81.82978820800781","52.087764739990234","52.087764739990234","52.087764739990234","158.23670959472656","158.23670959472656","158.23670959472656","","","","","","","","","","","",""
"941","188.89627075195312","188.89627075195312","188.89627075195312","66.29521179199219","66.29521179199219","66.29521179199219","9.81117057800293","9.81117057800293","9.81117057800293","16.14095687866211","16.14095687866211","16.14095687866211","121.28191375732422","121.28191375732422","121.28191375732422","89.24201965332031","89.24201965332031","89.24201965332031","140.89627075195312","140.89627075195312","140.89627075195312","65.65691375732422","65.65691375732422","65.65691375732422","23.534574508666992","23.534574508666992","23.534574508666992","163.63563537597656","163.63563537597656","163.63563537597656","20.768617630004883","20.768617630004883","20.768617630004883","82.84308624267578","82.84308624267578","82.84308624267578","52.396278381347656","52.396278381347656","52.396278381347656","158.18882751464844","158.18882751464844","158.18882751464844","","","","","","","","","","","",""
"942","188.89627075195312","188.89627075195312","188.89627075195312","65.26329803466797","65.26329803466797","65.26329803466797","9.821808815002441","9.821808815002441","9.821808815002441","16.15691566467285","16.15691566467285","16.15691566467285","118.13031768798828","118.13031768798828","118.13031768798828","91.68882751464844","91.68882751464844","91.68882751464844","139.56915283203125","139.56915283203125","139.56915283203125","62.54787063598633","62.54787063598633","62.54787063598633","23.367021560668945","23.367021560668945","23.367021560668945","166.99734497070312","166.99734497070312","166.99734497070312","20.784574508666992","20.784574508666992","20.784574508666992","83.06382751464844","83.06382751464844","83.06382751464844","52.09042739868164","52.09042739868164","52.09042739868164","160.3324432373047","160.3324432373047","160.3324432373047","","","","","","","","","","","",""
"943","189.39096069335938","189.39096069335938","189.39096069335938","64.69680786132812","64.69680786132812","64.69680786132812","9.832447052001953","9.832447052001953","9.832447052001953","16.154254913330078","16.154254913330078","16.154254913330078","116.11436462402344","116.11436462402344","116.11436462402344","92.55052947998047","92.55052947998047","92.55052947998047","138.8164825439453","138.8164825439453","138.8164825439453","60.039894104003906","60.039894104003906","60.039894104003906","23.356382369995117","23.356382369995117","23.356382369995117","166.99734497070312","166.99734497070312","166.99734497070312","20.853723526000977","20.853723526000977","20.853723526000977","84.04255676269531","84.04255676269531","84.04255676269531","55.99734115600586","55.99734115600586","55.99734115600586","160.3324432373047","160.3324432373047","160.3324432373047","","","","","","","","","","","",""
"944","189.96542358398438","189.96542358398438","189.96542358398438","61.539894104003906","61.539894104003906","61.539894104003906","9.821808815002441","9.821808815002441","9.821808815002441","16.154254913330078","16.154254913330078","16.154254913330078","114.35638427734375","114.35638427734375","114.35638427734375","94.73138427734375","94.73138427734375","94.73138427734375","140.79786682128906","140.79786682128906","140.79786682128906","56.8989372253418","56.8989372253418","56.8989372253418","22.928192138671875","22.928192138671875","22.928192138671875","169.08511352539062","169.08511352539062","169.08511352539062","20.776596069335938","20.776596069335938","20.776596069335938","84.80052947998047","84.80052947998047","84.80052947998047","58.428192138671875","58.428192138671875","58.428192138671875","159.96542358398438","159.96542358398438","159.96542358398438","","","","","","","","","","","",""
"945","190.7952117919922","190.7952117919922","190.7952117919922","62.914894104003906","62.914894104003906","62.914894104003906","9.779254913330078","9.779254913330078","9.779254913330078","14.922872543334961","14.922872543334961","14.922872543334961","111.73403930664062","111.73403930664062","111.73403930664062","95.36701965332031","95.36701965332031","95.36701965332031","141.8670196533203","141.8670196533203","141.8670196533203","53.76329803466797","53.76329803466797","53.76329803466797","22.960105895996094","22.960105895996094","22.960105895996094","171.7952117919922","171.7952117919922","171.7952117919922","19.617021560668945","19.617021560668945","19.617021560668945","85.88031768798828","85.88031768798828","85.88031768798828","59.146278381347656","59.146278381347656","59.146278381347656","159.96542358398438","159.96542358398438","159.96542358398438","","","","","","","","","","","",""
"946","190.9547882080078","190.9547882080078","190.9547882080078","61.71542739868164","61.71542739868164","61.71542739868164","9.77393627166748","9.77393627166748","9.77393627166748","14.904254913330078","14.904254913330078","14.904254913330078","108.99468231201172","108.99468231201172","108.99468231201172","97.5851058959961","97.5851058959961","97.5851058959961","141.66488647460938","141.66488647460938","141.66488647460938","52.73936080932617","52.73936080932617","52.73936080932617","23.18882942199707","23.18882942199707","23.18882942199707","170.324462890625","170.324462890625","170.324462890625","20.481382369995117","20.481382369995117","20.481382369995117","87.99201965332031","87.99201965332031","87.99201965332031","56.32712936401367","56.32712936401367","56.32712936401367","159.4946746826172","159.4946746826172","159.4946746826172","","","","","","","","","","","",""
"947","190.9547882080078","190.9547882080078","190.9547882080078","61.558509826660156","61.558509826660156","61.558509826660156","9.771276473999023","9.771276473999023","9.771276473999023","14.920212745666504","14.920212745666504","14.920212745666504","108.57180786132812","108.57180786132812","108.57180786132812","99.56914520263672","99.56914520263672","99.56914520263672","140.35638427734375","140.35638427734375","140.35638427734375","49.9760627746582","49.9760627746582","49.9760627746582","23.071807861328125","23.071807861328125","23.071807861328125","167.675537109375","167.675537109375","167.675537109375","19.87234115600586","19.87234115600586","19.87234115600586","89.26861572265625","89.26861572265625","89.26861572265625","58.21542739868164","58.21542739868164","58.21542739868164","160.9202117919922","160.9202117919922","160.9202117919922","","","","","","","","","","","",""
"948","191.2925567626953","191.2925567626953","191.2925567626953","61.74201965332031","61.74201965332031","61.74201965332031","9.784574508666992","9.784574508666992","9.784574508666992","13.255319595336914","13.255319595336914","13.255319595336914","109.48403930664062","109.48403930664062","109.48403930664062","99.64893341064453","99.64893341064453","99.64893341064453","141.05584716796875","141.05584716796875","141.05584716796875","47.34308624267578","47.34308624267578","47.34308624267578","26.430850982666016","26.430850982666016","26.430850982666016","170.9627685546875","170.9627685546875","170.9627685546875","18.856382369995117","18.856382369995117","18.856382369995117","90.94680786132812","90.94680786132812","90.94680786132812","59.691490173339844","59.691490173339844","59.691490173339844","161.73670959472656","161.73670959472656","161.73670959472656","","","","","","","","","","","",""
"949","191.2925567626953","191.2925567626953","191.2925567626953","61.87234115600586","61.87234115600586","61.87234115600586","9.797872543334961","9.797872543334961","9.797872543334961","11.989361763000488","11.989361763000488","11.989361763000488","109.55850982666016","109.55850982666016","109.55850982666016","102.34042358398438","102.34042358398438","102.34042358398438","140.02394104003906","140.02394104003906","140.02394104003906","45.37234115600586","45.37234115600586","45.37234115600586","27.007978439331055","27.007978439331055","27.007978439331055","168.03988647460938","168.03988647460938","168.03988647460938","18.867021560668945","18.867021560668945","18.867021560668945","93.33244323730469","93.33244323730469","93.33244323730469","60.17021179199219","60.17021179199219","60.17021179199219","161.73670959472656","161.73670959472656","161.73670959472656","","","","","","","","","","","",""
"950","191.2925567626953","191.2925567626953","191.2925567626953","61.48936080932617","61.48936080932617","61.48936080932617","9.779254913330078","9.779254913330078","9.779254913330078","11.968085289001465","11.968085289001465","11.968085289001465","107.7127685546875","107.7127685546875","107.7127685546875","102.60903930664062","102.60903930664062","102.60903930664062","139.90692138671875","139.90692138671875","139.90692138671875","43.48670196533203","43.48670196533203","43.48670196533203","27.26595687866211","27.26595687866211","27.26595687866211","168.7074432373047","168.7074432373047","168.7074432373047","18.066490173339844","18.066490173339844","18.066490173339844","95.63563537597656","95.63563537597656","95.63563537597656","58.800533294677734","58.800533294677734","58.800533294677734","162.93617248535156","162.93617248535156","162.93617248535156","","","","","","","","","","","",""
"951","191.40957641601562","191.40957641601562","191.40957641601562","58.75798034667969","58.75798034667969","58.75798034667969","9.742021560668945","9.742021560668945","9.742021560668945","11.944149017333984","11.944149017333984","11.944149017333984","108.9521255493164","108.9521255493164","108.9521255493164","103.88031768798828","103.88031768798828","103.88031768798828","140.81117248535156","140.81117248535156","140.81117248535156","41.99201965332031","41.99201965332031","41.99201965332031","27.401596069335938","27.401596069335938","27.401596069335938","168.70213317871094","168.70213317871094","168.70213317871094","17.146276473999023","17.146276473999023","17.146276473999023","97.2101058959961","97.2101058959961","97.2101058959961","58.191490173339844","58.191490173339844","58.191490173339844","162.70213317871094","162.70213317871094","162.70213317871094","","","","","","","","","","","",""
"952","191.40957641601562","191.40957641601562","191.40957641601562","59.37765884399414","59.37765884399414","59.37765884399414","9.728723526000977","9.728723526000977","9.728723526000977","12.090425491333008","12.090425491333008","12.090425491333008","108.53191375732422","108.53191375732422","108.53191375732422","104.92552947998047","104.92552947998047","104.92552947998047","141.27394104003906","141.27394104003906","141.27394104003906","39.053192138671875","39.053192138671875","39.053192138671875","27.678192138671875","27.678192138671875","27.678192138671875","169.3324432373047","169.3324432373047","169.3324432373047","17.058509826660156","17.058509826660156","17.058509826660156","99.55319213867188","99.55319213867188","99.55319213867188","54.271278381347656","54.271278381347656","54.271278381347656","162.3164825439453","162.3164825439453","162.3164825439453","","","","","","","","","","","",""
"953","191.40957641601562","191.40957641601562","191.40957641601562","59.071807861328125","59.071807861328125","59.071807861328125","9.728723526000977","9.728723526000977","9.728723526000977","12.090425491333008","12.090425491333008","12.090425491333008","108.22340393066406","108.22340393066406","108.22340393066406","105.86170196533203","105.86170196533203","105.86170196533203","142.13829040527344","142.13829040527344","142.13829040527344","36.46542739868164","36.46542739868164","36.46542739868164","28.07712745666504","28.07712745666504","28.07712745666504","167.1622314453125","167.1622314453125","167.1622314453125","16.81382942199707","16.81382942199707","16.81382942199707","101.30052947998047","101.30052947998047","101.30052947998047","54.11436080932617","54.11436080932617","54.11436080932617","161.3803253173828","161.3803253173828","161.3803253173828","","","","","","","","","","","",""
"954","191.40957641601562","191.40957641601562","191.40957641601562","57.066490173339844","57.066490173339844","57.066490173339844","9.901596069335938","9.901596069335938","9.901596069335938","12.077127456665039","12.077127456665039","12.077127456665039","107.67021179199219","107.67021179199219","107.67021179199219","106.80052947998047","106.80052947998047","106.80052947998047","142.27127075195312","142.27127075195312","142.27127075195312","33.271278381347656","33.271278381347656","33.271278381347656","28.228723526000977","28.228723526000977","28.228723526000977","166.8829803466797","166.8829803466797","166.8829803466797","16.819149017333984","16.819149017333984","16.819149017333984","103.68882751464844","103.68882751464844","103.68882751464844","57.61701965332031","57.61701965332031","57.61701965332031","164.15692138671875","164.15692138671875","164.15692138671875","","","","","","","","","","","",""
"955","191.68882751464844","191.68882751464844","191.68882751464844","56.912235260009766","56.912235260009766","56.912235260009766","9.89893627166748","9.89893627166748","9.89893627166748","11.422872543334961","11.422872543334961","11.422872543334961","106.45478820800781","106.45478820800781","106.45478820800781","108.98403930664062","108.98403930664062","108.98403930664062","141.925537109375","141.925537109375","141.925537109375","30.414894104003906","30.414894104003906","30.414894104003906","28.135639190673828","28.135639190673828","28.135639190673828","166.84307861328125","166.84307861328125","166.84307861328125","16.808509826660156","16.808509826660156","16.808509826660156","106.14361572265625","106.14361572265625","106.14361572265625","58.1489372253418","58.1489372253418","58.1489372253418","164.199462890625","164.199462890625","164.199462890625","","","","","","","","","","","",""
"956","191.68882751464844","191.68882751464844","191.68882751464844","54.603721618652344","54.603721618652344","54.603721618652344","9.901596069335938","9.901596069335938","9.901596069335938","11.425532341003418","11.425532341003418","11.425532341003418","108.2021255493164","108.2021255493164","108.2021255493164","112.80850982666016","112.80850982666016","112.80850982666016","141.14361572265625","141.14361572265625","141.14361572265625","28.715425491333008","28.715425491333008","28.715425491333008","28.404254913330078","28.404254913330078","28.404254913330078","166.60903930664062","166.60903930664062","166.60903930664062","16.8005313873291","16.8005313873291","16.8005313873291","108.65159606933594","108.65159606933594","108.65159606933594","60.00265884399414","60.00265884399414","60.00265884399414","165.54786682128906","165.54786682128906","165.54786682128906","","","","","","","","","","","",""
"957","192.23670959472656","192.23670959472656","192.23670959472656","54.699466705322266","54.699466705322266","54.699466705322266","10.005319595336914","10.005319595336914","10.005319595336914","11.178191184997559","11.178191184997559","11.178191184997559","105","105","105","113.52393341064453","113.52393341064453","113.52393341064453","143.4574432373047","143.4574432373047","143.4574432373047","26.662233352661133","26.662233352661133","26.662233352661133","27.162233352661133","27.162233352661133","27.162233352661133","166.60903930664062","166.60903930664062","166.60903930664062","16.226064682006836","16.226064682006836","16.226064682006836","110.69149017333984","110.69149017333984","110.69149017333984","58.11170196533203","58.11170196533203","58.11170196533203","166.76861572265625","166.76861572265625","166.76861572265625","","","","","","","","","","","",""
