"Step","CartPole_blip-image-captioning-base_itm_head_20240427_173254 - rollout/ep_gt_rew_mean","CartPole_blip-image-captioning-base_itm_head_20240427_173254 - rollout/ep_gt_rew_mean__MIN","CartPole_blip-image-captioning-base_itm_head_20240427_173254 - rollout/ep_gt_rew_mean__MAX","CartPole_blip-image-captioning-base_contrastive_20240426_164200 - rollout/ep_gt_rew_mean","CartPole_blip-image-captioning-base_contrastive_20240426_164200 - rollout/ep_gt_rew_mean__MIN","CartPole_blip-image-captioning-base_contrastive_20240426_164200 - rollout/ep_gt_rew_mean__MAX","CartPole_blip-image-captioning-base_goal_baseline_reg_20240426_155300 - rollout/ep_gt_rew_mean","CartPole_blip-image-captioning-base_goal_baseline_reg_20240426_155300 - rollout/ep_gt_rew_mean__MIN","CartPole_blip-image-captioning-base_goal_baseline_reg_20240426_155300 - rollout/ep_gt_rew_mean__MAX","CartPole_blip-image-captioning-base_cosine_20240426_154807 - rollout/ep_gt_rew_mean","CartPole_blip-image-captioning-base_cosine_20240426_154807 - rollout/ep_gt_rew_mean__MIN","CartPole_blip-image-captioning-base_cosine_20240426_154807 - rollout/ep_gt_rew_mean__MAX","CartPole_blip-image-captioning-base_goal_baseline_reg_20240426_103506 - rollout/ep_gt_rew_mean","CartPole_blip-image-captioning-base_goal_baseline_reg_20240426_103506 - rollout/ep_gt_rew_mean__MIN","CartPole_blip-image-captioning-base_goal_baseline_reg_20240426_103506 - rollout/ep_gt_rew_mean__MAX","CartPole_blip-image-captioning-base_contrastive_20240426_052047 - rollout/ep_gt_rew_mean","CartPole_blip-image-captioning-base_contrastive_20240426_052047 - rollout/ep_gt_rew_mean__MIN","CartPole_blip-image-captioning-base_contrastive_20240426_052047 - rollout/ep_gt_rew_mean__MAX","CartPole_blip-image-captioning-base_itm_head_20240425_193233 - rollout/ep_gt_rew_mean","CartPole_blip-image-captioning-base_itm_head_20240425_193233 - rollout/ep_gt_rew_mean__MIN","CartPole_blip-image-captioning-base_itm_head_20240425_193233 - rollout/ep_gt_rew_mean__MAX","CartPole_blip-image-captioning-base_cosine_20240425_192124 - rollout/ep_gt_rew_mean","CartPole_blip-image-captioning-base_cosine_20240425_192124 - rollout/ep_gt_rew_mean__MIN","CartPole_blip-image-captioning-base_cosine_20240425_192124 - rollout/ep_gt_rew_mean__MAX"
"410","26.0625","26.0625","26.0625","193.1067657470703","193.1067657470703","193.1067657470703","28.59114646911621","28.59114646911621","28.59114646911621","131.6067657470703","131.6067657470703","131.6067657470703","10.346354484558105","10.346354484558105","10.346354484558105","19.28125","19.28125","19.28125","175.3854217529297","175.3854217529297","175.3854217529297","159.2552032470703","159.2552032470703","159.2552032470703"
"411","26.51822853088379","26.51822853088379","26.51822853088379","193.1067657470703","193.1067657470703","193.1067657470703","26.19010353088379","26.19010353088379","26.19010353088379","129.0677032470703","129.0677032470703","129.0677032470703","9.856770515441895","9.856770515441895","9.856770515441895","20.046875","20.046875","20.046875","170.9739532470703","170.9739532470703","170.9739532470703","159.859375","159.859375","159.859375"
"412","26.50260353088379","26.50260353088379","26.50260353088379","195.125","195.125","195.125","27.1015625","27.1015625","27.1015625","132.5","132.5","132.5","10.473958015441895","10.473958015441895","10.473958015441895","17.1953125","17.1953125","17.1953125","163.3203125","163.3203125","163.3203125","163.7916717529297","163.7916717529297","163.7916717529297"
"413","26.38802146911621","26.38802146911621","26.38802146911621","193.2526092529297","193.2526092529297","193.2526092529297","26.55729103088379","26.55729103088379","26.55729103088379","134.1796875","134.1796875","134.1796875","10.434895515441895","10.434895515441895","10.434895515441895","17.25520896911621","17.25520896911621","17.25520896911621","156.1848907470703","156.1848907470703","156.1848907470703","158.6692657470703","158.6692657470703","158.6692657470703"
"414","25.9453125","25.9453125","25.9453125","191.5078125","191.5078125","191.5078125","26.76822853088379","26.76822853088379","26.76822853088379","132.7291717529297","132.7291717529297","132.7291717529297","10.3984375","10.3984375","10.3984375","17.83072853088379","17.83072853088379","17.83072853088379","155.5234375","155.5234375","155.5234375","153.9348907470703","153.9348907470703","153.9348907470703"
"415","25.74739646911621","25.74739646911621","25.74739646911621","191.5078125","191.5078125","191.5078125","25.48958396911621","25.48958396911621","25.48958396911621","134.7526092529297","134.7526092529297","134.7526092529297","10.466145515441895","10.466145515441895","10.466145515441895","17.78645896911621","17.78645896911621","17.78645896911621","147.8072967529297","147.8072967529297","147.8072967529297","153.5026092529297","153.5026092529297","153.5026092529297"
"416","25.43489646911621","25.43489646911621","25.43489646911621","191.0286407470703","191.0286407470703","191.0286407470703","25.0625","25.0625","25.0625","139.5651092529297","139.5651092529297","139.5651092529297","10.166666984558105","10.166666984558105","10.166666984558105","18.0546875","18.0546875","18.0546875","140.6354217529297","140.6354217529297","140.6354217529297","159.3098907470703","159.3098907470703","159.3098907470703"
"417","25.2890625","25.2890625","25.2890625","191.0286407470703","191.0286407470703","191.0286407470703","24.5078125","24.5078125","24.5078125","145.9427032470703","145.9427032470703","145.9427032470703","10.15625","10.15625","10.15625","18.68489646911621","18.68489646911621","18.68489646911621","138.7005157470703","138.7005157470703","138.7005157470703","159.3020782470703","159.3020782470703","159.3020782470703"
"418","24.37760353088379","24.37760353088379","24.37760353088379","190.5963592529297","190.5963592529297","190.5963592529297","24.39322853088379","24.39322853088379","24.39322853088379","151.5182342529297","151.5182342529297","151.5182342529297","13.598958015441895","13.598958015441895","13.598958015441895","19.30729103088379","19.30729103088379","19.30729103088379","132.34375","132.34375","132.34375","165.7604217529297","165.7604217529297","165.7604217529297"
"419","25.18229103088379","25.18229103088379","25.18229103088379","190.5963592529297","190.5963592529297","190.5963592529297","24.49739646911621","24.49739646911621","24.49739646911621","150.8203125","150.8203125","150.8203125","13.5859375","13.5859375","13.5859375","21.32291603088379","21.32291603088379","21.32291603088379","127.09635162353516","127.09635162353516","127.09635162353516","157.8489532470703","157.8489532470703","157.8489532470703"
"420","24.22135353088379","24.22135353088379","24.22135353088379","190.5963592529297","190.5963592529297","190.5963592529297","23.88802146911621","23.88802146911621","23.88802146911621","157.1510467529297","157.1510467529297","157.1510467529297","13.666666984558105","13.666666984558105","13.666666984558105","24.25260353088379","24.25260353088379","24.25260353088379","123.67708587646484","123.67708587646484","123.67708587646484","157.8489532470703","157.8489532470703","157.8489532470703"
"421","23.49479103088379","23.49479103088379","23.49479103088379","190.5963592529297","190.5963592529297","190.5963592529297","23.4296875","23.4296875","23.4296875","158.5598907470703","158.5598907470703","158.5598907470703","13.674479484558105","13.674479484558105","13.674479484558105","26.35416603088379","26.35416603088379","26.35416603088379","120.1484375","120.1484375","120.1484375","155.4244842529297","155.4244842529297","155.4244842529297"
"422","23.4609375","23.4609375","23.4609375","190.5963592529297","190.5963592529297","190.5963592529297","22.00260353088379","22.00260353088379","22.00260353088379","160.484375","160.484375","160.484375","13.684895515441895","13.684895515441895","13.684895515441895","29.14322853088379","29.14322853088379","29.14322853088379","116.87239837646484","116.87239837646484","116.87239837646484","154.4192657470703","154.4192657470703","154.4192657470703"
"423","22.78125","22.78125","22.78125","185.4166717529297","185.4166717529297","185.4166717529297","22.08854103088379","22.08854103088379","22.08854103088379","157.8723907470703","157.8723907470703","157.8723907470703","14.21875","14.21875","14.21875","31.6640625","31.6640625","31.6640625","111.62760162353516","111.62760162353516","111.62760162353516","151.4166717529297","151.4166717529297","151.4166717529297"
"424","22.5078125","22.5078125","22.5078125","180.2760467529297","180.2760467529297","180.2760467529297","22.24739646911621","22.24739646911621","22.24739646911621","153.7135467529297","153.7135467529297","153.7135467529297","13.723958015441895","13.723958015441895","13.723958015441895","34.68229293823242","34.68229293823242","34.68229293823242","103.89322662353516","103.89322662353516","103.89322662353516","149.890625","149.890625","149.890625"
"425","22.94010353088379","22.94010353088379","22.94010353088379","174.3828125","174.3828125","174.3828125","22.31770896911621","22.31770896911621","22.31770896911621","147.6822967529297","147.6822967529297","147.6822967529297","13.768229484558105","13.768229484558105","13.768229484558105","37.71875","37.71875","37.71875","105.421875","105.421875","105.421875","149.890625","149.890625","149.890625"
"426","22.33333396911621","22.33333396911621","22.33333396911621","172.5911407470703","172.5911407470703","172.5911407470703","18.828125","18.828125","18.828125","150.1588592529297","150.1588592529297","150.1588592529297","13.770833015441895","13.770833015441895","13.770833015441895","40.49739456176758","40.49739456176758","40.49739456176758","105.40364837646484","105.40364837646484","105.40364837646484","145.484375","145.484375","145.484375"
"427","21.24739646911621","21.24739646911621","21.24739646911621","172.5911407470703","172.5911407470703","172.5911407470703","17.109375","17.109375","17.109375","150.484375","150.484375","150.484375","13.640625","13.640625","13.640625","43.25","43.25","43.25","100.72135162353516","100.72135162353516","100.72135162353516","143.4661407470703","143.4661407470703","143.4661407470703"
"428","19.38020896911621","19.38020896911621","19.38020896911621","173.8958282470703","173.8958282470703","173.8958282470703","16.453125","16.453125","16.453125","155.8255157470703","155.8255157470703","155.8255157470703","13.638020515441895","13.638020515441895","13.638020515441895","46.07551956176758","46.07551956176758","46.07551956176758","98.00521087646484","98.00521087646484","98.00521087646484","140.2630157470703","140.2630157470703","140.2630157470703"
"429","17.91927146911621","17.91927146911621","17.91927146911621","172.125","172.125","172.125","18.625","18.625","18.625","156.4348907470703","156.4348907470703","156.4348907470703","16.4921875","16.4921875","16.4921875","48.82551956176758","48.82551956176758","48.82551956176758","90.44010162353516","90.44010162353516","90.44010162353516","138.7552032470703","138.7552032470703","138.7552032470703"
"430","17.25","17.25","17.25","170.2630157470703","170.2630157470703","170.2630157470703","17.92447853088379","17.92447853088379","17.92447853088379","153.2786407470703","153.2786407470703","153.2786407470703","13.091145515441895","13.091145515441895","13.091145515441895","52.98958206176758","52.98958206176758","52.98958206176758","84.32552337646484","84.32552337646484","84.32552337646484","136.96875","136.96875","136.96875"
"431","18.26302146911621","18.26302146911621","18.26302146911621","163.5833282470703","163.5833282470703","163.5833282470703","17.29947853088379","17.29947853088379","17.29947853088379","150.5651092529297","150.5651092529297","150.5651092529297","13.411458015441895","13.411458015441895","13.411458015441895","55.140625","55.140625","55.140625","78.32552337646484","78.32552337646484","78.32552337646484","139.8255157470703","139.8255157470703","139.8255157470703"
"432","17.98958396911621","17.98958396911621","17.98958396911621","156.0260467529297","156.0260467529297","156.0260467529297","17.25260353088379","17.25260353088379","17.25260353088379","150.7083282470703","150.7083282470703","150.7083282470703","13.346354484558105","13.346354484558105","13.346354484558105","62.58333206176758","62.58333206176758","62.58333206176758","72.31510162353516","72.31510162353516","72.31510162353516","144.9895782470703","144.9895782470703","144.9895782470703"
"433","17.69270896911621","17.69270896911621","17.69270896911621","155.4114532470703","155.4114532470703","155.4114532470703","17.2890625","17.2890625","17.2890625","148.5104217529297","148.5104217529297","148.5104217529297","13.361979484558105","13.361979484558105","13.361979484558105","69.2578125","69.2578125","69.2578125","69.09635162353516","69.09635162353516","69.09635162353516","149.3932342529297","149.3932342529297","149.3932342529297"
"434","17.59375","17.59375","17.59375","151.4479217529297","151.4479217529297","151.4479217529297","17.28125","17.28125","17.28125","144.9557342529297","144.9557342529297","144.9557342529297","13.3984375","13.3984375","13.3984375","76.05728912353516","76.05728912353516","76.05728912353516","66.73958587646484","66.73958587646484","66.73958587646484","151.8541717529297","151.8541717529297","151.8541717529297"
"435","19.28645896911621","19.28645896911621","19.28645896911621","151.078125","151.078125","151.078125","17.11197853088379","17.11197853088379","17.11197853088379","149.8697967529297","149.8697967529297","149.8697967529297","12.817708015441895","12.817708015441895","12.817708015441895","77.8671875","77.8671875","77.8671875","63.60676956176758","63.60676956176758","63.60676956176758","148.1770782470703","148.1770782470703","148.1770782470703"
"436","20.49739646911621","20.49739646911621","20.49739646911621","147.234375","147.234375","147.234375","14.828125","14.828125","14.828125","144.15625","144.15625","144.15625","13.1171875","13.1171875","13.1171875","85.44791412353516","85.44791412353516","85.44791412353516","63.6328125","63.6328125","63.6328125","140.4036407470703","140.4036407470703","140.4036407470703"
"437","21.42447853088379","21.42447853088379","21.42447853088379","147.3098907470703","147.3098907470703","147.3098907470703","15.005208015441895","15.005208015441895","15.005208015441895","139.3958282470703","139.3958282470703","139.3958282470703","13.091145515441895","13.091145515441895","13.091145515441895","90.8125","90.8125","90.8125","65.08333587646484","65.08333587646484","65.08333587646484","137.7161407470703","137.7161407470703","137.7161407470703"
"438","21.51822853088379","21.51822853088379","21.51822853088379","142.671875","142.671875","142.671875","17.50520896911621","17.50520896911621","17.50520896911621","141.3098907470703","141.3098907470703","141.3098907470703","13.291666984558105","13.291666984558105","13.291666984558105","96.72396087646484","96.72396087646484","96.72396087646484","64.11978912353516","64.11978912353516","64.11978912353516","141.0963592529297","141.0963592529297","141.0963592529297"
"439","22.96875","22.96875","22.96875","142.671875","142.671875","142.671875","17.09635353088379","17.09635353088379","17.09635353088379","141.3098907470703","141.3098907470703","141.3098907470703","13.307291984558105","13.307291984558105","13.307291984558105","104.203125","104.203125","104.203125","64.22396087646484","64.22396087646484","64.22396087646484","137.8645782470703","137.8645782470703","137.8645782470703"
"440","25.8828125","25.8828125","25.8828125","143.1510467529297","143.1510467529297","143.1510467529297","17.14322853088379","17.14322853088379","17.14322853088379","141.5494842529297","141.5494842529297","141.5494842529297","13.3515625","13.3515625","13.3515625","110.5234375","110.5234375","110.5234375","64.11458587646484","64.11458587646484","64.11458587646484","135.5911407470703","135.5911407470703","135.5911407470703"
"441","28.4609375","28.4609375","28.4609375","137.4869842529297","137.4869842529297","137.4869842529297","18.53125","18.53125","18.53125","141.1145782470703","141.1145782470703","141.1145782470703","10.5","10.5","10.5","116.4375","116.4375","116.4375","60.046875","60.046875","60.046875","133.4270782470703","133.4270782470703","133.4270782470703"
"442","31.50260353088379","31.50260353088379","31.50260353088379","137.9609375","137.9609375","137.9609375","18.6171875","18.6171875","18.6171875","141.0885467529297","141.0885467529297","141.0885467529297","10.395833015441895","10.395833015441895","10.395833015441895","123.10677337646484","123.10677337646484","123.10677337646484","60.08854293823242","60.08854293823242","60.08854293823242","130.2760467529297","130.2760467529297","130.2760467529297"
"443","34.0625","34.0625","34.0625","132.9765625","132.9765625","132.9765625","18.70833396911621","18.70833396911621","18.70833396911621","135.8854217529297","135.8854217529297","135.8854217529297","10.065104484558105","10.065104484558105","10.065104484558105","129.0260467529297","129.0260467529297","129.0260467529297","64.859375","64.859375","64.859375","136.984375","136.984375","136.984375"
"444","36.06770706176758","36.06770706176758","36.06770706176758","132.9765625","132.9765625","132.9765625","19.22395896911621","19.22395896911621","19.22395896911621","135.8828125","135.8828125","135.8828125","10.036458015441895","10.036458015441895","10.036458015441895","134.0208282470703","134.0208282470703","134.0208282470703","62.7890625","62.7890625","62.7890625","134.265625","134.265625","134.265625"
"445","37.16145706176758","37.16145706176758","37.16145706176758","128.5286407470703","128.5286407470703","128.5286407470703","19.20572853088379","19.20572853088379","19.20572853088379","138.9505157470703","138.9505157470703","138.9505157470703","10.041666984558105","10.041666984558105","10.041666984558105","139.609375","139.609375","139.609375","60.70051956176758","60.70051956176758","60.70051956176758","135.5416717529297","135.5416717529297","135.5416717529297"
"446","37.703125","37.703125","37.703125","127.47916412353516","127.47916412353516","127.47916412353516","21.8125","21.8125","21.8125","137.5755157470703","137.5755157470703","137.5755157470703","9.9921875","9.9921875","9.9921875","144.7369842529297","144.7369842529297","144.7369842529297","62.03645706176758","62.03645706176758","62.03645706176758","139.9947967529297","139.9947967529297","139.9947967529297"
"447","39.72135543823242","39.72135543823242","39.72135543823242","132.2578125","132.2578125","132.2578125","22.28385353088379","22.28385353088379","22.28385353088379","139.7682342529297","139.7682342529297","139.7682342529297","10.036458015441895","10.036458015441895","10.036458015441895","148.8671875","148.8671875","148.8671875","60.8828125","60.8828125","60.8828125","138.5","138.5","138.5"
"448","42.41145706176758","42.41145706176758","42.41145706176758","137.125","137.125","137.125","23.75","23.75","23.75","137.5494842529297","137.5494842529297","137.5494842529297","9.606770515441895","9.606770515441895","9.606770515441895","153.6041717529297","153.6041717529297","153.6041717529297","68.6171875","68.6171875","68.6171875","137.7109375","137.7109375","137.7109375"
"449","42.90104293823242","42.90104293823242","42.90104293823242","143.7135467529297","143.7135467529297","143.7135467529297","23.72395896911621","23.72395896911621","23.72395896911621","138.3489532470703","138.3489532470703","138.3489532470703","9.598958015441895","9.598958015441895","9.598958015441895","158.2552032470703","158.2552032470703","158.2552032470703","69.5546875","69.5546875","69.5546875","131.4010467529297","131.4010467529297","131.4010467529297"
"450","45.3984375","45.3984375","45.3984375","145.5052032470703","145.5052032470703","145.5052032470703","23.7109375","23.7109375","23.7109375","137.1614532470703","137.1614532470703","137.1614532470703","10.533854484558105","10.533854484558105","10.533854484558105","163.1328125","163.1328125","163.1328125","73.35416412353516","73.35416412353516","73.35416412353516","134.125","134.125","134.125"
"451","48.6640625","48.6640625","48.6640625","141.7083282470703","141.7083282470703","141.7083282470703","24.2578125","24.2578125","24.2578125","135.7864532470703","135.7864532470703","135.7864532470703","10.518229484558105","10.518229484558105","10.518229484558105","168.1015625","168.1015625","168.1015625","74.70572662353516","74.70572662353516","74.70572662353516","136.0625","136.0625","136.0625"
"452","51.93229293823242","51.93229293823242","51.93229293823242","138.3463592529297","138.3463592529297","138.3463592529297","25.37760353088379","25.37760353088379","25.37760353088379","130.8854217529297","130.8854217529297","130.8854217529297","10.559895515441895","10.559895515441895","10.559895515441895","172.9348907470703","172.9348907470703","172.9348907470703","70.8671875","70.8671875","70.8671875","137.0755157470703","137.0755157470703","137.0755157470703"
"453","55.39323043823242","55.39323043823242","55.39323043823242","136.8984375","136.8984375","136.8984375","23.44791603088379","23.44791603088379","23.44791603088379","130.7760467529297","130.7760467529297","130.7760467529297","12.197916984558105","12.197916984558105","12.197916984558105","175.9036407470703","175.9036407470703","175.9036407470703","78.18228912353516","78.18228912353516","78.18228912353516","136.6927032470703","136.6927032470703","136.6927032470703"
"454","55.66145706176758","55.66145706176758","55.66145706176758","134.1484375","134.1484375","134.1484375","23.69010353088379","23.69010353088379","23.69010353088379","129.2447967529297","129.2447967529297","129.2447967529297","12.263020515441895","12.263020515441895","12.263020515441895","175.96875","175.96875","175.96875","78.25","78.25","78.25","137.6953125","137.6953125","137.6953125"
"455","54.9453125","54.9453125","54.9453125","136.703125","136.703125","136.703125","24.57552146911621","24.57552146911621","24.57552146911621","132.4296875","132.4296875","132.4296875","12.263020515441895","12.263020515441895","12.263020515441895","178.8515625","178.8515625","178.8515625","84.21614837646484","84.21614837646484","84.21614837646484","136.3489532470703","136.3489532470703","136.3489532470703"
"456","55.2578125","55.2578125","55.2578125","139.8489532470703","139.8489532470703","139.8489532470703","29.234375","29.234375","29.234375","129.1354217529297","129.1354217529297","129.1354217529297","12.299479484558105","12.299479484558105","12.299479484558105","178.8515625","178.8515625","178.8515625","84.1875","84.1875","84.1875","133.6015625","133.6015625","133.6015625"
"457","55.95833206176758","55.95833206176758","55.95833206176758","140.4635467529297","140.4635467529297","140.4635467529297","29.97916603088379","29.97916603088379","29.97916603088379","135.3541717529297","135.3541717529297","135.3541717529297","12.361979484558105","12.361979484558105","12.361979484558105","176.9166717529297","176.9166717529297","176.9166717529297","86.73958587646484","86.73958587646484","86.73958587646484","127.546875","127.546875","127.546875"
"458","56.66145706176758","56.66145706176758","56.66145706176758","145.8515625","145.8515625","145.8515625","29.14322853088379","29.14322853088379","29.14322853088379","139.8802032470703","139.8802032470703","139.8802032470703","","","","175.828125","175.828125","175.828125","84.70572662353516","84.70572662353516","84.70572662353516","127.85677337646484","127.85677337646484","127.85677337646484"
"459","54.6171875","54.6171875","54.6171875","146.2057342529297","146.2057342529297","146.2057342529297","30.0859375","30.0859375","30.0859375","139.8802032470703","139.8802032470703","139.8802032470703","","","","180.9322967529297","180.9322967529297","180.9322967529297","84.52083587646484","84.52083587646484","84.52083587646484","129.6666717529297","129.6666717529297","129.6666717529297"
"460","53.37239456176758","53.37239456176758","53.37239456176758","146.6145782470703","146.6145782470703","146.6145782470703","33.5390625","33.5390625","33.5390625","147.5364532470703","147.5364532470703","147.5364532470703","","","","180.2265625","180.2265625","180.2265625","84.671875","84.671875","84.671875","137.2786407470703","137.2786407470703","137.2786407470703"
"461","52.421875","52.421875","52.421875","145.2916717529297","145.2916717529297","145.2916717529297","33.62760543823242","33.62760543823242","33.62760543823242","152.296875","152.296875","152.296875","","","","182.5703125","182.5703125","182.5703125","83.1796875","83.1796875","83.1796875","141.25","141.25","141.25"
"462","52.296875","52.296875","52.296875","147.2005157470703","147.2005157470703","147.2005157470703","31.2734375","31.2734375","31.2734375","150.9921875","150.9921875","150.9921875","","","","182.1484375","182.1484375","182.1484375","82.5703125","82.5703125","82.5703125","138.2109375","138.2109375","138.2109375"
"463","50.40104293823242","50.40104293823242","50.40104293823242","142.0208282470703","142.0208282470703","142.0208282470703","31.33333396911621","31.33333396911621","31.33333396911621","150.9921875","150.9921875","150.9921875","","","","182.1484375","182.1484375","182.1484375","87.26302337646484","87.26302337646484","87.26302337646484","139.2708282470703","139.2708282470703","139.2708282470703"
"464","47.47395706176758","47.47395706176758","47.47395706176758","142.0208282470703","142.0208282470703","142.0208282470703","31.40625","31.40625","31.40625","150.9921875","150.9921875","150.9921875","","","","181.265625","181.265625","181.265625","94.4609375","94.4609375","94.4609375","137.9947967529297","137.9947967529297","137.9947967529297"
"465","44.54426956176758","44.54426956176758","44.54426956176758","147.6848907470703","147.6848907470703","147.6848907470703","29.87760353088379","29.87760353088379","29.87760353088379","151.34375","151.34375","151.34375","","","","182.59375","182.59375","182.59375","93","93","93","136.3515625","136.3515625","136.3515625"
"466","41.4921875","41.4921875","41.4921875","147.4817657470703","147.4817657470703","147.4817657470703","32.72135543823242","32.72135543823242","32.72135543823242","151.0494842529297","151.0494842529297","151.0494842529297","","","","182.59375","182.59375","182.59375","99.39322662353516","99.39322662353516","99.39322662353516","137.921875","137.921875","137.921875"
"467","38.21875","38.21875","38.21875","152.4661407470703","152.4661407470703","152.4661407470703","32.5390625","32.5390625","32.5390625","156.9505157470703","156.9505157470703","156.9505157470703","","","","180.4557342529297","180.4557342529297","180.4557342529297","95.99739837646484","95.99739837646484","95.99739837646484","135.8125","135.8125","135.8125"
"468","36.39583206176758","36.39583206176758","36.39583206176758","152.4661407470703","152.4661407470703","152.4661407470703","35.14583206176758","35.14583206176758","35.14583206176758","156.953125","156.953125","156.953125","","","","179.9270782470703","179.9270782470703","179.9270782470703","100.6015625","100.6015625","100.6015625","135.484375","135.484375","135.484375"
"469","35.34114456176758","35.34114456176758","35.34114456176758","156.9140625","156.9140625","156.9140625","36.66145706176758","36.66145706176758","36.66145706176758","150.0364532470703","150.0364532470703","150.0364532470703","","","","179.9270782470703","179.9270782470703","179.9270782470703","103.51822662353516","103.51822662353516","103.51822662353516","135.0234375","135.0234375","135.0234375"
"470","34.53125","34.53125","34.53125","156.15625","156.15625","156.15625","34.0703125","34.0703125","34.0703125","155.2604217529297","155.2604217529297","155.2604217529297","","","","179.9270782470703","179.9270782470703","179.9270782470703","104.76302337646484","104.76302337646484","104.76302337646484","134.3385467529297","134.3385467529297","134.3385467529297"
"471","32.46875","32.46875","32.46875","156.6510467529297","156.6510467529297","156.6510467529297","33.56770706176758","33.56770706176758","33.56770706176758","156.4609375","156.4609375","156.4609375","","","","181.1744842529297","181.1744842529297","181.1744842529297","106.70833587646484","106.70833587646484","106.70833587646484","137.9817657470703","137.9817657470703","137.9817657470703"
"472","29.015625","29.015625","29.015625","154.4661407470703","154.4661407470703","154.4661407470703","32.05208206176758","32.05208206176758","32.05208206176758","163.8203125","163.8203125","163.8203125","","","","181.1744842529297","181.1744842529297","181.1744842529297","106.58853912353516","106.58853912353516","106.58853912353516","138.2526092529297","138.2526092529297","138.2526092529297"
"473","27.76302146911621","27.76302146911621","27.76302146911621","154.5598907470703","154.5598907470703","154.5598907470703","34.6875","34.6875","34.6875","165.3567657470703","165.3567657470703","165.3567657470703","","","","181.1744842529297","181.1744842529297","181.1744842529297","108.63802337646484","108.63802337646484","108.63802337646484","139.9114532470703","139.9114532470703","139.9114532470703"
"474","24.65364646911621","24.65364646911621","24.65364646911621","153.9296875","153.9296875","153.9296875","34.89323043823242","34.89323043823242","34.89323043823242","166.5442657470703","166.5442657470703","166.5442657470703","","","","181.1744842529297","181.1744842529297","181.1744842529297","104.70052337646484","104.70052337646484","104.70052337646484","139.7708282470703","139.7708282470703","139.7708282470703"
"475","21.32291603088379","21.32291603088379","21.32291603088379","156.2473907470703","156.2473907470703","156.2473907470703","34.28125","34.28125","34.28125","161.7265625","161.7265625","161.7265625","","","","181.1744842529297","181.1744842529297","181.1744842529297","103.28125","103.28125","103.28125","136.8567657470703","136.8567657470703","136.8567657470703"
"476","18.17708396911621","18.17708396911621","18.17708396911621","160.5859375","160.5859375","160.5859375","33.484375","33.484375","33.484375","160.5104217529297","160.5104217529297","160.5104217529297","","","","181.1901092529297","181.1901092529297","181.1901092529297","107.9921875","107.9921875","107.9921875","136.6171875","136.6171875","136.6171875"
"477","14.947916984558105","14.947916984558105","14.947916984558105","163.6822967529297","163.6822967529297","163.6822967529297","33.09895706176758","33.09895706176758","33.09895706176758","153.84375","153.84375","153.84375","","","","182.8359375","182.8359375","182.8359375","107.80728912353516","107.80728912353516","107.80728912353516","134.7239532470703","134.7239532470703","134.7239532470703"
"478","14.768229484558105","14.768229484558105","14.768229484558105","167.6848907470703","167.6848907470703","167.6848907470703","32.8828125","32.8828125","32.8828125","160.375","160.375","160.375","","","","185.9322967529297","185.9322967529297","185.9322967529297","110.9140625","110.9140625","110.9140625","133.6302032470703","133.6302032470703","133.6302032470703"
"479","13.786458015441895","13.786458015441895","13.786458015441895","171.8098907470703","171.8098907470703","171.8098907470703","32.41145706176758","32.41145706176758","32.41145706176758","154.0234375","154.0234375","154.0234375","","","","188.1223907470703","188.1223907470703","188.1223907470703","107.04166412353516","107.04166412353516","107.04166412353516","135.09375","135.09375","135.09375"
"480","13.40625","13.40625","13.40625","173.8255157470703","173.8255157470703","173.8255157470703","28.06770896911621","28.06770896911621","28.06770896911621","157.3177032470703","157.3177032470703","157.3177032470703","","","","188.1223907470703","188.1223907470703","188.1223907470703","114.70052337646484","114.70052337646484","114.70052337646484","135.0598907470703","135.0598907470703","135.0598907470703"
"481","12.559895515441895","12.559895515441895","12.559895515441895","173.6927032470703","173.6927032470703","173.6927032470703","27.74479103088379","27.74479103088379","27.74479103088379","157.4947967529297","157.4947967529297","157.4947967529297","","","","190.890625","190.890625","190.890625","113.98697662353516","113.98697662353516","113.98697662353516","139.0182342529297","139.0182342529297","139.0182342529297"
"482","11.8671875","11.8671875","11.8671875","170.6536407470703","170.6536407470703","170.6536407470703","27.76041603088379","27.76041603088379","27.76041603088379","157.4947967529297","157.4947967529297","157.4947967529297","","","","192.5260467529297","192.5260467529297","192.5260467529297","117.765625","117.765625","117.765625","136.875","136.875","136.875"
"483","11.763020515441895","11.763020515441895","11.763020515441895","170.6692657470703","170.6692657470703","170.6692657470703","26.88802146911621","26.88802146911621","26.88802146911621","152.8958282470703","152.8958282470703","152.8958282470703","","","","192.5260467529297","192.5260467529297","192.5260467529297","125.19271087646484","125.19271087646484","125.19271087646484","137.4635467529297","137.4635467529297","137.4635467529297"
"484","11.859375","11.859375","11.859375","174.0520782470703","174.0520782470703","174.0520782470703","24.7109375","24.7109375","24.7109375","151.5234375","151.5234375","151.5234375","","","","193.3333282470703","193.3333282470703","193.3333282470703","130.6119842529297","130.6119842529297","130.6119842529297","135.2994842529297","135.2994842529297","135.2994842529297"
"485","11.940104484558105","11.940104484558105","11.940104484558105","174.9505157470703","174.9505157470703","174.9505157470703","28.390625","28.390625","28.390625","147.1666717529297","147.1666717529297","147.1666717529297","","","","193.3333282470703","193.3333282470703","193.3333282470703","137.5546875","137.5546875","137.5546875","135.59375","135.59375","135.59375"
