"Step","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean__MAX"
"838","199.9042510986328","199.9042510986328","199.9042510986328","190.78988647460938","190.78988647460938","190.78988647460938","9.859042167663574","9.859042167663574","9.859042167663574","171.11170959472656","171.11170959472656","171.11170959472656","172.9202117919922","172.9202117919922","172.9202117919922","12.81117057800293","12.81117057800293","12.81117057800293","116.92819213867188","116.92819213867188","116.92819213867188","195.89361572265625","195.89361572265625","195.89361572265625","180.30584716796875","180.30584716796875","180.30584716796875","167.84307861328125","167.84307861328125","167.84307861328125","45.16755294799805","45.16755294799805","45.16755294799805","158.8164825439453","158.8164825439453","158.8164825439453","15.920212745666504","15.920212745666504","15.920212745666504","","",""
"839","199.9042510986328","199.9042510986328","199.9042510986328","193.8377685546875","193.8377685546875","193.8377685546875","9.859042167663574","9.859042167663574","9.859042167663574","170.0292510986328","170.0292510986328","170.0292510986328","173.91488647460938","173.91488647460938","173.91488647460938","12.768616676330566","12.768616676330566","12.768616676330566","112.8776626586914","112.8776626586914","112.8776626586914","195.68882751464844","195.68882751464844","195.68882751464844","180.8457489013672","180.8457489013672","180.8457489013672","169.23403930664062","169.23403930664062","169.23403930664062","46.38563919067383","46.38563919067383","46.38563919067383","155.68084716796875","155.68084716796875","155.68084716796875","15.880319595336914","15.880319595336914","15.880319595336914","","",""
"840","199.9042510986328","199.9042510986328","199.9042510986328","196.9414825439453","196.9414825439453","196.9414825439453","9.821808815002441","9.821808815002441","9.821808815002441","169.5957489013672","169.5957489013672","169.5957489013672","173.91488647460938","173.91488647460938","173.91488647460938","12.771276473999023","12.771276473999023","12.771276473999023","108.8271255493164","108.8271255493164","108.8271255493164","194.90692138671875","194.90692138671875","194.90692138671875","180.8457489013672","180.8457489013672","180.8457489013672","169.83511352539062","169.83511352539062","169.83511352539062","46.91755294799805","46.91755294799805","46.91755294799805","155.68084716796875","155.68084716796875","155.68084716796875","17.162233352661133","17.162233352661133","17.162233352661133","","",""
"841","199.90957641601562","199.90957641601562","199.90957641601562","199.3670196533203","199.3670196533203","199.3670196533203","9.829787254333496","9.829787254333496","9.829787254333496","168.31117248535156","168.31117248535156","168.31117248535156","173.91488647460938","173.91488647460938","173.91488647460938","12.691489219665527","12.691489219665527","12.691489219665527","105.63563537597656","105.63563537597656","105.63563537597656","194.63829040527344","194.63829040527344","194.63829040527344","180.8457489013672","180.8457489013672","180.8457489013672","169.7952117919922","169.7952117919922","169.7952117919922","44.32712936401367","44.32712936401367","44.32712936401367","156.05584716796875","156.05584716796875","156.05584716796875","17.162233352661133","17.162233352661133","17.162233352661133","","",""
"842","199.90957641601562","199.90957641601562","199.90957641601562","199.3670196533203","199.3670196533203","199.3670196533203","9.81382942199707","9.81382942199707","9.81382942199707","168.31117248535156","168.31117248535156","168.31117248535156","173.91488647460938","173.91488647460938","173.91488647460938","12.691489219665527","12.691489219665527","12.691489219665527","102.29521179199219","102.29521179199219","102.29521179199219","192.2420196533203","192.2420196533203","192.2420196533203","178.85105895996094","178.85105895996094","178.85105895996094","168.23403930664062","168.23403930664062","168.23403930664062","44.396278381347656","44.396278381347656","44.396278381347656","157.36170959472656","157.36170959472656","157.36170959472656","18.023935317993164","18.023935317993164","18.023935317993164","","",""
"843","199.90957641601562","199.90957641601562","199.90957641601562","199.3670196533203","199.3670196533203","199.3670196533203","9.824467658996582","9.824467658996582","9.824467658996582","168.31117248535156","168.31117248535156","168.31117248535156","176.6329803466797","176.6329803466797","176.6329803466797","12.71010684967041","12.71010684967041","12.71010684967041","98.24468231201172","98.24468231201172","98.24468231201172","189.875","189.875","189.875","178.21011352539062","178.21011352539062","178.21011352539062","169.76329040527344","169.76329040527344","169.76329040527344","45.103721618652344","45.103721618652344","45.103721618652344","157.08511352539062","157.08511352539062","157.08511352539062","19.244680404663086","19.244680404663086","19.244680404663086","","",""
"844","199.90957641601562","199.90957641601562","199.90957641601562","199.4920196533203","199.4920196533203","199.4920196533203","9.819149017333984","9.819149017333984","9.819149017333984","168.3085174560547","168.3085174560547","168.3085174560547","176.1914825439453","176.1914825439453","176.1914825439453","12.707447052001953","12.707447052001953","12.707447052001953","94.19947052001953","94.19947052001953","94.19947052001953","187.78457641601562","187.78457641601562","187.78457641601562","177.76063537597656","177.76063537597656","177.76063537597656","170.8164825439453","170.8164825439453","170.8164825439453","45.13298034667969","45.13298034667969","45.13298034667969","156.4547882080078","156.4547882080078","156.4547882080078","18.523935317993164","18.523935317993164","18.523935317993164","","",""
"845","199.09307861328125","199.09307861328125","199.09307861328125","199.72872924804688","199.72872924804688","199.72872924804688","9.829787254333496","9.829787254333496","9.829787254333496","168.3085174560547","168.3085174560547","168.3085174560547","176.1914825439453","176.1914825439453","176.1914825439453","12.71276569366455","12.71276569366455","12.71276569366455","90.14627838134766","90.14627838134766","90.14627838134766","186.5053253173828","186.5053253173828","186.5053253173828","180.074462890625","180.074462890625","180.074462890625","171.1675567626953","171.1675567626953","171.1675567626953","46.069149017333984","46.069149017333984","46.069149017333984","156.4547882080078","156.4547882080078","156.4547882080078","18.712766647338867","18.712766647338867","18.712766647338867","","",""
"846","199.0877685546875","199.0877685546875","199.0877685546875","200","200","200","9.829787254333496","9.829787254333496","9.829787254333496","168.3085174560547","168.3085174560547","168.3085174560547","176.1914825439453","176.1914825439453","176.1914825439453","12.670212745666504","12.670212745666504","12.670212745666504","86.09574127197266","86.09574127197266","86.09574127197266","183.85903930664062","183.85903930664062","183.85903930664062","180.074462890625","180.074462890625","180.074462890625","171.42819213867188","171.42819213867188","171.42819213867188","48.77659606933594","48.77659606933594","48.77659606933594","155.95213317871094","155.95213317871094","155.95213317871094","19.03191566467285","19.03191566467285","19.03191566467285","","",""
"847","198.2127685546875","198.2127685546875","198.2127685546875","200","200","200","9.81382942199707","9.81382942199707","9.81382942199707","166.37234497070312","166.37234497070312","166.37234497070312","176.1914825439453","176.1914825439453","176.1914825439453","12.595745086669922","12.595745086669922","12.595745086669922","82.0478744506836","82.0478744506836","82.0478744506836","181.23403930664062","181.23403930664062","181.23403930664062","180.074462890625","180.074462890625","180.074462890625","170.83511352539062","170.83511352539062","170.83511352539062","48.691490173339844","48.691490173339844","48.691490173339844","155.95213317871094","155.95213317871094","155.95213317871094","19.582447052001953","19.582447052001953","19.582447052001953","","",""
"848","198.2127685546875","198.2127685546875","198.2127685546875","200","200","200","9.824467658996582","9.824467658996582","9.824467658996582","164.34042358398438","164.34042358398438","164.34042358398438","176.1914825439453","176.1914825439453","176.1914825439453","12.56382942199707","12.56382942199707","12.56382942199707","77.98936462402344","77.98936462402344","77.98936462402344","180.28988647460938","180.28988647460938","180.28988647460938","180.074462890625","180.074462890625","180.074462890625","169.73138427734375","169.73138427734375","169.73138427734375","47.6010627746582","47.6010627746582","47.6010627746582","157.73670959472656","157.73670959472656","157.73670959472656","19.808509826660156","19.808509826660156","19.808509826660156","","",""
"849","198.21542358398438","198.21542358398438","198.21542358398438","200","200","200","9.840425491333008","9.840425491333008","9.840425491333008","162.62234497070312","162.62234497070312","162.62234497070312","176.15957641601562","176.15957641601562","176.15957641601562","12.56382942199707","12.56382942199707","12.56382942199707","73.93085479736328","73.93085479736328","73.93085479736328","178.67819213867188","178.67819213867188","178.67819213867188","180.074462890625","180.074462890625","180.074462890625","169.3803253173828","169.3803253173828","169.3803253173828","48.11968231201172","48.11968231201172","48.11968231201172","161.64627075195312","161.64627075195312","161.64627075195312","20.771276473999023","20.771276473999023","20.771276473999023","","",""
"850","198.12234497070312","198.12234497070312","198.12234497070312","200","200","200","9.606383323669434","9.606383323669434","9.606383323669434","162.20213317871094","162.20213317871094","162.20213317871094","176.10903930664062","176.10903930664062","176.10903930664062","12.569149017333984","12.569149017333984","12.569149017333984","69.8723373413086","69.8723373413086","69.8723373413086","176.60903930664062","176.60903930664062","176.60903930664062","180.074462890625","180.074462890625","180.074462890625","168.42819213867188","168.42819213867188","168.42819213867188","46.11170196533203","46.11170196533203","46.11170196533203","161.64627075195312","161.64627075195312","161.64627075195312","21.73404312133789","21.73404312133789","21.73404312133789","","",""
"851","197.43617248535156","197.43617248535156","197.43617248535156","200","200","200","9.617021560668945","9.617021560668945","9.617021560668945","163.11170959472656","163.11170959472656","163.11170959472656","174.375","174.375","174.375","12.577127456665039","12.577127456665039","12.577127456665039","67.01329803466797","67.01329803466797","67.01329803466797","173.4202117919922","173.4202117919922","173.4202117919922","180.074462890625","180.074462890625","180.074462890625","165.72872924804688","165.72872924804688","165.72872924804688","48.816490173339844","48.816490173339844","48.816490173339844","158.30584716796875","158.30584716796875","158.30584716796875","21.667552947998047","21.667552947998047","21.667552947998047","","",""
"852","196.56117248535156","196.56117248535156","196.56117248535156","200","200","200","9.625","9.625","9.625","162.03988647460938","162.03988647460938","162.03988647460938","177.4202117919922","177.4202117919922","177.4202117919922","12.622340202331543","12.622340202331543","12.622340202331543","63.10904312133789","63.10904312133789","63.10904312133789","169.824462890625","169.824462890625","169.824462890625","182.8803253173828","182.8803253173828","182.8803253173828","165.36436462402344","165.36436462402344","165.36436462402344","49.15425491333008","49.15425491333008","49.15425491333008","157.89627075195312","157.89627075195312","157.89627075195312","21.617021560668945","21.617021560668945","21.617021560668945","","",""
"853","195.89894104003906","195.89894104003906","195.89894104003906","200","200","200","9.622340202331543","9.622340202331543","9.622340202331543","163.40957641601562","163.40957641601562","163.40957641601562","180.675537109375","180.675537109375","180.675537109375","12.569149017333984","12.569149017333984","12.569149017333984","59.058509826660156","59.058509826660156","59.058509826660156","166.94680786132812","166.94680786132812","166.94680786132812","182.8803253173828","182.8803253173828","182.8803253173828","165.21011352539062","165.21011352539062","165.21011352539062","50.9361686706543","50.9361686706543","50.9361686706543","155.31915283203125","155.31915283203125","155.31915283203125","21.646276473999023","21.646276473999023","21.646276473999023","","",""
"854","195.5452117919922","195.5452117919922","195.5452117919922","200","200","200","9.630319595336914","9.630319595336914","9.630319595336914","163.7872314453125","163.7872314453125","163.7872314453125","183.92286682128906","183.92286682128906","183.92286682128906","12.481383323669434","12.481383323669434","12.481383323669434","58.13031768798828","58.13031768798828","58.13031768798828","163.93617248535156","163.93617248535156","163.93617248535156","185.29786682128906","185.29786682128906","185.29786682128906","165.59840393066406","165.59840393066406","165.59840393066406","48.6888313293457","48.6888313293457","48.6888313293457","155.31915283203125","155.31915283203125","155.31915283203125","21.68882942199707","21.68882942199707","21.68882942199707","","",""
"855","193.824462890625","193.824462890625","193.824462890625","200","200","200","9.646276473999023","9.646276473999023","9.646276473999023","165.0452117919922","165.0452117919922","165.0452117919922","183.92286682128906","183.92286682128906","183.92286682128906","12.441489219665527","12.441489219665527","12.441489219665527","54.88031768798828","54.88031768798828","54.88031768798828","160.18882751464844","160.18882751464844","160.18882751464844","185.29786682128906","185.29786682128906","185.29786682128906","166.64361572265625","166.64361572265625","166.64361572265625","47.41755294799805","47.41755294799805","47.41755294799805","155.31117248535156","155.31117248535156","155.31117248535156","21.98404312133789","21.98404312133789","21.98404312133789","","",""
"856","191.88563537597656","191.88563537597656","191.88563537597656","200","200","200","9.630319595336914","9.630319595336914","9.630319595336914","166.1622314453125","166.1622314453125","166.1622314453125","187.2074432373047","187.2074432373047","187.2074432373047","12.422872543334961","12.422872543334961","12.422872543334961","51.3111686706543","51.3111686706543","51.3111686706543","156.5425567626953","156.5425567626953","156.5425567626953","185.29786682128906","185.29786682128906","185.29786682128906","165.19680786132812","165.19680786132812","165.19680786132812","48.0611686706543","48.0611686706543","48.0611686706543","154.6170196533203","154.6170196533203","154.6170196533203","22.06117057800293","22.06117057800293","22.06117057800293","","",""
"857","190.78457641601562","190.78457641601562","190.78457641601562","200","200","200","9.638298034667969","9.638298034667969","9.638298034667969","164.05584716796875","164.05584716796875","164.05584716796875","187.2074432373047","187.2074432373047","187.2074432373047","12.406914710998535","12.406914710998535","12.406914710998535","47.57712936401367","47.57712936401367","47.57712936401367","153.0053253173828","153.0053253173828","153.0053253173828","185.29786682128906","185.29786682128906","185.29786682128906","167.2446746826172","167.2446746826172","167.2446746826172","47.95478820800781","47.95478820800781","47.95478820800781","155.5292510986328","155.5292510986328","155.5292510986328","22.071807861328125","22.071807861328125","22.071807861328125","","",""
"858","188.71011352539062","188.71011352539062","188.71011352539062","200","200","200","9.582447052001953","9.582447052001953","9.582447052001953","165.26329040527344","165.26329040527344","165.26329040527344","187.2074432373047","187.2074432373047","187.2074432373047","12.39893627166748","12.39893627166748","12.39893627166748","44.40425491333008","44.40425491333008","44.40425491333008","149.28988647460938","149.28988647460938","149.28988647460938","184.40957641601562","184.40957641601562","184.40957641601562","166.3696746826172","166.3696746826172","166.3696746826172","47.85904312133789","47.85904312133789","47.85904312133789","152.81117248535156","152.81117248535156","152.81117248535156","22.010639190673828","22.010639190673828","22.010639190673828","","",""
"859","187.33511352539062","187.33511352539062","187.33511352539062","200","200","200","9.56382942199707","9.56382942199707","9.56382942199707","164.46011352539062","164.46011352539062","164.46011352539062","187.13829040527344","187.13829040527344","187.13829040527344","12.332447052001953","12.332447052001953","12.332447052001953","40.34840393066406","40.34840393066406","40.34840393066406","145.61170959472656","145.61170959472656","145.61170959472656","185.9202117919922","185.9202117919922","185.9202117919922","169.42819213867188","169.42819213867188","169.42819213867188","46.433509826660156","46.433509826660156","46.433509826660156","152.7792510986328","152.7792510986328","152.7792510986328","22.380319595336914","22.380319595336914","22.380319595336914","","",""
"860","186.02127075195312","186.02127075195312","186.02127075195312","200","200","200","9.58776569366455","9.58776569366455","9.58776569366455","167.06117248535156","167.06117248535156","167.06117248535156","186.73138427734375","186.73138427734375","186.73138427734375","12.300532341003418","12.300532341003418","12.300532341003418","37.555850982666016","37.555850982666016","37.555850982666016","141.9627685546875","141.9627685546875","141.9627685546875","187.4707489013672","187.4707489013672","187.4707489013672","168.0053253173828","168.0053253173828","168.0053253173828","46.40425491333008","46.40425491333008","46.40425491333008","149.949462890625","149.949462890625","149.949462890625","23.88829803466797","23.88829803466797","23.88829803466797","","",""
"861","186.02127075195312","186.02127075195312","186.02127075195312","200","200","200","9.574467658996582","9.574467658996582","9.574467658996582","166.2925567626953","166.2925567626953","166.2925567626953","186.28988647460938","186.28988647460938","186.28988647460938","12.220745086669922","12.220745086669922","12.220745086669922","35.65425491333008","35.65425491333008","35.65425491333008","138.425537109375","138.425537109375","138.425537109375","187.4707489013672","187.4707489013672","187.4707489013672","166.3803253173828","166.3803253173828","166.3803253173828","46.72340393066406","46.72340393066406","46.72340393066406","149.949462890625","149.949462890625","149.949462890625","24.792552947998047","24.792552947998047","24.792552947998047","","",""
"862","185.6542510986328","185.6542510986328","185.6542510986328","200","200","200","9.553191184997559","9.553191184997559","9.553191184997559","165.89096069335938","165.89096069335938","165.89096069335938","182.26329040527344","182.26329040527344","182.26329040527344","12.156914710998535","12.156914710998535","12.156914710998535","33.74468231201172","33.74468231201172","33.74468231201172","134.77659606933594","134.77659606933594","134.77659606933594","187.4707489013672","187.4707489013672","187.4707489013672","165.89894104003906","165.89894104003906","165.89894104003906","46.585105895996094","46.585105895996094","46.585105895996094","147.25","147.25","147.25","25.42287254333496","25.42287254333496","25.42287254333496","","",""
"863","185.074462890625","185.074462890625","185.074462890625","200","200","200","9.542552947998047","9.542552947998047","9.542552947998047","167.24734497070312","167.24734497070312","167.24734497070312","178.22605895996094","178.22605895996094","178.22605895996094","12.159574508666992","12.159574508666992","12.159574508666992","35.12234115600586","35.12234115600586","35.12234115600586","131.08511352539062","131.08511352539062","131.08511352539062","185.51063537597656","185.51063537597656","185.51063537597656","163.84042358398438","163.84042358398438","163.84042358398438","45.73670196533203","45.73670196533203","45.73670196533203","149.2553253173828","149.2553253173828","149.2553253173828","25.414894104003906","25.414894104003906","25.414894104003906","","",""
"864","185.07713317871094","185.07713317871094","185.07713317871094","200","200","200","9.574467658996582","9.574467658996582","9.574467658996582","168.45213317871094","168.45213317871094","168.45213317871094","175.33511352539062","175.33511352539062","175.33511352539062","12.132978439331055","12.132978439331055","12.132978439331055","32.46542739868164","32.46542739868164","32.46542739868164","127.42552947998047","127.42552947998047","127.42552947998047","185.51063537597656","185.51063537597656","185.51063537597656","163.40957641601562","163.40957641601562","163.40957641601562","48.146278381347656","48.146278381347656","48.146278381347656","150.7446746826172","150.7446746826172","150.7446746826172","25.946807861328125","25.946807861328125","25.946807861328125","","",""
"865","184.59307861328125","184.59307861328125","184.59307861328125","200","200","200","9.58510684967041","9.58510684967041","9.58510684967041","166.90159606933594","166.90159606933594","166.90159606933594","172.2074432373047","172.2074432373047","172.2074432373047","12.146276473999023","12.146276473999023","12.146276473999023","28.720745086669922","28.720745086669922","28.720745086669922","123.81914520263672","123.81914520263672","123.81914520263672","185.51063537597656","185.51063537597656","185.51063537597656","161.36170959472656","161.36170959472656","161.36170959472656","48.914894104003906","48.914894104003906","48.914894104003906","147.7446746826172","147.7446746826172","147.7446746826172","26.566490173339844","26.566490173339844","26.566490173339844","","",""
"866","184.59307861328125","184.59307861328125","184.59307861328125","200","200","200","9.579787254333496","9.579787254333496","9.579787254333496","168.22605895996094","168.22605895996094","168.22605895996094","168.1542510986328","168.1542510986328","168.1542510986328","12.045212745666504","12.045212745666504","12.045212745666504","28.148935317993164","28.148935317993164","28.148935317993164","120.22606658935547","120.22606658935547","120.22606658935547","184.61436462402344","184.61436462402344","184.61436462402344","159.80319213867188","159.80319213867188","159.80319213867188","50.039894104003906","50.039894104003906","50.039894104003906","146.34840393066406","146.34840393066406","146.34840393066406","26.5744686126709","26.5744686126709","26.5744686126709","","",""
"867","184.59307861328125","184.59307861328125","184.59307861328125","200","200","200","9.577127456665039","9.577127456665039","9.577127456665039","168.9707489013672","168.9707489013672","168.9707489013672","165.53192138671875","165.53192138671875","165.53192138671875","12.013298034667969","12.013298034667969","12.013298034667969","26.098403930664062","26.098403930664062","26.098403930664062","116.56914520263672","116.56914520263672","116.56914520263672","182.02127075195312","182.02127075195312","182.02127075195312","159.0797882080078","159.0797882080078","159.0797882080078","51.28457260131836","51.28457260131836","51.28457260131836","142.34042358398438","142.34042358398438","142.34042358398438","26.62234115600586","26.62234115600586","26.62234115600586","","",""
"868","184.5079803466797","184.5079803466797","184.5079803466797","200","200","200","9.58776569366455","9.58776569366455","9.58776569366455","168.0585174560547","168.0585174560547","168.0585174560547","161.6914825439453","161.6914825439453","161.6914825439453","12.029254913330078","12.029254913330078","12.029254913330078","24.231382369995117","24.231382369995117","24.231382369995117","113.27393341064453","113.27393341064453","113.27393341064453","181.76329040527344","181.76329040527344","181.76329040527344","157.86170959472656","157.86170959472656","157.86170959472656","50.058509826660156","50.058509826660156","50.058509826660156","143.2207489013672","143.2207489013672","143.2207489013672","26.558509826660156","26.558509826660156","26.558509826660156","","",""
"869","184.5079803466797","184.5079803466797","184.5079803466797","200","200","200","9.579787254333496","9.579787254333496","9.579787254333496","169.2047882080078","169.2047882080078","169.2047882080078","158.7579803466797","158.7579803466797","158.7579803466797","12.034574508666992","12.034574508666992","12.034574508666992","24.159574508666992","24.159574508666992","24.159574508666992","110.01596069335938","110.01596069335938","110.01596069335938","181.45213317871094","181.45213317871094","181.45213317871094","156.6675567626953","156.6675567626953","156.6675567626953","52.675533294677734","52.675533294677734","52.675533294677734","143.0425567626953","143.0425567626953","143.0425567626953","27.981382369995117","27.981382369995117","27.981382369995117","","",""
"870","184.5079803466797","184.5079803466797","184.5079803466797","200","200","200","9.571808815002441","9.571808815002441","9.571808815002441","169.2047882080078","169.2047882080078","169.2047882080078","154.7792510986328","154.7792510986328","154.7792510986328","12.02393627166748","12.02393627166748","12.02393627166748","24.125","24.125","24.125","106.84574127197266","106.84574127197266","106.84574127197266","180.65159606933594","180.65159606933594","180.65159606933594","156.46011352539062","156.46011352539062","156.46011352539062","52.678192138671875","52.678192138671875","52.678192138671875","144.23403930664062","144.23403930664062","144.23403930664062","28.603723526000977","28.603723526000977","28.603723526000977","","",""
"871","184.5079803466797","184.5079803466797","184.5079803466797","200","200","200","9.582447052001953","9.582447052001953","9.582447052001953","167.949462890625","167.949462890625","167.949462890625","150.74734497070312","150.74734497070312","150.74734497070312","12.026596069335938","12.026596069335938","12.026596069335938","23.851064682006836","23.851064682006836","23.851064682006836","103.85638427734375","103.85638427734375","103.85638427734375","180.65159606933594","180.65159606933594","180.65159606933594","156.59042358398438","156.59042358398438","156.59042358398438","50.99734115600586","50.99734115600586","50.99734115600586","145.43617248535156","145.43617248535156","145.43617248535156","28.51595687866211","28.51595687866211","28.51595687866211","","",""
"872","184.5292510986328","184.5292510986328","184.5292510986328","200","200","200","9.58776569366455","9.58776569366455","9.58776569366455","167.949462890625","167.949462890625","167.949462890625","146.76063537597656","146.76063537597656","146.76063537597656","12.015957832336426","12.015957832336426","12.015957832336426","23.821807861328125","23.821807861328125","23.821807861328125","100.125","100.125","100.125","180.65159606933594","180.65159606933594","180.65159606933594","156.31915283203125","156.31915283203125","156.31915283203125","52.77925491333008","52.77925491333008","52.77925491333008","145.625","145.625","145.625","28.617021560668945","28.617021560668945","28.617021560668945","","",""
"873","184.5292510986328","184.5292510986328","184.5292510986328","200","200","200","9.590425491333008","9.590425491333008","9.590425491333008","169.06382751464844","169.06382751464844","169.06382751464844","142.76861572265625","142.76861572265625","142.76861572265625","12.021276473999023","12.021276473999023","12.021276473999023","22.856382369995117","22.856382369995117","22.856382369995117","98.30319213867188","98.30319213867188","98.30319213867188","180.3829803466797","180.3829803466797","180.3829803466797","156.31915283203125","156.31915283203125","156.31915283203125","53.228721618652344","53.228721618652344","53.228721618652344","149.52127075195312","149.52127075195312","149.52127075195312","28.54521369934082","28.54521369934082","28.54521369934082","","",""
"874","184.5292510986328","184.5292510986328","184.5292510986328","200","200","200","9.60106372833252","9.60106372833252","9.60106372833252","169.0372314453125","169.0372314453125","169.0372314453125","138.81117248535156","138.81117248535156","138.81117248535156","12.013298034667969","12.013298034667969","12.013298034667969","21.76329803466797","21.76329803466797","21.76329803466797","95.89627838134766","95.89627838134766","95.89627838134766","181.9707489013672","181.9707489013672","181.9707489013672","155.74734497070312","155.74734497070312","155.74734497070312","55.45212936401367","55.45212936401367","55.45212936401367","151.01063537597656","151.01063537597656","151.01063537597656","28.558509826660156","28.558509826660156","28.558509826660156","","",""
"875","183.64096069335938","183.64096069335938","183.64096069335938","200","200","200","9.619680404663086","9.619680404663086","9.619680404663086","169.0372314453125","169.0372314453125","169.0372314453125","134.8803253173828","134.8803253173828","134.8803253173828","12.015957832336426","12.015957832336426","12.015957832336426","21.771276473999023","21.771276473999023","21.771276473999023","92.29521179199219","92.29521179199219","92.29521179199219","181.9707489013672","181.9707489013672","181.9707489013672","155.14627075195312","155.14627075195312","155.14627075195312","55.09308624267578","55.09308624267578","55.09308624267578","154.64894104003906","154.64894104003906","154.64894104003906","28.215425491333008","28.215425491333008","28.215425491333008","","",""
"876","183.6622314453125","183.6622314453125","183.6622314453125","200","200","200","9.632978439331055","9.632978439331055","9.632978439331055","169.37765502929688","169.37765502929688","169.37765502929688","130.90159606933594","130.90159606933594","130.90159606933594","11.986701965332031","11.986701965332031","11.986701965332031","21.771276473999023","21.771276473999023","21.771276473999023","89.31382751464844","89.31382751464844","89.31382751464844","183.23403930664062","183.23403930664062","183.23403930664062","153.67819213867188","153.67819213867188","153.67819213867188","55.02925491333008","55.02925491333008","55.02925491333008","154.04786682128906","154.04786682128906","154.04786682128906","28.84308433532715","28.84308433532715","28.84308433532715","","",""
