"Step","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MAX","CartPole_openai_contrastive_20240424_231510 - rollout/ep_clip_rew_mean","CartPole_openai_contrastive_20240424_231510 - rollout/ep_clip_rew_mean__MIN","CartPole_openai_contrastive_20240424_231510 - rollout/ep_clip_rew_mean__MAX","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_clip_rew_mean","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_clip_rew_mean__MIN","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_clip_rew_mean__MAX","CartPole_openai_cosine_20240424_201844 - rollout/ep_clip_rew_mean","CartPole_openai_cosine_20240424_201844 - rollout/ep_clip_rew_mean__MIN","CartPole_openai_cosine_20240424_201844 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_clip_rew_mean","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_clip_rew_mean","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_clip_rew_mean","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MAX"
"842","-4.225722789764404","-4.225722789764404","-4.225722789764404","1.2101755142211914","1.2101755142211914","1.2101755142211914","188.70225524902344","188.70225524902344","188.70225524902344","52.106719970703125","52.106719970703125","52.106719970703125","187.76319885253906","187.76319885253906","187.76319885253906","71.6509017944336","71.6509017944336","71.6509017944336","36.91807556152344","36.91807556152344","36.91807556152344","189.9756622314453","189.9756622314453","189.9756622314453","","","","","","","","","","","","","","","","","","","187.53213500976562","187.53213500976562","187.53213500976562","69.47183227539062","69.47183227539062","69.47183227539062","189.0278778076172","189.0278778076172","189.0278778076172","54.42698669433594","54.42698669433594","54.42698669433594"
"843","-4.322958946228027","-4.322958946228027","-4.322958946228027","1.2480489015579224","1.2480489015579224","1.2480489015579224","188.7029266357422","188.7029266357422","188.7029266357422","51.92720031738281","51.92720031738281","51.92720031738281","187.77987670898438","187.77987670898438","187.77987670898438","71.55894470214844","71.55894470214844","71.55894470214844","36.94577407836914","36.94577407836914","36.94577407836914","189.97479248046875","189.97479248046875","189.97479248046875","","","","","","","","","","","","","","","","","","","187.5299072265625","187.5299072265625","187.5299072265625","69.57730865478516","69.57730865478516","69.57730865478516","189.07557678222656","189.07557678222656","189.07557678222656","54.458927154541016","54.458927154541016","54.458927154541016"
"844","-4.491392612457275","-4.491392612457275","-4.491392612457275","1.2481317520141602","1.2481317520141602","1.2481317520141602","188.70350646972656","188.70350646972656","188.70350646972656","51.88593292236328","51.88593292236328","51.88593292236328","187.78843688964844","187.78843688964844","187.78843688964844","71.54422760009766","71.54422760009766","71.54422760009766","36.94748306274414","36.94748306274414","36.94748306274414","189.9718780517578","189.9718780517578","189.9718780517578","","","","","","","","","","","","","","","","","","","187.52720642089844","187.52720642089844","187.52720642089844","69.83213806152344","69.83213806152344","69.83213806152344","189.037353515625","189.037353515625","189.037353515625","54.42561721801758","54.42561721801758","54.42561721801758"
"845","-4.683320999145508","-4.683320999145508","-4.683320999145508","1.207628846168518","1.207628846168518","1.207628846168518","188.70339965820312","188.70339965820312","188.70339965820312","51.93046951293945","51.93046951293945","51.93046951293945","187.78494262695312","187.78494262695312","187.78494262695312","71.56626892089844","71.56626892089844","71.56626892089844","36.97962188720703","36.97962188720703","36.97962188720703","189.97396850585938","189.97396850585938","189.97396850585938","","","","","","","","","","","","","","","","","","","187.46585083007812","187.46585083007812","187.46585083007812","69.67388153076172","69.67388153076172","69.67388153076172","189.0391845703125","189.0391845703125","189.0391845703125","54.4041862487793","54.4041862487793","54.4041862487793"
"846","-4.92041540145874","-4.92041540145874","-4.92041540145874","1.2121789455413818","1.2121789455413818","1.2121789455413818","188.70362854003906","188.70362854003906","188.70362854003906","51.88936233520508","51.88936233520508","51.88936233520508","187.78060913085938","187.78060913085938","187.78060913085938","71.6691665649414","71.6691665649414","71.6691665649414","36.97972869873047","36.97972869873047","36.97972869873047","189.9669647216797","189.9669647216797","189.9669647216797","","","","","","","","","","","","","","","","","","","187.47193908691406","187.47193908691406","187.47193908691406","69.9896240234375","69.9896240234375","69.9896240234375","189.05923461914062","189.05923461914062","189.05923461914062","54.503684997558594","54.503684997558594","54.503684997558594"
"847","-5.1343560218811035","-5.1343560218811035","-5.1343560218811035","1.1838266849517822","1.1838266849517822","1.1838266849517822","188.70347595214844","188.70347595214844","188.70347595214844","51.89504623413086","51.89504623413086","51.89504623413086","187.7921142578125","187.7921142578125","187.7921142578125","71.67291259765625","71.67291259765625","71.67291259765625","37.00873947143555","37.00873947143555","37.00873947143555","189.96958923339844","189.96958923339844","189.96958923339844","","","","","","","","","","","","","","","","","","","187.49330139160156","187.49330139160156","187.49330139160156","70.09619903564453","70.09619903564453","70.09619903564453","188.9791717529297","188.9791717529297","188.9791717529297","54.50382995605469","54.50382995605469","54.50382995605469"
"848","-5.225636959075928","-5.225636959075928","-5.225636959075928","1.1831203699111938","1.1831203699111938","1.1831203699111938","188.7047882080078","188.7047882080078","188.7047882080078","51.705020904541016","51.705020904541016","51.705020904541016","187.7912139892578","187.7912139892578","187.7912139892578","71.61292266845703","71.61292266845703","71.61292266845703","37.015594482421875","37.015594482421875","37.015594482421875","189.9595184326172","189.9595184326172","189.9595184326172","","","","","","","","","","","","","","","","","","","187.50363159179688","187.50363159179688","187.50363159179688","69.9205551147461","69.9205551147461","69.9205551147461","188.99562072753906","188.99562072753906","188.99562072753906","54.787322998046875","54.787322998046875","54.787322998046875"
"849","-5.3886566162109375","-5.3886566162109375","-5.3886566162109375","1.192092776298523","1.192092776298523","1.192092776298523","188.70327758789062","188.70327758789062","188.70327758789062","51.654640197753906","51.654640197753906","51.654640197753906","187.83396911621094","187.83396911621094","187.83396911621094","71.6000747680664","71.6000747680664","71.6000747680664","36.97863006591797","36.97863006591797","36.97863006591797","189.96331787109375","189.96331787109375","189.96331787109375","","","","","","","","","","","","","","","","","","","187.5054168701172","187.5054168701172","187.5054168701172","69.86035919189453","69.86035919189453","69.86035919189453","188.95919799804688","188.95919799804688","188.95919799804688","54.73366165161133","54.73366165161133","54.73366165161133"
"850","-5.522819519042969","-5.522819519042969","-5.522819519042969","1.2078415155410767","1.2078415155410767","1.2078415155410767","188.7028350830078","188.7028350830078","188.7028350830078","51.720741271972656","51.720741271972656","51.720741271972656","187.79977416992188","187.79977416992188","187.79977416992188","71.60342407226562","71.60342407226562","71.60342407226562","36.983360290527344","36.983360290527344","36.983360290527344","189.97337341308594","189.97337341308594","189.97337341308594","","","","","","","","","","","","","","","","","","","187.4964141845703","187.4964141845703","187.4964141845703","69.7563247680664","69.7563247680664","69.7563247680664","188.9121856689453","188.9121856689453","188.9121856689453","54.75309371948242","54.75309371948242","54.75309371948242"
"851","-5.558578968048096","-5.558578968048096","-5.558578968048096","1.2342838048934937","1.2342838048934937","1.2342838048934937","188.70364379882812","188.70364379882812","188.70364379882812","51.72080612182617","51.72080612182617","51.72080612182617","187.8021697998047","187.8021697998047","187.8021697998047","71.60374450683594","71.60374450683594","71.60374450683594","36.97998809814453","36.97998809814453","36.97998809814453","189.97348022460938","189.97348022460938","189.97348022460938","","","","","","","","","","","","","","","","","","","187.4971923828125","187.4971923828125","187.4971923828125","69.692138671875","69.692138671875","69.692138671875","188.89793395996094","188.89793395996094","188.89793395996094","54.76039505004883","54.76039505004883","54.76039505004883"
"852","-5.6588568687438965","-5.6588568687438965","-5.6588568687438965","1.2363770008087158","1.2363770008087158","1.2363770008087158","188.70346069335938","188.70346069335938","188.70346069335938","51.848350524902344","51.848350524902344","51.848350524902344","187.7858123779297","187.7858123779297","187.7858123779297","71.63941192626953","71.63941192626953","71.63941192626953","36.97516632080078","36.97516632080078","36.97516632080078","189.98138427734375","189.98138427734375","189.98138427734375","","","","","","","","","","","","","","","","","","","187.45242309570312","187.45242309570312","187.45242309570312","69.64993286132812","69.64993286132812","69.64993286132812","188.90074157714844","188.90074157714844","188.90074157714844","54.79618453979492","54.79618453979492","54.79618453979492"
"853","-5.667906284332275","-5.667906284332275","-5.667906284332275","1.2538232803344727","1.2538232803344727","1.2538232803344727","188.70401000976562","188.70401000976562","188.70401000976562","51.97889709472656","51.97889709472656","51.97889709472656","187.78158569335938","187.78158569335938","187.78158569335938","71.65440368652344","71.65440368652344","71.65440368652344","36.9742546081543","36.9742546081543","36.9742546081543","189.9795379638672","189.9795379638672","189.9795379638672","","","","","","","","","","","","","","","","","","","187.44509887695312","187.44509887695312","187.44509887695312","69.46571350097656","69.46571350097656","69.46571350097656","188.9166717529297","188.9166717529297","188.9166717529297","54.81869125366211","54.81869125366211","54.81869125366211"
"854","-5.661420822143555","-5.661420822143555","-5.661420822143555","1.250626564025879","1.250626564025879","1.250626564025879","188.70294189453125","188.70294189453125","188.70294189453125","52.034881591796875","52.034881591796875","52.034881591796875","187.81285095214844","187.81285095214844","187.81285095214844","71.6720199584961","71.6720199584961","71.6720199584961","36.99474334716797","36.99474334716797","36.99474334716797","189.97311401367188","189.97311401367188","189.97311401367188","","","","","","","","","","","","","","","","","","","187.4510040283203","187.4510040283203","187.4510040283203","69.452880859375","69.452880859375","69.452880859375","188.96316528320312","188.96316528320312","188.96316528320312","54.66238021850586","54.66238021850586","54.66238021850586"
"855","-5.764737606048584","-5.764737606048584","-5.764737606048584","1.2444016933441162","1.2444016933441162","1.2444016933441162","188.70281982421875","188.70281982421875","188.70281982421875","52.0545768737793","52.0545768737793","52.0545768737793","187.787841796875","187.787841796875","187.787841796875","71.6935043334961","71.6935043334961","71.6935043334961","36.992515563964844","36.992515563964844","36.992515563964844","189.97108459472656","189.97108459472656","189.97108459472656","","","","","","","","","","","","","","","","","","","187.4413604736328","187.4413604736328","187.4413604736328","69.3189468383789","69.3189468383789","69.3189468383789","188.9980926513672","188.9980926513672","188.9980926513672","54.58574676513672","54.58574676513672","54.58574676513672"
"856","-5.6667656898498535","-5.6667656898498535","-5.6667656898498535","1.2605568170547485","1.2605568170547485","1.2605568170547485","188.7032012939453","188.7032012939453","188.7032012939453","52.04000473022461","52.04000473022461","52.04000473022461","187.74281311035156","187.74281311035156","187.74281311035156","71.689697265625","71.689697265625","71.689697265625","37.01900100708008","37.01900100708008","37.01900100708008","189.9651336669922","189.9651336669922","189.9651336669922","","","","","","","","","","","","","","","","","","","187.4468994140625","187.4468994140625","187.4468994140625","69.64907836914062","69.64907836914062","69.64907836914062","189.0001983642578","189.0001983642578","189.0001983642578","54.456275939941406","54.456275939941406","54.456275939941406"
"857","-5.794427871704102","-5.794427871704102","-5.794427871704102","1.2781559228897095","1.2781559228897095","1.2781559228897095","188.70120239257812","188.70120239257812","188.70120239257812","52.09308624267578","52.09308624267578","52.09308624267578","187.70399475097656","187.70399475097656","187.70399475097656","71.6982421875","71.6982421875","71.6982421875","37.0582160949707","37.0582160949707","37.0582160949707","189.96453857421875","189.96453857421875","189.96453857421875","","","","","","","","","","","","","","","","","","","187.44227600097656","187.44227600097656","187.44227600097656","69.62977600097656","69.62977600097656","69.62977600097656","188.95469665527344","188.95469665527344","188.95469665527344","54.52267837524414","54.52267837524414","54.52267837524414"
"858","-5.828206539154053","-5.828206539154053","-5.828206539154053","1.2781963348388672","1.2781963348388672","1.2781963348388672","188.70082092285156","188.70082092285156","188.70082092285156","52.17372512817383","52.17372512817383","52.17372512817383","187.6768341064453","187.6768341064453","187.6768341064453","71.6965560913086","71.6965560913086","71.6965560913086","37.059226989746094","37.059226989746094","37.059226989746094","189.96739196777344","189.96739196777344","189.96739196777344","","","","","","","","","","","","","","","","","","","187.47694396972656","187.47694396972656","187.47694396972656","69.50576782226562","69.50576782226562","69.50576782226562","188.97207641601562","188.97207641601562","188.97207641601562","54.36583709716797","54.36583709716797","54.36583709716797"
"859","-5.834646701812744","-5.834646701812744","-5.834646701812744","1.2486084699630737","1.2486084699630737","1.2486084699630737","188.7008819580078","188.7008819580078","188.7008819580078","51.965789794921875","51.965789794921875","51.965789794921875","187.6719207763672","187.6719207763672","187.6719207763672","71.70734405517578","71.70734405517578","71.70734405517578","37.08285903930664","37.08285903930664","37.08285903930664","189.9656524658203","189.9656524658203","189.9656524658203","","","","","","","","","","","","","","","","","","","187.48117065429688","187.48117065429688","187.48117065429688","69.49272155761719","69.49272155761719","69.49272155761719","188.97207641601562","188.97207641601562","188.97207641601562","54.39156723022461","54.39156723022461","54.39156723022461"
"860","-5.8939290046691895","-5.8939290046691895","-5.8939290046691895","1.2150400876998901","1.2150400876998901","1.2150400876998901","188.70083618164062","188.70083618164062","188.70083618164062","51.829097747802734","51.829097747802734","51.829097747802734","187.6525421142578","187.6525421142578","187.6525421142578","71.7074203491211","71.7074203491211","71.7074203491211","37.05644989013672","37.05644989013672","37.05644989013672","189.97003173828125","189.97003173828125","189.97003173828125","","","","","","","","","","","","","","","","","","","187.50250244140625","187.50250244140625","187.50250244140625","69.84283447265625","69.84283447265625","69.84283447265625","188.97079467773438","188.97079467773438","188.97079467773438","54.26312255859375","54.26312255859375","54.26312255859375"
"861","-5.987735271453857","-5.987735271453857","-5.987735271453857","1.1830617189407349","1.1830617189407349","1.1830617189407349","188.70114135742188","188.70114135742188","188.70114135742188","51.96694564819336","51.96694564819336","51.96694564819336","187.71658325195312","187.71658325195312","187.71658325195312","71.6367416381836","71.6367416381836","71.6367416381836","37.04642105102539","37.04642105102539","37.04642105102539","189.96937561035156","189.96937561035156","189.96937561035156","","","","","","","","","","","","","","","","","","","187.50579833984375","187.50579833984375","187.50579833984375","69.79774475097656","69.79774475097656","69.79774475097656","188.96414184570312","188.96414184570312","188.96414184570312","54.24411392211914","54.24411392211914","54.24411392211914"
"862","-6.068244934082031","-6.068244934082031","-6.068244934082031","1.1909245252609253","1.1909245252609253","1.1909245252609253","188.70230102539062","188.70230102539062","188.70230102539062","51.91233825683594","51.91233825683594","51.91233825683594","187.70225524902344","187.70225524902344","187.70225524902344","71.64128875732422","71.64128875732422","71.64128875732422","37.01076889038086","37.01076889038086","37.01076889038086","189.96087646484375","189.96087646484375","189.96087646484375","","","","","","","","","","","","","","","","","","","187.50083923339844","187.50083923339844","187.50083923339844","70.0602035522461","70.0602035522461","70.0602035522461","188.96681213378906","188.96681213378906","188.96681213378906","54.18315124511719","54.18315124511719","54.18315124511719"
"863","-6.134060859680176","-6.134060859680176","-6.134060859680176","1.165187120437622","1.165187120437622","1.165187120437622","188.70233154296875","188.70233154296875","188.70233154296875","51.946346282958984","51.946346282958984","51.946346282958984","187.77777099609375","187.77777099609375","187.77777099609375","71.64906311035156","71.64906311035156","71.64906311035156","37.014198303222656","37.014198303222656","37.014198303222656","189.9613037109375","189.9613037109375","189.9613037109375","","","","","","","","","","","","","","","","","","","187.50350952148438","187.50350952148438","187.50350952148438","69.94583129882812","69.94583129882812","69.94583129882812","188.96458435058594","188.96458435058594","188.96458435058594","54.206138610839844","54.206138610839844","54.206138610839844"
"864","-6.154501914978027","-6.154501914978027","-6.154501914978027","1.1680643558502197","1.1680643558502197","1.1680643558502197","188.7025146484375","188.7025146484375","188.7025146484375","51.958614349365234","51.958614349365234","51.958614349365234","187.77987670898438","187.77987670898438","187.77987670898438","71.64604949951172","71.64604949951172","71.64604949951172","37.014625549316406","37.014625549316406","37.014625549316406","189.9722137451172","189.9722137451172","189.9722137451172","","","","","","","","","","","","","","","","","","","187.51803588867188","187.51803588867188","187.51803588867188","69.89787292480469","69.89787292480469","69.89787292480469","188.9592742919922","188.9592742919922","188.9592742919922","54.239627838134766","54.239627838134766","54.239627838134766"
"865","-6.218566417694092","-6.218566417694092","-6.218566417694092","1.1775684356689453","1.1775684356689453","1.1775684356689453","188.70220947265625","188.70220947265625","188.70220947265625","52.00223922729492","52.00223922729492","52.00223922729492","187.78282165527344","187.78282165527344","187.78282165527344","71.63970947265625","71.63970947265625","71.63970947265625","37.014652252197266","37.014652252197266","37.014652252197266","189.97532653808594","189.97532653808594","189.97532653808594","","","","","","","","","","","","","","","","","","","187.51815795898438","187.51815795898438","187.51815795898438","69.78680419921875","69.78680419921875","69.78680419921875","188.96022033691406","188.96022033691406","188.96022033691406","53.960289001464844","53.960289001464844","53.960289001464844"
"866","-6.36352014541626","-6.36352014541626","-6.36352014541626","1.1549254655838013","1.1549254655838013","1.1549254655838013","188.70318603515625","188.70318603515625","188.70318603515625","51.98977279663086","51.98977279663086","51.98977279663086","187.7699432373047","187.7699432373047","187.7699432373047","71.63616943359375","71.63616943359375","71.63616943359375","37.01615905761719","37.01615905761719","37.01615905761719","189.9716339111328","189.9716339111328","189.9716339111328","","","","","","","","","","","","","","","","","","","187.51773071289062","187.51773071289062","187.51773071289062","69.74684143066406","69.74684143066406","69.74684143066406","188.98765563964844","188.98765563964844","188.98765563964844","53.82548141479492","53.82548141479492","53.82548141479492"
"867","-6.398510932922363","-6.398510932922363","-6.398510932922363","1.129326343536377","1.129326343536377","1.129326343536377","188.7019805908203","188.7019805908203","188.7019805908203","52.09016799926758","52.09016799926758","52.09016799926758","187.7943572998047","187.7943572998047","187.7943572998047","71.63478088378906","71.63478088378906","71.63478088378906","37.02526092529297","37.02526092529297","37.02526092529297","189.9671173095703","189.9671173095703","189.9671173095703","","","","","","","","","","","","","","","","","","","187.5343475341797","187.5343475341797","187.5343475341797","69.58362579345703","69.58362579345703","69.58362579345703","188.9305877685547","188.9305877685547","188.9305877685547","53.83294677734375","53.83294677734375","53.83294677734375"
"868","-6.448930740356445","-6.448930740356445","-6.448930740356445","1.1238336563110352","1.1238336563110352","1.1238336563110352","188.70079040527344","188.70079040527344","188.70079040527344","52.07353210449219","52.07353210449219","52.07353210449219","187.8540496826172","187.8540496826172","187.8540496826172","71.65404510498047","71.65404510498047","71.65404510498047","37.01933288574219","37.01933288574219","37.01933288574219","189.9603271484375","189.9603271484375","189.9603271484375","","","","","","","","","","","","","","","","","","","187.53732299804688","187.53732299804688","187.53732299804688","69.52095031738281","69.52095031738281","69.52095031738281","188.93284606933594","188.93284606933594","188.93284606933594","53.80133056640625","53.80133056640625","53.80133056640625"
"869","-6.554184436798096","-6.554184436798096","-6.554184436798096","1.142566204071045","1.142566204071045","1.142566204071045","188.70091247558594","188.70091247558594","188.70091247558594","52.01911926269531","52.01911926269531","52.01911926269531","187.85861206054688","187.85861206054688","187.85861206054688","71.65414428710938","71.65414428710938","71.65414428710938","37.007225036621094","37.007225036621094","37.007225036621094","189.9605255126953","189.9605255126953","189.9605255126953","","","","","","","","","","","","","","","","","","","187.54434204101562","187.54434204101562","187.54434204101562","69.40535736083984","69.40535736083984","69.40535736083984","188.9280242919922","188.9280242919922","188.9280242919922","53.613101959228516","53.613101959228516","53.613101959228516"
"870","-6.655280113220215","-6.655280113220215","-6.655280113220215","1.1531481742858887","1.1531481742858887","1.1531481742858887","188.70118713378906","188.70118713378906","188.70118713378906","51.973419189453125","51.973419189453125","51.973419189453125","187.89337158203125","187.89337158203125","187.89337158203125","71.76948547363281","71.76948547363281","71.76948547363281","37.02983474731445","37.02983474731445","37.02983474731445","189.9628143310547","189.9628143310547","189.9628143310547","","","","","","","","","","","","","","","","","","","187.5482940673828","187.5482940673828","187.5482940673828","69.21797180175781","69.21797180175781","69.21797180175781","188.90538024902344","188.90538024902344","188.90538024902344","53.29572296142578","53.29572296142578","53.29572296142578"
"871","-6.762476921081543","-6.762476921081543","-6.762476921081543","1.153768539428711","1.153768539428711","1.153768539428711","188.70187377929688","188.70187377929688","188.70187377929688","52.06513977050781","52.06513977050781","52.06513977050781","187.86517333984375","187.86517333984375","187.86517333984375","71.76200866699219","71.76200866699219","71.76200866699219","37.05705642700195","37.05705642700195","37.05705642700195","189.962890625","189.962890625","189.962890625","","","","","","","","","","","","","","","","","","","187.5361328125","187.5361328125","187.5361328125","69.1968765258789","69.1968765258789","69.1968765258789","188.90884399414062","188.90884399414062","188.90884399414062","53.37635803222656","53.37635803222656","53.37635803222656"
"872","-6.753945827484131","-6.753945827484131","-6.753945827484131","1.1154229640960693","1.1154229640960693","1.1154229640960693","188.70115661621094","188.70115661621094","188.70115661621094","51.86057662963867","51.86057662963867","51.86057662963867","187.9069061279297","187.9069061279297","187.9069061279297","71.75865173339844","71.75865173339844","71.75865173339844","37.02518844604492","37.02518844604492","37.02518844604492","189.95411682128906","189.95411682128906","189.95411682128906","","","","","","","","","","","","","","","","","","","187.52615356445312","187.52615356445312","187.52615356445312","69.28221130371094","69.28221130371094","69.28221130371094","188.89634704589844","188.89634704589844","188.89634704589844","53.372474670410156","53.372474670410156","53.372474670410156"
"873","-6.814062595367432","-6.814062595367432","-6.814062595367432","1.1142363548278809","1.1142363548278809","1.1142363548278809","188.70367431640625","188.70367431640625","188.70367431640625","51.89217758178711","51.89217758178711","51.89217758178711","187.9711151123047","187.9711151123047","187.9711151123047","71.75788116455078","71.75788116455078","71.75788116455078","37.05697250366211","37.05697250366211","37.05697250366211","189.95277404785156","189.95277404785156","189.95277404785156","","","","","","","","","","","","","","","","","","","187.5389404296875","187.5389404296875","187.5389404296875","68.94181823730469","68.94181823730469","68.94181823730469","188.9437255859375","188.9437255859375","188.9437255859375","53.50319290161133","53.50319290161133","53.50319290161133"
"874","-6.87513542175293","-6.87513542175293","-6.87513542175293","1.1170654296875","1.1170654296875","1.1170654296875","188.70138549804688","188.70138549804688","188.70138549804688","51.905784606933594","51.905784606933594","51.905784606933594","187.93397521972656","187.93397521972656","187.93397521972656","71.7616195678711","71.7616195678711","71.7616195678711","37.05439758300781","37.05439758300781","37.05439758300781","189.9473876953125","189.9473876953125","189.9473876953125","","","","","","","","","","","","","","","","","","","187.52162170410156","187.52162170410156","187.52162170410156","69.04373168945312","69.04373168945312","69.04373168945312","188.98883056640625","188.98883056640625","188.98883056640625","53.522708892822266","53.522708892822266","53.522708892822266"
"875","-6.9457502365112305","-6.9457502365112305","-6.9457502365112305","1.1596767902374268","1.1596767902374268","1.1596767902374268","188.70077514648438","188.70077514648438","188.70077514648438","51.75244903564453","51.75244903564453","51.75244903564453","187.98146057128906","187.98146057128906","187.98146057128906","71.6532211303711","71.6532211303711","71.6532211303711","37.045475006103516","37.045475006103516","37.045475006103516","189.947021484375","189.947021484375","189.947021484375","","","","","","","","","","","","","","","","","","","187.55795288085938","187.55795288085938","187.55795288085938","69.13986206054688","69.13986206054688","69.13986206054688","188.9889678955078","188.9889678955078","188.9889678955078","53.2689323425293","53.2689323425293","53.2689323425293"
"876","-6.961515426635742","-6.961515426635742","-6.961515426635742","1.1495457887649536","1.1495457887649536","1.1495457887649536","188.70079040527344","188.70079040527344","188.70079040527344","51.82838439941406","51.82838439941406","51.82838439941406","187.96908569335938","187.96908569335938","187.96908569335938","71.69766235351562","71.69766235351562","71.69766235351562","37.02438735961914","37.02438735961914","37.02438735961914","189.9442901611328","189.9442901611328","189.9442901611328","","","","","","","","","","","","","","","","","","","187.5894012451172","187.5894012451172","187.5894012451172","69.06446075439453","69.06446075439453","69.06446075439453","189.017578125","189.017578125","189.017578125","53.24907302856445","53.24907302856445","53.24907302856445"
"877","-6.91812801361084","-6.91812801361084","-6.91812801361084","1.1539114713668823","1.1539114713668823","1.1539114713668823","188.7027587890625","188.7027587890625","188.7027587890625","51.84989929199219","51.84989929199219","51.84989929199219","188.00587463378906","188.00587463378906","188.00587463378906","71.65985107421875","71.65985107421875","71.65985107421875","37.024471282958984","37.024471282958984","37.024471282958984","189.9354705810547","189.9354705810547","189.9354705810547","","","","","","","","","","","","","","","","","","","187.6262969970703","187.6262969970703","187.6262969970703","69.06970977783203","69.06970977783203","69.06970977783203","189.03286743164062","189.03286743164062","189.03286743164062","53.19721984863281","53.19721984863281","53.19721984863281"
