"Step","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MAX"
"630","1.1832979917526245","1.1832979917526245","1.1832979917526245","188.74374389648438","188.74374389648438","188.74374389648438","54.486942291259766","54.486942291259766","54.486942291259766","","","","188.82574462890625","188.82574462890625","188.82574462890625","53.2923583984375","53.2923583984375","53.2923583984375"
"631","1.1873037815093994","1.1873037815093994","1.1873037815093994","188.74609375","188.74609375","188.74609375","54.55610275268555","54.55610275268555","54.55610275268555","","","","188.8278350830078","188.8278350830078","188.8278350830078","53.54472351074219","53.54472351074219","53.54472351074219"
"632","1.1947708129882812","1.1947708129882812","1.1947708129882812","188.74827575683594","188.74827575683594","188.74827575683594","54.58782958984375","54.58782958984375","54.58782958984375","","","","188.83082580566406","188.83082580566406","188.83082580566406","53.34436798095703","53.34436798095703","53.34436798095703"
"633","1.192124366760254","1.192124366760254","1.192124366760254","188.74942016601562","188.74942016601562","188.74942016601562","54.654788970947266","54.654788970947266","54.654788970947266","","","","188.8145294189453","188.8145294189453","188.8145294189453","53.421661376953125","53.421661376953125","53.421661376953125"
"634","1.1893348693847656","1.1893348693847656","1.1893348693847656","188.7493896484375","188.7493896484375","188.7493896484375","54.72193908691406","54.72193908691406","54.72193908691406","","","","188.81634521484375","188.81634521484375","188.81634521484375","53.43213653564453","53.43213653564453","53.43213653564453"
"635","1.1993277072906494","1.1993277072906494","1.1993277072906494","188.75289916992188","188.75289916992188","188.75289916992188","54.71204376220703","54.71204376220703","54.71204376220703","","","","188.8172149658203","188.8172149658203","188.8172149658203","53.220951080322266","53.220951080322266","53.220951080322266"
"636","1.194542646408081","1.194542646408081","1.194542646408081","188.75494384765625","188.75494384765625","188.75494384765625","54.796363830566406","54.796363830566406","54.796363830566406","","","","188.81268310546875","188.81268310546875","188.81268310546875","53.37790298461914","53.37790298461914","53.37790298461914"
"637","1.2296435832977295","1.2296435832977295","1.2296435832977295","188.76792907714844","188.76792907714844","188.76792907714844","54.7810173034668","54.7810173034668","54.7810173034668","","","","188.8128662109375","188.8128662109375","188.8128662109375","53.34360122680664","53.34360122680664","53.34360122680664"
"638","1.2558224201202393","1.2558224201202393","1.2558224201202393","188.77667236328125","188.77667236328125","188.77667236328125","54.83064651489258","54.83064651489258","54.83064651489258","","","","188.8148651123047","188.8148651123047","188.8148651123047","53.0969123840332","53.0969123840332","53.0969123840332"
"639","1.2542933225631714","1.2542933225631714","1.2542933225631714","188.77923583984375","188.77923583984375","188.77923583984375","54.80915069580078","54.80915069580078","54.80915069580078","","","","188.74899291992188","188.74899291992188","188.74899291992188","53.32316970825195","53.32316970825195","53.32316970825195"
"640","1.287329912185669","1.287329912185669","1.287329912185669","188.78030395507812","188.78030395507812","188.78030395507812","54.83092498779297","54.83092498779297","54.83092498779297","","","","188.74664306640625","188.74664306640625","188.74664306640625","53.19140625","53.19140625","53.19140625"
"641","1.280400037765503","1.280400037765503","1.280400037765503","188.78244018554688","188.78244018554688","188.78244018554688","54.99050521850586","54.99050521850586","54.99050521850586","","","","188.74099731445312","188.74099731445312","188.74099731445312","53.43438720703125","53.43438720703125","53.43438720703125"
"642","1.2925199270248413","1.2925199270248413","1.2925199270248413","188.78515625","188.78515625","188.78515625","55.01716232299805","55.01716232299805","55.01716232299805","","","","188.73728942871094","188.73728942871094","188.73728942871094","53.629207611083984","53.629207611083984","53.629207611083984"
"643","1.2985340356826782","1.2985340356826782","1.2985340356826782","188.81719970703125","188.81719970703125","188.81719970703125","55.02622604370117","55.02622604370117","55.02622604370117","","","","188.7411346435547","188.7411346435547","188.7411346435547","53.63138961791992","53.63138961791992","53.63138961791992"
"644","1.270688533782959","1.270688533782959","1.270688533782959","188.82009887695312","188.82009887695312","188.82009887695312","54.98811721801758","54.98811721801758","54.98811721801758","","","","188.7424774169922","188.7424774169922","188.7424774169922","53.27351760864258","53.27351760864258","53.27351760864258"
"645","1.274359941482544","1.274359941482544","1.274359941482544","188.82411193847656","188.82411193847656","188.82411193847656","55.016231536865234","55.016231536865234","55.016231536865234","","","","188.7411346435547","188.7411346435547","188.7411346435547","53.24412536621094","53.24412536621094","53.24412536621094"
"646","1.2769569158554077","1.2769569158554077","1.2769569158554077","188.82835388183594","188.82835388183594","188.82835388183594","54.98339080810547","54.98339080810547","54.98339080810547","","","","188.7384796142578","188.7384796142578","188.7384796142578","53.49104690551758","53.49104690551758","53.49104690551758"
"647","1.273993730545044","1.273993730545044","1.273993730545044","188.8659210205078","188.8659210205078","188.8659210205078","54.81736373901367","54.81736373901367","54.81736373901367","","","","188.72708129882812","188.72708129882812","188.72708129882812","53.43538284301758","53.43538284301758","53.43538284301758"
"648","1.2223713397979736","1.2223713397979736","1.2223713397979736","188.86593627929688","188.86593627929688","188.86593627929688","54.86245346069336","54.86245346069336","54.86245346069336","","","","188.72731018066406","188.72731018066406","188.72731018066406","53.2059211730957","53.2059211730957","53.2059211730957"
"649","1.2273337841033936","1.2273337841033936","1.2273337841033936","188.86949157714844","188.86949157714844","188.86949157714844","54.867469787597656","54.867469787597656","54.867469787597656","","","","188.73260498046875","188.73260498046875","188.73260498046875","53.32490158081055","53.32490158081055","53.32490158081055"
"650","1.2319904565811157","1.2319904565811157","1.2319904565811157","188.86875915527344","188.86875915527344","188.86875915527344","54.876888275146484","54.876888275146484","54.876888275146484","","","","188.74114990234375","188.74114990234375","188.74114990234375","53.3006591796875","53.3006591796875","53.3006591796875"
"651","1.1882203817367554","1.1882203817367554","1.1882203817367554","188.87281799316406","188.87281799316406","188.87281799316406","54.80918884277344","54.80918884277344","54.80918884277344","","","","188.7250518798828","188.7250518798828","188.7250518798828","53.20009231567383","53.20009231567383","53.20009231567383"
"652","1.1769860982894897","1.1769860982894897","1.1769860982894897","188.8715057373047","188.8715057373047","188.8715057373047","54.72459411621094","54.72459411621094","54.72459411621094","","","","188.72784423828125","188.72784423828125","188.72784423828125","53.309814453125","53.309814453125","53.309814453125"
"653","1.1880797147750854","1.1880797147750854","1.1880797147750854","188.8717498779297","188.8717498779297","188.8717498779297","54.71883773803711","54.71883773803711","54.71883773803711","","","","188.72637939453125","188.72637939453125","188.72637939453125","53.41981506347656","53.41981506347656","53.41981506347656"
"654","1.2021150588989258","1.2021150588989258","1.2021150588989258","188.87461853027344","188.87461853027344","188.87461853027344","54.649505615234375","54.649505615234375","54.649505615234375","","","","188.7268524169922","188.7268524169922","188.7268524169922","53.61763381958008","53.61763381958008","53.61763381958008"
"655","1.1999990940093994","1.1999990940093994","1.1999990940093994","188.87779235839844","188.87779235839844","188.87779235839844","54.6500129699707","54.6500129699707","54.6500129699707","","","","188.7333526611328","188.7333526611328","188.7333526611328","53.5756950378418","53.5756950378418","53.5756950378418"
"656","1.194792628288269","1.194792628288269","1.194792628288269","188.87789916992188","188.87789916992188","188.87789916992188","54.65206527709961","54.65206527709961","54.65206527709961","","","","188.73060607910156","188.73060607910156","188.73060607910156","53.624114990234375","53.624114990234375","53.624114990234375"
"657","1.222733497619629","1.222733497619629","1.222733497619629","188.88511657714844","188.88511657714844","188.88511657714844","54.653236389160156","54.653236389160156","54.653236389160156","","","","188.73040771484375","188.73040771484375","188.73040771484375","53.333003997802734","53.333003997802734","53.333003997802734"
"658","1.2152540683746338","1.2152540683746338","1.2152540683746338","188.89117431640625","188.89117431640625","188.89117431640625","54.65831756591797","54.65831756591797","54.65831756591797","","","","188.72743225097656","188.72743225097656","188.72743225097656","53.251651763916016","53.251651763916016","53.251651763916016"
"659","1.122591257095337","1.122591257095337","1.122591257095337","188.89859008789062","188.89859008789062","188.89859008789062","54.658199310302734","54.658199310302734","54.658199310302734","","","","188.73194885253906","188.73194885253906","188.73194885253906","53.291507720947266","53.291507720947266","53.291507720947266"
"660","1.1145390272140503","1.1145390272140503","1.1145390272140503","188.90574645996094","188.90574645996094","188.90574645996094","54.612770080566406","54.612770080566406","54.612770080566406","","","","188.73268127441406","188.73268127441406","188.73268127441406","53.17217254638672","53.17217254638672","53.17217254638672"
"661","1.1208140850067139","1.1208140850067139","1.1208140850067139","188.9102020263672","188.9102020263672","188.9102020263672","54.68205261230469","54.68205261230469","54.68205261230469","","","","188.72938537597656","188.72938537597656","188.72938537597656","53.0930061340332","53.0930061340332","53.0930061340332"
"662","1.1204413175582886","1.1204413175582886","1.1204413175582886","188.9247283935547","188.9247283935547","188.9247283935547","54.66328811645508","54.66328811645508","54.66328811645508","","","","188.7274932861328","188.7274932861328","188.7274932861328","53.195030212402344","53.195030212402344","53.195030212402344"
"663","1.1299653053283691","1.1299653053283691","1.1299653053283691","188.9239044189453","188.9239044189453","188.9239044189453","54.75026321411133","54.75026321411133","54.75026321411133","","","","188.72637939453125","188.72637939453125","188.72637939453125","53.181610107421875","53.181610107421875","53.181610107421875"
"664","1.137856364250183","1.137856364250183","1.137856364250183","188.927490234375","188.927490234375","188.927490234375","54.73183822631836","54.73183822631836","54.73183822631836","","","","188.72463989257812","188.72463989257812","188.72463989257812","53.32783508300781","53.32783508300781","53.32783508300781"
"665","1.1376346349716187","1.1376346349716187","1.1376346349716187","188.9293212890625","188.9293212890625","188.9293212890625","54.70521545410156","54.70521545410156","54.70521545410156","","","","188.72720336914062","188.72720336914062","188.72720336914062","53.1639404296875","53.1639404296875","53.1639404296875"
"666","1.0972477197647095","1.0972477197647095","1.0972477197647095","188.93405151367188","188.93405151367188","188.93405151367188","54.658958435058594","54.658958435058594","54.658958435058594","","","","188.7240447998047","188.7240447998047","188.7240447998047","53.021034240722656","53.021034240722656","53.021034240722656"
"667","1.1269265413284302","1.1269265413284302","1.1269265413284302","188.9395751953125","188.9395751953125","188.9395751953125","54.639400482177734","54.639400482177734","54.639400482177734","","","","188.73406982421875","188.73406982421875","188.73406982421875","52.92563247680664","52.92563247680664","52.92563247680664"
"668","1.1372125148773193","1.1372125148773193","1.1372125148773193","188.94334411621094","188.94334411621094","188.94334411621094","54.64986038208008","54.64986038208008","54.64986038208008","","","","188.73204040527344","188.73204040527344","188.73204040527344","53.14852523803711","53.14852523803711","53.14852523803711"
"669","1.1337649822235107","1.1337649822235107","1.1337649822235107","188.95382690429688","188.95382690429688","188.95382690429688","54.68669509887695","54.68669509887695","54.68669509887695","","","","188.73175048828125","188.73175048828125","188.73175048828125","53.08396530151367","53.08396530151367","53.08396530151367"
"670","1.1320018768310547","1.1320018768310547","1.1320018768310547","188.95632934570312","188.95632934570312","188.95632934570312","54.69380569458008","54.69380569458008","54.69380569458008","","","","188.7346649169922","188.7346649169922","188.7346649169922","52.98329162597656","52.98329162597656","52.98329162597656"
"671","1.1610164642333984","1.1610164642333984","1.1610164642333984","188.95809936523438","188.95809936523438","188.95809936523438","54.683387756347656","54.683387756347656","54.683387756347656","","","","188.73492431640625","188.73492431640625","188.73492431640625","52.794124603271484","52.794124603271484","52.794124603271484"
"672","1.1562572717666626","1.1562572717666626","1.1562572717666626","188.98928833007812","188.98928833007812","188.98928833007812","54.66000747680664","54.66000747680664","54.66000747680664","","","","188.7323760986328","188.7323760986328","188.7323760986328","53.021278381347656","53.021278381347656","53.021278381347656"
"673","1.1518285274505615","1.1518285274505615","1.1518285274505615","188.9867706298828","188.9867706298828","188.9867706298828","54.65068435668945","54.65068435668945","54.65068435668945","","","","188.73236083984375","188.73236083984375","188.73236083984375","52.97111129760742","52.97111129760742","52.97111129760742"
"674","1.1385027170181274","1.1385027170181274","1.1385027170181274","188.99501037597656","188.99501037597656","188.99501037597656","54.661930084228516","54.661930084228516","54.661930084228516","","","","188.7258758544922","188.7258758544922","188.7258758544922","52.99906921386719","52.99906921386719","52.99906921386719"
"675","1.1275240182876587","1.1275240182876587","1.1275240182876587","188.98785400390625","188.98785400390625","188.98785400390625","54.62732696533203","54.62732696533203","54.62732696533203","","","","188.72695922851562","188.72695922851562","188.72695922851562","53.32002639770508","53.32002639770508","53.32002639770508"
"676","1.136435866355896","1.136435866355896","1.136435866355896","188.98178100585938","188.98178100585938","188.98178100585938","54.604736328125","54.604736328125","54.604736328125","","","","188.74644470214844","188.74644470214844","188.74644470214844","53.44557189941406","53.44557189941406","53.44557189941406"
"677","1.150742530822754","1.150742530822754","1.150742530822754","189.005126953125","189.005126953125","189.005126953125","54.57157897949219","54.57157897949219","54.57157897949219","","","","188.74566650390625","188.74566650390625","188.74566650390625","53.62384033203125","53.62384033203125","53.62384033203125"
"678","1.145159363746643","1.145159363746643","1.145159363746643","189.01950073242188","189.01950073242188","189.01950073242188","54.532474517822266","54.532474517822266","54.532474517822266","","","","188.74473571777344","188.74473571777344","188.74473571777344","53.654048919677734","53.654048919677734","53.654048919677734"
"679","1.1299124956130981","1.1299124956130981","1.1299124956130981","189.0550079345703","189.0550079345703","189.0550079345703","54.498291015625","54.498291015625","54.498291015625","","","","188.7350311279297","188.7350311279297","188.7350311279297","53.27785873413086","53.27785873413086","53.27785873413086"
"680","1.1243958473205566","1.1243958473205566","1.1243958473205566","189.0618438720703","189.0618438720703","189.0618438720703","54.428932189941406","54.428932189941406","54.428932189941406","","","","188.73422241210938","188.73422241210938","188.73422241210938","53.32237243652344","53.32237243652344","53.32237243652344"
"681","1.1280966997146606","1.1280966997146606","1.1280966997146606","189.0625762939453","189.0625762939453","189.0625762939453","54.43656921386719","54.43656921386719","54.43656921386719","","","","188.73362731933594","188.73362731933594","188.73362731933594","53.63031005859375","53.63031005859375","53.63031005859375"
"682","1.0629757642745972","1.0629757642745972","1.0629757642745972","189.06080627441406","189.06080627441406","189.06080627441406","54.39248275756836","54.39248275756836","54.39248275756836","","","","188.73387145996094","188.73387145996094","188.73387145996094","53.53776168823242","53.53776168823242","53.53776168823242"
"683","1.058203101158142","1.058203101158142","1.058203101158142","189.0711212158203","189.0711212158203","189.0711212158203","54.35297393798828","54.35297393798828","54.35297393798828","","","","188.7266082763672","188.7266082763672","188.7266082763672","53.41183853149414","53.41183853149414","53.41183853149414"
"684","1.0354522466659546","1.0354522466659546","1.0354522466659546","189.09022521972656","189.09022521972656","189.09022521972656","54.33675003051758","54.33675003051758","54.33675003051758","","","","188.72467041015625","188.72467041015625","188.72467041015625","53.37942886352539","53.37942886352539","53.37942886352539"
"685","1.0403475761413574","1.0403475761413574","1.0403475761413574","189.08953857421875","189.08953857421875","189.08953857421875","54.324180603027344","54.324180603027344","54.324180603027344","","","","188.7271728515625","188.7271728515625","188.7271728515625","53.300262451171875","53.300262451171875","53.300262451171875"
"686","1.051481008529663","1.051481008529663","1.051481008529663","189.09814453125","189.09814453125","189.09814453125","54.31033706665039","54.31033706665039","54.31033706665039","","","","188.72796630859375","188.72796630859375","188.72796630859375","53.449790954589844","53.449790954589844","53.449790954589844"
"687","1.0440627336502075","1.0440627336502075","1.0440627336502075","189.14031982421875","189.14031982421875","189.14031982421875","54.285831451416016","54.285831451416016","54.285831451416016","","","","188.72470092773438","188.72470092773438","188.72470092773438","53.4852294921875","53.4852294921875","53.4852294921875"
"688","1.0318526029586792","1.0318526029586792","1.0318526029586792","189.13894653320312","189.13894653320312","189.13894653320312","54.28117370605469","54.28117370605469","54.28117370605469","","","","188.7256622314453","188.7256622314453","188.7256622314453","53.47739028930664","53.47739028930664","53.47739028930664"
"689","1.036191463470459","1.036191463470459","1.036191463470459","189.13694763183594","189.13694763183594","189.13694763183594","54.23884201049805","54.23884201049805","54.23884201049805","","","","188.72055053710938","188.72055053710938","188.72055053710938","53.537689208984375","53.537689208984375","53.537689208984375"
"690","0.9824258089065552","0.9824258089065552","0.9824258089065552","189.1107635498047","189.1107635498047","189.1107635498047","54.24542999267578","54.24542999267578","54.24542999267578","","","","188.72012329101562","188.72012329101562","188.72012329101562","53.555118560791016","53.555118560791016","53.555118560791016"
"691","1.0142252445220947","1.0142252445220947","1.0142252445220947","189.1083984375","189.1083984375","189.1083984375","54.33721160888672","54.33721160888672","54.33721160888672","","","","188.71205139160156","188.71205139160156","188.71205139160156","53.58195114135742","53.58195114135742","53.58195114135742"
"692","1.0149205923080444","1.0149205923080444","1.0149205923080444","189.1174774169922","189.1174774169922","189.1174774169922","54.311397552490234","54.311397552490234","54.311397552490234","","","","188.71060180664062","188.71060180664062","188.71060180664062","53.67473602294922","53.67473602294922","53.67473602294922"
"693","1.0118598937988281","1.0118598937988281","1.0118598937988281","189.11367797851562","189.11367797851562","189.11367797851562","54.320167541503906","54.320167541503906","54.320167541503906","","","","188.7095489501953","188.7095489501953","188.7095489501953","53.76057052612305","53.76057052612305","53.76057052612305"
"694","1.0236756801605225","1.0236756801605225","1.0236756801605225","189.11981201171875","189.11981201171875","189.11981201171875","54.48408889770508","54.48408889770508","54.48408889770508","","","","188.70831298828125","188.70831298828125","188.70831298828125","53.86005401611328","53.86005401611328","53.86005401611328"
"695","1.0756665468215942","1.0756665468215942","1.0756665468215942","189.1186065673828","189.1186065673828","189.1186065673828","54.35349655151367","54.35349655151367","54.35349655151367","","","","188.70687866210938","188.70687866210938","188.70687866210938","54.05711364746094","54.05711364746094","54.05711364746094"
"696","1.066291093826294","1.066291093826294","1.066291093826294","189.11611938476562","189.11611938476562","189.11611938476562","54.3264045715332","54.3264045715332","54.3264045715332","","","","188.70980834960938","188.70980834960938","188.70980834960938","53.83949279785156","53.83949279785156","53.83949279785156"
"697","1.0665063858032227","1.0665063858032227","1.0665063858032227","189.1238250732422","189.1238250732422","189.1238250732422","54.316410064697266","54.316410064697266","54.316410064697266","","","","188.7236785888672","188.7236785888672","188.7236785888672","53.84794998168945","53.84794998168945","53.84794998168945"
"698","1.1132560968399048","1.1132560968399048","1.1132560968399048","189.11941528320312","189.11941528320312","189.11941528320312","54.39091873168945","54.39091873168945","54.39091873168945","","","","188.7217254638672","188.7217254638672","188.7217254638672","53.882728576660156","53.882728576660156","53.882728576660156"
"699","1.122061848640442","1.122061848640442","1.122061848640442","189.12013244628906","189.12013244628906","189.12013244628906","54.44145965576172","54.44145965576172","54.44145965576172","","","","188.7215576171875","188.7215576171875","188.7215576171875","53.908267974853516","53.908267974853516","53.908267974853516"
"700","1.12006413936615","1.12006413936615","1.12006413936615","189.12132263183594","189.12132263183594","189.12132263183594","54.463470458984375","54.463470458984375","54.463470458984375","","","","188.70252990722656","188.70252990722656","188.70252990722656","53.736541748046875","53.736541748046875","53.736541748046875"
"701","1.1374623775482178","1.1374623775482178","1.1374623775482178","189.11886596679688","189.11886596679688","189.11886596679688","54.58600616455078","54.58600616455078","54.58600616455078","","","","188.7099151611328","188.7099151611328","188.7099151611328","53.705997467041016","53.705997467041016","53.705997467041016"
"702","1.1442492008209229","1.1442492008209229","1.1442492008209229","189.1147003173828","189.1147003173828","189.1147003173828","54.74637222290039","54.74637222290039","54.74637222290039","","","","188.71083068847656","188.71083068847656","188.71083068847656","53.45050048828125","53.45050048828125","53.45050048828125"
"703","1.1468408107757568","1.1468408107757568","1.1468408107757568","189.11630249023438","189.11630249023438","189.11630249023438","54.72492599487305","54.72492599487305","54.72492599487305","","","","188.7694549560547","188.7694549560547","188.7694549560547","53.65932846069336","53.65932846069336","53.65932846069336"
"704","1.140420913696289","1.140420913696289","1.140420913696289","189.11061096191406","189.11061096191406","189.11061096191406","54.71567153930664","54.71567153930664","54.71567153930664","","","","188.77035522460938","188.77035522460938","188.77035522460938","53.715946197509766","53.715946197509766","53.715946197509766"
"705","1.10342276096344","1.10342276096344","1.10342276096344","189.10536193847656","189.10536193847656","189.10536193847656","54.70040512084961","54.70040512084961","54.70040512084961","","","","188.79759216308594","188.79759216308594","188.79759216308594","53.6828727722168","53.6828727722168","53.6828727722168"
"706","1.1940361261367798","1.1940361261367798","1.1940361261367798","189.0972137451172","189.0972137451172","189.0972137451172","54.733699798583984","54.733699798583984","54.733699798583984","","","","188.79913330078125","188.79913330078125","188.79913330078125","53.8192024230957","53.8192024230957","53.8192024230957"
"707","1.2071781158447266","1.2071781158447266","1.2071781158447266","189.0885772705078","189.0885772705078","189.0885772705078","54.767642974853516","54.767642974853516","54.767642974853516","","","","188.8066864013672","188.8066864013672","188.8066864013672","53.87269592285156","53.87269592285156","53.87269592285156"
"708","1.2009035348892212","1.2009035348892212","1.2009035348892212","189.0813751220703","189.0813751220703","189.0813751220703","54.750450134277344","54.750450134277344","54.750450134277344","","","","188.8064727783203","188.8064727783203","188.8064727783203","53.834415435791016","53.834415435791016","53.834415435791016"
"709","1.2000073194503784","1.2000073194503784","1.2000073194503784","189.06533813476562","189.06533813476562","189.06533813476562","54.7362174987793","54.7362174987793","54.7362174987793","","","","188.83055114746094","188.83055114746094","188.83055114746094","54.03084945678711","54.03084945678711","54.03084945678711"
"710","1.1908676624298096","1.1908676624298096","1.1908676624298096","189.06590270996094","189.06590270996094","189.06590270996094","54.726810455322266","54.726810455322266","54.726810455322266","","","","188.8291778564453","188.8291778564453","188.8291778564453","54.0223388671875","54.0223388671875","54.0223388671875"
"711","1.176916241645813","1.176916241645813","1.176916241645813","189.06069946289062","189.06069946289062","189.06069946289062","54.712547302246094","54.712547302246094","54.712547302246094","","","","188.83395385742188","188.83395385742188","188.83395385742188","53.71937942504883","53.71937942504883","53.71937942504883"
"712","1.1809591054916382","1.1809591054916382","1.1809591054916382","189.0570068359375","189.0570068359375","189.0570068359375","54.72258758544922","54.72258758544922","54.72258758544922","","","","188.83448791503906","188.83448791503906","188.83448791503906","53.727210998535156","53.727210998535156","53.727210998535156"
"713","1.2091693878173828","1.2091693878173828","1.2091693878173828","189.04991149902344","189.04991149902344","189.04991149902344","54.75785827636719","54.75785827636719","54.75785827636719","","","","188.86329650878906","188.86329650878906","188.86329650878906","53.78275680541992","53.78275680541992","53.78275680541992"
"714","1.2033562660217285","1.2033562660217285","1.2033562660217285","189.04336547851562","189.04336547851562","189.04336547851562","54.76226043701172","54.76226043701172","54.76226043701172","","","","188.87313842773438","188.87313842773438","188.87313842773438","53.843902587890625","53.843902587890625","53.843902587890625"
"715","1.1933443546295166","1.1933443546295166","1.1933443546295166","189.03994750976562","189.03994750976562","189.03994750976562","54.741111755371094","54.741111755371094","54.741111755371094","","","","188.87002563476562","188.87002563476562","188.87002563476562","54.06193161010742","54.06193161010742","54.06193161010742"
"716","1.1937001943588257","1.1937001943588257","1.1937001943588257","189.02743530273438","189.02743530273438","189.02743530273438","54.73799514770508","54.73799514770508","54.73799514770508","","","","188.8868408203125","188.8868408203125","188.8868408203125","53.90289306640625","53.90289306640625","53.90289306640625"
"717","1.1980671882629395","1.1980671882629395","1.1980671882629395","189.02243041992188","189.02243041992188","189.02243041992188","54.7995491027832","54.7995491027832","54.7995491027832","","","","188.88706970214844","188.88706970214844","188.88706970214844","53.84585952758789","53.84585952758789","53.84585952758789"
"718","1.2023571729660034","1.2023571729660034","1.2023571729660034","189.02159118652344","189.02159118652344","189.02159118652344","54.7841911315918","54.7841911315918","54.7841911315918","","","","188.8889923095703","188.8889923095703","188.8889923095703","53.601356506347656","53.601356506347656","53.601356506347656"
"719","1.204393744468689","1.204393744468689","1.204393744468689","188.98648071289062","188.98648071289062","188.98648071289062","54.77717971801758","54.77717971801758","54.77717971801758","","","","188.9092254638672","188.9092254638672","188.9092254638672","53.58937454223633","53.58937454223633","53.58937454223633"
"720","1.2009278535842896","1.2009278535842896","1.2009278535842896","188.98739624023438","188.98739624023438","188.98739624023438","54.76468276977539","54.76468276977539","54.76468276977539","","","","188.9278564453125","188.9278564453125","188.9278564453125","53.86552047729492","53.86552047729492","53.86552047729492"
"721","1.205021858215332","1.205021858215332","1.205021858215332","188.97828674316406","188.97828674316406","188.97828674316406","54.76819610595703","54.76819610595703","54.76819610595703","","","","188.91917419433594","188.91917419433594","188.91917419433594","53.64873504638672","53.64873504638672","53.64873504638672"
"722","1.1426743268966675","1.1426743268966675","1.1426743268966675","188.9755401611328","188.9755401611328","188.9755401611328","54.80964279174805","54.80964279174805","54.80964279174805","","","","188.92437744140625","188.92437744140625","188.92437744140625","53.598384857177734","53.598384857177734","53.598384857177734"
"723","1.0475479364395142","1.0475479364395142","1.0475479364395142","188.9771270751953","188.9771270751953","188.9771270751953","54.78837585449219","54.78837585449219","54.78837585449219","","","","188.94183349609375","188.94183349609375","188.94183349609375","53.549495697021484","53.549495697021484","53.549495697021484"
"724","1.0364725589752197","1.0364725589752197","1.0364725589752197","188.95103454589844","188.95103454589844","188.95103454589844","54.82337951660156","54.82337951660156","54.82337951660156","","","","188.9478759765625","188.9478759765625","188.9478759765625","53.466468811035156","53.466468811035156","53.466468811035156"
"725","1.0150212049484253","1.0150212049484253","1.0150212049484253","188.93536376953125","188.93536376953125","188.93536376953125","54.831932067871094","54.831932067871094","54.831932067871094","","","","188.94192504882812","188.94192504882812","188.94192504882812","53.38076400756836","53.38076400756836","53.38076400756836"
"726","1.0265402793884277","1.0265402793884277","1.0265402793884277","188.90032958984375","188.90032958984375","188.90032958984375","54.87432098388672","54.87432098388672","54.87432098388672","","","","188.9403076171875","188.9403076171875","188.9403076171875","53.65766906738281","53.65766906738281","53.65766906738281"
"727","1.0343815088272095","1.0343815088272095","1.0343815088272095","188.8917999267578","188.8917999267578","188.8917999267578","54.914039611816406","54.914039611816406","54.914039611816406","","","","188.89215087890625","188.89215087890625","188.89215087890625","53.847686767578125","53.847686767578125","53.847686767578125"
"728","1.0079609155654907","1.0079609155654907","1.0079609155654907","188.88986206054688","188.88986206054688","188.88986206054688","54.87410354614258","54.87410354614258","54.87410354614258","","","","188.89463806152344","188.89463806152344","188.89463806152344","53.90983200073242","53.90983200073242","53.90983200073242"
"729","1.0783103704452515","1.0783103704452515","1.0783103704452515","188.88938903808594","188.88938903808594","188.88938903808594","54.804481506347656","54.804481506347656","54.804481506347656","","","","188.8741455078125","188.8741455078125","188.8741455078125","53.9439582824707","53.9439582824707","53.9439582824707"
"730","1.086094856262207","1.086094856262207","1.086094856262207","188.8757781982422","188.8757781982422","188.8757781982422","54.77669143676758","54.77669143676758","54.77669143676758","","","","188.8855438232422","188.8855438232422","188.8855438232422","53.77956771850586","53.77956771850586","53.77956771850586"
